Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Bachpan Play School,2004,Play Schools,60,Pre School - PRE,Other Boards,tel:+919513238818,48000,"Kaverappa Layout, Next to Vidya Vikas School, Bengaluru, Karnataka 560103",MR. S.K GUPTA Chairman Chairman / N/A R. KRISHAN SHARMA Vice President (VP) Vice President (VP) / N/A,Yoga,"Transport, Smart Classrooms"
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,36000,"No-66, Byrappa Nilaya,Near Kempamma Devi Temple,Bhoganahalli Panathur(P, Hobli, Varthur, Karnataka 560103",Mr. Raman Bajaj Principal / MBA,Yoga,
Time Kids,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,38000,"#1013, Mayfair Anthem, Boganahalli Road, Panathur Post, Bengaluru, Karnataka 560103",,Yoga,
Little Elly Preschool,2004,Play Schools,60,Pre School - PRE,Other Boards,tel:+919513238818,45000,"#127 Nisarga, 2nd Main Road, Kadubeesanahalli, Panathur Post., Bengaluru, Karnataka 560103",Mr. Vittal Bhandary Principal / N/A,Yoga,
Orchids International School,2013,International Schools,600,Pre School - 10,CBSE,tel:+919513238818,,"Survey No. 86/5 and 87/1, Panathur Main Rd, next to Mahindra First Choice Showroom, Munnireddy Layout, Bengaluru, Karnataka 560103, India",,"Badminton, Carroms, Chess, Cricket, Football","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Ekya Nava,2023,Other Collections,,Pre School - 10,IGCSE,tel:+918035470244,,"Sy No 44/2, K. N. 2128, Hobli, opposite Sekhar Bellevue, Panathur, Varthur",,"Basketball, Chess, Football, Table-tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Poornaprajna Education Centre,Day Schools,500,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,80000 / Annual,"Poornaprajna School, 48, 3rd Cross Rd, HAL 3rd Stage, Bhoomi Reddy Colony, New Tippasandra, Bengaluru, Karnataka 560075, India",,,
Saint Thomas Public School,Day Schools,250,Nursery - Class 12,ICSE,Co-Education,tel:+918035470244,160000 / Annual,"No. 32, Church Road, New Thippasandra, Indiranagar, HAL 3rd Stage, Bhoomi Reddy Colony, New Tippasandra, Bengaluru, Karnataka 560075, India",,,Transport
OUTREACH SCHOOL,2005,Day Schools,N/A,Pre-Nursery - Class 10,ICSE,tel:+918035470244,58000 / Annual,"S No, Outreach School, 139, BTS Main Rd, NGO Colony, Wilson Garden, Bengaluru, Karnataka 560027, India",,,Transport
NARMADA MEMORIAL SCHOOL,1964,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,22000 / Annual,"382, 6th Cross Rd, near Sri Shaneshwara Swami Devasthana, Vinayaka Nagar, NGO Colony, Wilson Garden, Bengaluru, Karnataka 560027, India",,,
Little Elly Preschool,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,27000,"No. 41, Kalena Agrahara,2nd Main Landmark :, Bannerghatta Main Rd, near Meenakshi Temple, 2nd Sector, Nobo Nagar, Bengaluru, Karnataka 560076",Mr. Vittal Bhandary Principal / N/A,Yoga,
S N ENGLISH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"Rhenius St, Shanthi Nagar, Richmond Town, Bengaluru, Karnataka 560025, India",,,
Mother Mary English School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"1st Block, 976, 1st Main Rd, Geethanjali Layout, HAL 3rd Stage, Bhoomi Reddy Colony, New Tippasandra, Bengaluru, Karnataka 560075, India",,,
SREE CAUVERY SCHOOL,1982,Day Schools,1300,Nursery - Class 10,CBSE,tel:+918035470244,40000 / Annual,"Link Rd 4, 2nd stage Indiranagar, Stage 1, Indiranagar, Bengaluru, Karnataka 560038, India",,,Transport
HOLY SHEPHERD HIGH SCHOOL,1972,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,30000 / Annual,"XJHQ+JJ8, 9th Cross Rd, Binnamangala, Hoysala Nagar, Indiranagar, Bengaluru, Karnataka 560038, India",,,
ST MICHAELS SENIOR PRIMARY SCHOOL,Day Schools,N/A,Class 1 - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"CHURCH ST SHANTHI NAGAR, NEAR SISCO SYSTEM, NEAR SISCO SYSTEM, Bengaluru, Karnataka",,,
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"#320,4th Cross Celebrity Paradise, Doddathogur, Electronics City, Bengaluru, Karnataka 560100",Dr. Subhash Chandra Chairman / N/A,Yoga,Smart Classrooms
Shanti Juniors,N/A,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"No 78, Tech city layout Doddathoguru, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
The Learning Curve,2011,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"234-232, 5th Cross Rd, Celebrity Paradise Layout, Doddathoguru, Electronics City Phase 1, Doddathoguru, Bengaluru, Karnataka 560100",Suhas Bedekar Founder Director / N/A,Yoga,
EASTWOOD HIGH SCHOOL,2012,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,30000 / Annual,"375, Shirdi Sai Baba Mandir Rd, Halasuru, Someshvarapura Layout, Jogupalya, Bengaluru, Karnataka 560008, India",,,Transport
St Annes Higher Primary school,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"8, Cambridge Rd, St Annes Degree College For Women, police station lane, Halasuru, Cambridge Layout, Bengaluru, Karnataka 560008, India",,,
AVS PUBLIC SCHOOL,Day Schools,N/A,Pre-Nursery - Class 9,"State Board, State Board",Co-Education,tel:+918035470244,40000 / Annual,"Begur Hobli, No 38, Konappana Agrahara, Electronic City, Bengaluru, Karnataka 560100, India",,,Transport
Baldwin International School,1950,International Schools,N/A,Pre School - 10,CBSE,tel:+918035470244,,"14, Hosur Rd, Richmond Town, Bengaluru, Karnataka 560025",,,Transport
Kidzee,2003,Other Collections,55,Pre School - PRE,Other Boards,tel:+919513238818,54000,"46, Curley St, Richmond Town, Bengaluru, Karnataka 560025",Dr. Subhash Chandra Chairman / N/A,Yoga,
MIDTOWN PUBLIC SCHOOL,2006,Day Schools,N/A,-,"ICSE, CBSE",tel:+918035470244,3800 / Annual,"14, Hosur Rd, Richmond Town, Bengaluru, Karnataka 560025, India",,,Transport
GOOD SHEPHERD NURSERY SCHOOL,Day Schools,N/A,LKG - Class 10,ICSE,Co-Education,tel:+918035470244,115000 / Annual,"XJ93+JPQ, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,
The Frank Anthony Junior School,1967,Day Schools,N/A,Pre-Nursery - Class 8,ICSE,tel:+918035470244,65000 / Annual,"XJ73+3M3, Richmond Town, Bengaluru, Karnataka 560025, India",,,Transport
Sri Chaitanya School,2011,Day Schools,N/A,LKG - Class 7,CBSE,tel:+918035470244,72000 / Annual,"House No : 86/1c, Near, SGR Dental College Rd, Marathahalli Village, Munnekollal, Bengaluru, Karnataka 560037, India",,,Transport
Shishya BEML Public School,1998,Day Schools,1000,Nursery - Class 12,CBSE,tel:+918035470244,85000 / Annual,"Beml Township, N T, Annasandrapalya Main Rd, Jagadish Nagar, Kaggadasapura, Bengaluru, Karnataka 560075, India",,,Transport
Hello Kids,2005,Play Schools,80,Pre School - PRE,Other Boards,tel:+919513238818,35000,"79, 1st Main Rd, Talacauvery Housing Society Layout, Basavanagara, Bengaluru, Karnataka 560037",,Yoga,
HAL EAST PRIMARY GIRLS HIGH SCHOOL,1960,Day Schools,500,Nursery - Class 7,State Board,tel:+918035470244,25000 / Annual,"namjoshi road, XM5J+RJQ, Post, Vinayaka Nagar, Vimanapura, Bengaluru, Karnataka 560017, India",,,
Sesame Street Preschool,1969,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"#555/3, Ramaiah Reddy colony, sector A, Basavanagar, Vignan Nagar, Bengaluru, Karnataka 560037",,Yoga,
Euro Kids,2001,Play Schools,100,Pre School - PRE,Other Boards,tel:+919513238818,45000,"69, 2nd Main, 3rd Cross, Opposite Bannerghatta Road, SOS Post, Nobel Residency, Bengaluru, Karnataka 560076",,Yoga,"Transport, Smart Classrooms"
Lady Wellington High School,1998,Day Schools,450,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,50000 / Annual,"2nd Cross Rd, Nrupathunga Nagar, Navodaya Nagar, JP Nagar 7th Phase, Kothnur, Karnataka 560078, India",,,Transport
The South School,1998,Day Schools,230,Nursery - Class 10,CBSE,tel:+918035470244,50000 / Annual,"6B, 7, 8, 6th Main Rd, Dr. Vivekananda Layout, Santrupthi Nagar, JP Nagar 7th Phase, Bengaluru, Kothnur, Karnataka 560078, India",,,Transport
Sri Ramakrishna Education Society,1963,Day Schools,1700,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"Muniswamappa road, 3rd Cross Rd, Halasuru, Lingayana Palya, Bengaluru, Karnataka 560008, India",,,Transport
Sri Ramakrishna Nursery School,1967,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"12/16, 1st Cross Rd, Halasuru, Lingayana Palya, Jogupalya, Bengaluru, Karnataka 560008, India",,,
Roots Montessori,2004,Play Schools,50,Pre School - PRE,Other Boards,tel:+919513238818,75000,"3905 Devapriya, 1st Main, , Jaynagar 8th Block , Oppo Jayaram Seva Mandali, next to SBI Bank, Bengaluru, Karnataka 560070",,Yoga,
SREE RAMA VIDYALAYA,1986,Day Schools,90,Nursery - Class 10,ICSE,tel:+918035470244,75000 / Annual,"456, 9th Main Rd, 2nd Block, Jaya Nagar East, Jayanagar, Bengaluru, Karnataka 560011, India",,,Transport
RANI SARALA DEVI COLLEGE,Day Schools,N/A,Class 1 - Class 12,State Board,Co-Education,tel:+918035470244,2000 / Annual,"Rani Sarala Devi College, 281, 7th Cross Rd, 1st Block, Jaya Nagar East, Jayanagar, Bengaluru, Karnataka 560011, India",,,
The PTA School,1987,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,55000 / Annual,"372-7/2, II Floor, 2nd Cross Rd, 1st Block, Jaya Nagar East, Jayanagar, Bengaluru, Karnataka 560011, India",,,Transport
SRI RAMA VIDYALAYA,1986,Day Schools,N/A,Pre-Nursery - Class 10,"ICSE, State Board",tel:+918035470244,66000 / Annual,"456, 9th Main Rd, 2nd Block, Jaya Nagar East, Jayanagar, Bengaluru, Karnataka 560011, India",,,Transport
CITY EDUCATION SOCIETY ENGLISH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,27000 / Annual,"53/8, 8th Main Road, 1st Block, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560041, India",,,
NIRMALA GIRLS HIGH SCHOOL,1981,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,22500 / Annual,"XH4X+66R, 8th Cross Laxmi Rd, KSRTC Colony, Shanti Nagar, Bengaluru, Karnataka 560027, India",,,Transport
Nirmala Primary School,1966,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,24000 / Annual,"35, Nanjappa Rd, Bheemanna Garden, Lakshmiamma Garden, Shanti Nagar, Bengaluru, Karnataka 560027, India",,,Transport
DPS Electronic City,2014,Day Schools,4684,Nursery - Class 12,CBSE,tel:+918035470244,67650 / Annual,"Begur Hobli, Survey No.33, 12th Cross Rd, Bettadasanapura, Bengaluru, Karnataka 560100, India",,,Transport
Vibgyor High School,2004,Day Schools,N/A,Nursery - Class 10,"ICSE, CBSE",tel:+918035470244,110000 / Annual,"Survey No. 137, Kammanahalli Village, Off. Begur Road Begur Hobli, Bengaluru South Taluk, Phase 2, Tejaswini Nagar, Bengaluru, Chandrasekarapura, Karnataka 560076, India",,,Transport
Goldenbee Global School - Bannerghatta,,N/A,-,,Co-Education,tel:+918035470244,,"Survey No. 137,Phase 2, Tejaswini Nagar, Doddakammanahalli Road
Landmark: Off Nobel Residency Road
Bengaluru South Taluk, Karnataka, Bengaluru – 560 076.",,,
Goldenbee Global School - Bannerghatta,,N/A,-,,Co-Education,tel:+918035470244,,"Survey No. 137,Phase 2, Tejaswini Nagar, Doddakammanahalli Road
Landmark: Off Nobel Residency Road
Bengaluru South Taluk, Karnataka, Bengaluru – 560 076.",,,
Vijaya High school,1956,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,30000 / Annual,"Jaya Nagar 1st Block, Jayanagar 3rd Block, Jayanagar, Bengaluru, Karnataka 560041, India",,,
KAIRALEE NIKETHAN PRIMARY SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"NO 22/4, MARAPPA ROAD, ULSOOR, NEAR TVS SERVICE CENTER, Bengaluru, Karnataka",,,Transport
Sri Yogeshwara High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,10000 / Annual,"7, RK Mutt Rd, Halasuru, Gupta Layout, Bengaluru, Karnataka 560008, India",,,
RBANMS GOVINDAMMAL GIRLS SENIOR PRIMARY SCHOOL,Day Schools,170,Class 1 - Class 7,State Board,Co-Education,tel:+918035470244,500 / Annual,"Police Station 1, Appaji Rao Ln, near Halasuru, Halasuru, Gupta Layout, Bengaluru, Karnataka 560008, India",,,
National Public School,1982,Public Schools,N/A,LKG - 12,CBSE,tel:+919513238818,138000,"12th A Main Rd, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560008",Dr. K. P. Gopalkrishna Chairman / N/A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Skating, Table-tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
National Centre for Excellence,2017,Other Collections,,Pre School - 10,Public Schools,tel:+919513238818,"2,00,000/- Annually","1054/2, 7th main, 11th cross, lic colony, next to murugan temple, jeevan bhima nagar, Bengaluru – 560075.",,"Badminton, Basketball, Carroms, Chess, Football, Table-tennis, Throwball, Volleyball","Transport, Smart Classrooms, Computers Facility, Library"
Little Elly Preschool,2004,Play Schools,70,Pre School - PRE,Other Boards,tel:+919513238818,54800,"# 289, 6th Main, 4th Cross Rd, HAL 3rd Stage, Indiranagar, Bengaluru, Karnataka 560075",Mr. Vittal Bhandary Founder / N/A,Yoga,
Euro Kids,2001,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"1190, 13th Main, Behind New Horizon School Opposite Post Office, Indiranagar, Bengaluru, Karnataka 560008",,Yoga,Smart Classrooms
SSB International School,1978,Public Schools,,Pre School - 12,CBSE,tel:+918035470244,,,,"Athletics, Badminton, Basketball, Billiards, Boxing, Chess, Cricket, Cycling, Football, Golf, Hockey, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Angela Royes Child Development Center,1997,Play Schools,60,Pre School - PRE,Other Boards,tel:+919513238818,20000,"479, 3rd Cross, 11th Main Rd, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560008",,Yoga,"Transport, Smart Classrooms"
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"658, 17th H Main Rd, Indiranagar, 6th Block, Koramangala, Bengaluru, Karnataka 560095",Dr. Subhash Chandra Chairman / N/A,Yoga,Smart Classrooms
The Tree House,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,,"45, 1st Cross Rd, Indiranagar, Motappapalya, Wilson Garden, Bengaluru, Karnataka 560042",,Yoga,
Vivero International Preschool,Play Schools,N/A,Pre School - PRE,Other Boards,Co-Education,tel:+919513238818,,"3793, 7th Main Road, 4th Cross, HAL 2nd Stage, Motappapalya, Indiranagar, Bengaluru, Karnataka 560038","Arun Arora Chairman, Edvance Pre-Schools / N/A",Yoga,
The Learning Curve,2011,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"540, 4th Cross Rd, Hal, HRBR Layout 2nd Block, Near, Indiranagar, Bengaluru, Karnataka 560038",Suhas Bedekar Founder Director / N/A,Yoga,
Kara4Kids,Public Schools,,Pre School - 3,CBSE,Co-Education,tel:+918035470244,,,,"Badminton, Gymnastics, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Planet Kids,2005,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"#250, 1st Main Rd, Defence Colony, Indiranagar, Bengaluru, Karnataka 560038","Mr. Amar Kapasi Business Administration / B. Com, Diploma in Business Administration, PG Diploma in Marketing Management",Yoga,
Podar Jumbo Kids Plus,1927,Play Schools,70,Pre School - PRE,Other Boards,tel:+919513238818,50000,"Landmark:, 2567, 17th Main Rd, near KEB Office, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560008",,Yoga,
New Century School,2012,Day Schools,N/A,Pre-Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"Indiranagara, Bengaluru, Karnataka 562123, India",,,Transport
NEW CENTURY HPS AND HS SCHOOL,2010,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,10200 / Annual,"Indiranagara, Bengaluru, Karnataka 562123, India",,,Transport
St. Thomas Public School,2023,Public Schools,N/A,Pre School - 10,CBSE,tel:+918035470244,,"No. 32, Church Road, New Thippasandra, Indiranagar, Bengaluru, Karnataka 560075",,,
Fusco’s School,1878,International Schools,,Pre School - 12,ICSE,tel:+918035470244,"2,00,000/- Annually","Indiranagar, Bangalore-560 038, India.",,,Transport
New Horizon Public School,1982,Public Schools,2321,Pre School - 10,ICSE,tel:+919513238818,"1,50,000 to 2,00,000.","100 Feet Road, Near Titan Showroom, HAL 2nd Stage, Indira Nagar, Bengaluru, Karnataka 560008","Dr. Mohan Manghnani. Chairman / N/A Ms Anupama Sethi Principal / M.A, B.Ed","Badminton, Basketball, Carroms, Chess, Skating, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Jain Public School JP Nagar,2017,Day Schools,500,Nursery - Class 10,CBSE,tel:+918035470244,50000 / Annual,"E Aswathnarayan Layout, 103, 6th Cross Rd, Puttenahalli, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,
BANGALORE MONTESSORI SCHOOL,Day Schools,600,Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,25000 / Annual,"15, Palani Mudaliar St, Halasuru, Someshwarpura, Bengaluru, Karnataka 560008, India",,,
ACTS Secondary School,1998,Day Schools,1200,Nursery - Class 10,ICSE,tel:+918035470244,95000 / Annual,"Lavakusha Nagar, Pragathi Nagar, Electronic City, Bengaluru, Karnataka 560100, India",,,Transport
SILICON VALLEY HIGH SCHOOL,Day Schools,450,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"No: 30, 2nd Cross Road, behind Syndicate Bank, near Narayanareddy Layout, Kamadhenu Layout, Phase 2, Electronic City, Bengaluru, Karnataka 560100, India",,,Transport
SRI SHARADHA VIDHYA NIKETAN ENGLISH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"2 & 3, 16TH CROSS, LAKSHMIPURAM, ULSOOR, Bengaluru, Karnataka",,,
Bachpan Play School,2004,Play Schools,100,Pre School - PRE,Other Boards,tel:+919513238818,45000,"321, 8th Cross, KPCL Layout, Kasavanahalli Opp. Lane to Lacasa Hotel, Off, Sarjapur Main Rd, Bengaluru, Karnataka 560035",MR. S.K GUPTA Chairman / N/A MR. KRISHAN SHARMA Vice President (VP) / N/A,Yoga,"Transport, Smart Classrooms"
Maple Bear Canadian Pre School,2011,Other Collections,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"Rd, nextto La Casa restaurant,, 5, Lakeshore Homes Rd, IAS Layout, Eastwood Twp, Kasavanahalli, Karnataka 560035",Mr. Alok Modi Chairman / N/A,Yoga,Transport
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,State Board,tel:+919513238818,40000,"#297 ,8th cross, Kpc Layout, Kasavanahalli Main Road, Off Sarjapur Road, Bengaluru, Karnataka 560035",Mr. Raman Bajaj Founder / MBA,Yoga,
Sanfort Play School,1999,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"House No-12,Jubilee Layout,Behind Lacasa Restaurant Kasavanahalli,Carmlaram, Bengaluru, Karnataka 560035",Dr. S. K. Rathor Chairman & Managing Director / N/A,Yoga,
The Valley School,1978,International Schools,N/A,1 - 10,ICSE,tel:+919513238818,250000,"Thatguni Post, Kanakpura Road, Bengaluru, Karnataka 560082",J Krishnamurti N/A / N/A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Lawn Tennis, Swimming, Table-tennis, Tennikoit, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Orchids International School,2002,International Schools,600,Pre School - 12,CBSE,tel:+919513238818,,"RFMV+P6G, B M Kaval,Aagara Village, Tataguni Post, Off, Kanakapura Main Road, Bengaluru, Karnataka 560082",,,Transport
Delhi Public School,2018,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"11th KM, Bikaspura Main Road Kanakapura, Road, Konanakunte, Bengaluru, Karnataka 560062",,,
SSVN Public School,2018,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"#21 Pattareddypalya, Kanakapura Road, Bengaluru, Karnataka 560070",,,
Suryodhaya International Public School,1980,International Schools,N/A,Pre School - 12,ICSE,tel:+918035470244,,"2nd main road, Kanakapura Road, Vallabha Nagar, Doddakallasandra, Konanakunte, Bengaluru, Karnataka 560062",,,
Gopalan Twinklers School,2018,Public Schools,N/A,Pre School - 12,ICSE,tel:+918035470244,,"42/1 1/2, Kanakapura Road VISL Layout, Nettigere Gate, Bengaluru, Karnataka 560062",,,
RMS Internationa Road,2018,Other Collections,N/A,Pre School - 12,Other Boards,tel:+918035470244,,"no 18, Srinivasa Industrial Estate,, 18, Kanakapura Rd, next to Metro, Bengaluru, Karnataka 560078",,,
CLEVER LAND SCHOOL,Day Schools,300,Pre-Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"1st Main Rd, Kothnur Main Rd, Nataraja Layout, Kothnoor Dinne, 8th Phase, J. P. Nagar, Bengaluru, Kothnur, Karnataka 560078, India",,,
INDIAN PUBLIC SCHOOL,2003,Day Schools,495,Nursery - Class 10,CBSE,tel:+918035470244,60000 / Annual,"1st A Main, Kempanna Main Rd, Vignan Nagar, BTM Dollars Scheme, Vibhutipura, Bengaluru, Karnataka 560037, India",,,Transport
SRI GURU HARIKRISHNA HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"XJGC+95X, Murphy Rd, Near-Rescurttion Church, Someshwarpura, Bengaluru, Karnataka 560008, India",,,
HAL GNANAJYOTI SCHOOL,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,120000 / Annual,"GBJ 195, New Township, 3rd Main Rd, 7th Cross Rd, Jawahar Nagar, HAL, Bengaluru, Karnataka 560037, India",,,Transport
Holy Saint English School,1979,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,16800 / Annual,"3rd Block, No.114, Mahatyagi Laksmidevi Rd, Koramangala 1A Block, 5th Block, Koramangala, Bengaluru, Karnataka 560095, India",,,Transport
Holy Saint English School,1970,Day Schools,N/A,Pre-Nursery - Class 10,"State Board, ICSE",tel:+918035470244,30000 / Annual,"424, 5th Cross Rd, 7th Block, Jayanagar, Bengaluru, Karnataka 560070, India",,,
AL AMEEN PRIMARY & HIGH SCHOOL,1996,Day Schools,450,Nursery - Class 12,State Board,tel:+918035470244,15000 / Annual,"No. 69, Behind Al-Ameen Tower, Near Lal Bagh Main Gate, Sudhama Nagar, Al-ameen towers, Hosur Road, Sudhama Nagar, Bengaluru, Karnataka 560027, India",,,
Ebenezer International School,N/A,International Schools,800,LKG - 12,"International Baccalaureate, ICSE, Cambridge IGCSE",tel:+919513238818,90000,"P.O, Singena Agrahara Road, Via Huskur Road, A.P.M.C. Yard, Huskur, Electronic City, Bengaluru, Karnataka 560099",Mr. Jesus Lall Chairman / N/A,"Archery, Athletics, Badminton, Basketball, Billiards, Boxing, Carroms, Chess, Checkers, Cricket, Cycling, Football, Golf, Gymnastics, Handball, Hockey, Horseback Riding, Ice-Hockey, Kabaddi, Karate, Kho-Kho, Netball, Swimming, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Vibgyor High School,2004,Public Schools,N/A,LKG - 10,"ICSE, IGCSE",tel:+919513238818,175000,"Survey No. 45/1 & 112, Village Vittasandra, Begur, Hobli Bengaluru South, Taluka, Bengaluru, Karnataka 560100",Rustom Kerawalla Founder Chairman VIBGYOR Group of Schools / N/A,"Basketball, Carroms, Chess, Cricket, Football, Gymnastics, Handball, Hockey, Kabaddi, Karate, Kho-Kho, Lawn Tennis, Swimming, Tennis, Throwball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Delhi Public School,2014,International Schools,4684,LKG - 10,CBSE,tel:+919513238818,71650,"Survey No.33, Bettadasanpura, Begur Hobli, Bengaluru, Karnataka 560068","Sri. K. Rahman Khan Chairman, K. K. Educational and Charitable Trust / N/A","Archery, Athletics, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Swimming, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
National Public School,2019,Public Schools,750,Pre School - 12,CBSE,tel:+919513238818,170000,"Electronic City, Hosur Rd, Hebbagodi, Bengaluru, Karnataka 560100",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Handball, Karate, Taekwondo, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
"Sri Chaitanya Techno School, Electronic City",1986,Public Schools,,Pre School - 12,CBSE,tel:+918035470244,,,,"Athletics, Badminton, Basketball, Boxing, Carroms, Cricket, Cycling, Football, Skating, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
"SFS Academy, Electronic City",Public Schools,N/A,Pre School - 12,CBSE,Co-Education,tel:+918035470244,,,,"Archery, Athletics, Badminton, Basketball, Billiards, Boxing, Carroms, Cricket, Cycling, Football, Gymnastics, Hockey, Shooting, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Feathertouch International,2012,Play Schools,21,Pre School - PRE,Other Boards,tel:+919513238818,96000,"Feathertouch International A-114 Kssidc Block 3 Below Traffic Police Station, Electronic City, Bengaluru, Karnataka 560100",,Yoga,"Transport, Smart Classrooms"
St. Xavier's School  Electronic City,Public Schools,N/A,Pre School - PRE,CBSE,Co-Education,tel:+918035470244,,,,"Archery, Athletics, Badminton, Basketball, Billiards, Boxing, Carroms, Cricket, Cycling, Football, Golf, Gymnastics, Ice-Hockey, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Your Kids R Our Kids,VXB,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,,"#9, Pallavi Grand Building, Next to Infosys Gate No. -3,, Konnapana Agrahara, Electronic City, Bengaluru, Karnataka 560100",,Yoga,Smart Classrooms
