Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
BANGALORE BLAZE GIRLS HIGH SCHOOL,2010,Day Schools,N/A,Pre-Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"Nagarabhavi Main Road, Teachers Colony, XG59+845, 4 Block, 1 Stage, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,
ROCKFORD SCHOOL,Day Schools,280,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"#265 Jnanabharathi, road, Teachers Colony, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,
OXFORD UNIVERSAL PUBLIC SCHOOL,1998,Day Schools,1300,Nursery - Class 10,State Board,tel:+918035470244,70000 / Annual,"Nagarabhavi Main Rd, Vijay nagar, Teachers Colony, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,Transport
ARUNODAYA SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"Jana Priya Apts, 22/2, Vigneshwar Nagar, Madeshwara Nagar, Sunkadakatte, Bengaluru, Karnataka 560091, India",,,
Bishop Cotton Boys School,1865,Boarding Schools,6000,LKG - Class 12,ICSE,tel:+918035470244,205000 / Annual,"15, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,Transport
Bishop Cotton Boys School,1865,Boarding Schools,6000,LKG - Class 12,ICSE,tel:+918035470244,205000 / Annual,"15, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,Transport
V E T SCHOOL VV PURAM [ Vasavi Educational Trust ],1979,Day Schools,500,Pre-Nursery - Class 10,State Board,tel:+918035470244,40000 / Annual,"No. 99, Kavi Lakshmisha Road, Oppt. Jain College, Diagonal Rd, Parvathipuram, Vishweshwarapura, Basavanagudi, Bengaluru, Karnataka 560004, India",,,Transport
Excellent English School,Day Schools,350,Nursery - Class 7,State Board,Co-Education,tel:+918035470244,23000 / Annual,"New Pottery Town, 2J25+G65, Pottery Town, Benson Town, Bengaluru, Karnataka 560046, India",,,
GREEN CAPITAL PUBLIC SCHOOL,2004,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,15000 / Annual,"37, 17th Main Rd, Raghavendra Nagar, Telecom Colony, Srinagar, Banashankari, Bengaluru, Karnataka 560026, India",,,
CAMBRIDGE ENGLISH HIGH SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,23460 / Annual,"WHW3+GX4, 11th Cross Rd, Kalappa Block, Srinagar, Banashankari, Bengaluru, Karnataka 560050, India",,,
MEERA VIDYANIKETAN,Day Schools,N/A,-,CBSE,Co-Education,tel:+918035470244,4000 / Annual,"WHV4+JMV, 4th Cross Rd, 1st Block, Dasarhalli, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560050, India",,,
Evershine English School,1990,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"#49 1st main, 2nd Cross Rd, Markandeya Layout, Kalidasa Layout, Srinagar, Banashankari, Bengaluru, Karnataka 560050, India",,,
Excellent Public School,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:+918035470244,32000 / Annual,"Kalidasa Circle, Srinagar, Banashankari, Bengaluru, Karnataka 560050, India",,,
VASAVI VIDYANIKETAN,Day Schools,N/A,Pre-Nursery - Class 10,"State Board, CBSE",Co-Education,tel:+918035470244,30000 / Annual,"NO.3 VANI VILAS ROAD, V. V. PURAM, BASAVANAGUDI, Bengaluru, Karnataka",,,Transport
SUBASH MEMORIAL SCHOOL,1973,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,32000 / Annual,"2HRH+Q86, 3rd Cross Rd, Naidu Layout, Raj Mahal Vilas 2nd Stage, Sanjayanagara, Bengaluru, Karnataka 560094, India",,,Transport
NIVEDITA SCHOOL,Day Schools,N/A,Class 1 - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"No. 14, 1st Cross Road, Gavipuram Extn, Sunkenahalli, Gavipuram Extn, Gavipuram Extention, Kempegowda Nagar, Bengaluru, Karnataka 560019, India",,,
N.E.T. Public School,2000,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,60000 / Annual,"Sri Nijagunara Rd, Sunkenahalli, Gavipuram Extn, Gavipura, Kempegowda Nagar, Bengaluru, Karnataka 560019, India",,,Transport
CHILD DEVELOPMENT INSTITUTE,Day Schools,200,Nursery - Class 7,State Board,Co-Education,tel:+918035470244,40000 / Annual,"WHW7+46P, Hanumanthnagar, Gavipuram Extention, Kempegowda Nagar, Bengaluru, Karnataka 560019, India",,,Transport
Sri Sabari School,Day Schools,N/A,LKG - Class 10,State Board,Co-Education,tel:+918035470244,42000 / Annual,"SM Rd, near Ayyappa Temple, Phase -1, Jalahalli West, Bengaluru, Karnataka 560015, India",,,Transport
SRI SARASWATHI VIDYA MANDIR,1962,Day Schools,N/A,Pre-Nursery - Class 8,"CBSE, State Board",tel:+918035470244,65000 / Annual,"600, 21st Cross Rd, Jaya Nagar 1st Block, Byrasandra, Jayanagar, Bengaluru, Karnataka 560011, India",,,
Purnapramati,Day Schools,N/A,Nursery - Class 12,State Board,Co-Education,tel:+918035470244,80000 / Annual,"2nd Phase, [no name], 6th Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",,,Transport
Bishop Cotton Girls School,1865,Boarding Schools,7000,LKG - Class 12,ICSE,tel:+918035470244,200000 / Annual,"#1, St. Mark's Road, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",,,Transport
STRACEY MEMORIAL HIGH SCHOOL,1964,Day Schools,1500,KG - Class 12,State Board,tel:+918035470244,20000 / Annual,"52, St Mark's Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",,,Transport
St. Josephs Boys High School,1858,Day Schools,N/A,LKG - Class 12,ICSE,tel:+918035470244,125000 / Annual,"27, Museum Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,Transport
Bishop Cotton Girls School,1865,Boarding Schools,7000,LKG - Class 12,ICSE,tel:+918035470244,200000 / Annual,"#1, St. Mark's Road, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",,,Transport
Sree Saraswathi Vidya Mandira,1950,Day Schools,500,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,70000 / Annual,"No.9, Vanivilas Rd, Visvesvarapuram, Basavanagudi, Bengaluru, Karnataka 560004, India",,,Transport
Shanthi Nikethan School,2001,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,65000 / Annual,"2nd main, bhadrappa Layout, Bhadrappa layout, Kodigehalli Main Rd, Maruti Nagar, Devinagar, Bengaluru, Karnataka 560094, India",,,Transport
INDIRA MEMORIAL SCHOOL,1990,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,16000 / Annual,"2J75+F33, Tengumal Nagar, Devara Jeevanahalli, Bengaluru, Karnataka 560045, India",,,
CM NATIONAL PUBLIC SCHOOL,Day Schools,1600,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,20000 / Annual,"2GQX+QMX, Muthyala Nagar, Bandappa Garden, Jalahalli, Bengaluru, Karnataka 560054, India",,,Transport
RV Public School,1940,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,100000 / Annual,"Rashtriya Vidyalaya Rd, Upparahalli, Mavalli, Bengaluru, Karnataka 560004, India",,,Transport
Tunbridge High School,1966,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,46000 / Annual,"86, 2, Infantry Rd, Tasker Town, Shivaji Nagar, Bengaluru, Karnataka 560001, India",,,
Cauvery National Public School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"No:#27, 2nd Cross, KHB Colony Main Rd, RT Nagar, Ranka Nagar, Kaval Bairasandra, Bengaluru, Karnataka 560032, India",,,Transport
St. Germain High School,1944,Day Schools,N/A,Nursery - Class 12,ICSE,tel:+918035470244,140000 / Annual,"Promenade Road, Frazer Town, ST. GERMAIN'S ACADEMY, Cleveland Town, Pulikeshi Nagar, Bengaluru, Karnataka 560005, India",,,Transport
HOLY ANGELS HIGHER PRIMARY SCHOOL,Day Schools,150,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,12000 / Annual,"49, Promenade Rd, Cleveland Town, Pulikeshi Nagar, Bengaluru, Karnataka 560005, India",,,Transport
ST Francis Xavier Girls High School,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,50000 / Annual,"49, Promenade Rd, Cleveland Town, Pulikeshi Nagar, Bengaluru, Karnataka 560005, India",,,Transport
Sri Mahimappa Primary & High School,Day Schools,N/A,Pre-Nursery - Class 10,State Board,Co-Education,tel:+918035470244,28000 / Annual,"Chokkasandra Main Rd, Chokkasandra, Peenya, Bengaluru, Karnataka 560057, India",,,Transport
Auden Public School,1994,Public Schools,1200,LKG - 10,ICSE,tel:+919513238818,60000,"No.17, 3rd Main Road, 3rd Cross Girinagar, 2nd Phase, Bengaluru, Karnataka 560085",N RAMANNA FOUNDER / N/A,"Basketball, Carroms, Chess, Hockey, Kabaddi, Kho-Kho, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,58000,"# 176, â€Honnuâ€, 5th Main, 50 ft. Road, Banashankri 3rd Stage, Girinagar 560086, Avalahalli, Banashankari Stage I, Banashankari, Bengaluru, Karnataka 560076",Dr. Subhash Chandra Chairman / N/A,Yoga,
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"No.1301, 14th Cross, 2nd Phase, 1st phase Girinagar, Bengaluru, Karnataka 560085",A.S. Ganesh Managing Director / N/A,Yoga,
Nisarga Vidyavahini School,2009,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,40000 / Annual,"No. 18/1, Nelagadaranahalli, Nagasandra Post, Nalagadderanahalli, Peenya, Bengaluru, Karnataka 560073, India",,,Transport
Sacred Heart Girls High School,1854,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,100000 / Annual,"Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,
AL AMEEN PRIMARY & HIGH SCHOOL,1996,Day Schools,450,Nursery - Class 12,State Board,tel:+918035470244,15000 / Annual,"No. 69, Behind Al-Ameen Tower, Near Lal Bagh Main Gate, Sudhama Nagar, Al-ameen towers, Hosur Road, Sudhama Nagar, Bengaluru, Karnataka 560027, India",,,
HUDA NATIONAL SCHOOL,2005,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",tel:+918035470244,23000 / Annual,"Huda National School, Bengaluru, Karnataka 560045, India",,,Transport
Oak Groves,2015,"Play Schools, Other Collections",N/A,LKG - UKG,Other Boards,tel:+919513238818,,"Ranka Parks, 131, Lal Bagh Main Rd, Bengaluru, Karnataka 560027",,,
SVVM,1995,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,32000 / Annual,"WHW5+G5R, Gavipuram Extension, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560019, India",,,
SRI RANGA VIDYANIKETAN,2008,Day Schools,150,Pre-Nursery - Class 10,"CBSE, State Board",tel:+918035470244,30000 / Annual,"911/1, Dasappa Complex, Near Raghavendra People's Tree Hospital KrishneGowda Layout, Prashanth Nagar, T. Dasarahalli, Bengaluru, Karnataka 560057, India",,,Transport
SRI SHARADA VIDYA MANDI,2005,Day Schools,N/A,-,State Board,tel:+918035470244,20000 / Annual,"M P Office, Coconut Garden Rd, Near-B B, Prashanth Nagar, T. Dasarahalli, Bengaluru, Karnataka 560057, India",,,
SEVENTH DAY ADVENTIST SCHOOL,1944,Day Schools,850,Nursery - Class 12,ICSE,tel:+918035470244,65000 / Annual,"no, Seventh Day Adventist School Pulkeshi Nagar, 98, Spencer Rd, Pulkeshi Nagar, Pulikeshi Nagar, Bengaluru, Karnataka 560005, India",,,Transport
Vidya Niketan School,1990,Public Schools,,Pre School - 10,ICSE,tel:+918035470244,,"30, Kempapura Main Road, Kempapura, Hebbal, Bengaluru, Karnataka 560024",Ms. Lalitha Desikan Principal / .,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Lawn Tennis, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Young Scholars Academy,2011,Public Schools,N/A,LKG - 12,CBSE,tel:+919513238818,31000,"Near Church, RKB Estate, Vishwanath Naganahalli Main Rd, Kanaka Nagar, Patel Muniyappa Layout, Vishwanatha Naganahalli, Hebbal, Bengaluru, Karnataka 560032",Surabhi Yamini Iyengar Prinicipal / N/A,"Basketball, Carroms, Chess, Cricket, Football, Handball, Kabaddi, Karate, Kho-Kho, Netball, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sindhi High School,2003,Public Schools,2249,Pre School - 12,CBSE,tel:+918035470244,"60,000 - 80,000","33, 2B Main Rd, Pampa Extension, Hebbal Kempapura, Bengaluru, Karnataka 560024","Mrs. Rachna Sharma Principal / M.Sc., M.Phil., B.Ed., CTET","Athletics, Badminton, Basketball, Carroms, Chess, Handball, Lawn Tennis, Table-tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Kensri School,1998,Public Schools,,Pre School - 12,CBSE,tel:+918035470244,"50,000 - 1,00,000","1348/444/A , Old No. 18, 2A, Mariya St, Mariyannapalya, Bengaluru, Karnataka 560024",Mrs. Jayanthi V Principal / .,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Lawn Tennis, Table-tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Kenneth George English School,2006,Public Schools,1500,Pre School - 12,ICSE,tel:+918035470244,,"No.57, Coffee Board Layout, 15th Cross, Kempapura, Bhuvaneshwari Nagar, Hebbal, Bangalore  560024",Mr George Samuel Director / .,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Gymnastics, Lawn Tennis, Table-tennis","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Little Angels Public School,1995,Public Schools,,1 - 10,State Board,tel:+918035470244,,"42, 7th Cross Rd, Kanaka Nagar, Hebbal, Bengaluru, Karnataka 560032",,"Athletics, Basketball, Carroms, Chess, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"11th Main Rd, Coffee Board Layout, Hebbal, Bengaluru, Karnataka 560024",,Yoga,Transport
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"Bayanna Layout, Hebbal, Bengaluru, Karnataka 560032",A.S. Ganesh Managing Director / N/A,Yoga,
ST PATRICKS HIGH SCHOOL,1987,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,45000 / Annual,"#217, Brigade Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560001, India",,,
ST. AGNES HIGHER PRIMARY SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"Museum Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,
NIRMALA GIRLS HIGH SCHOOL,1981,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,22500 / Annual,"XH4X+66R, 8th Cross Laxmi Rd, KSRTC Colony, Shanti Nagar, Bengaluru, Karnataka 560027, India",,,Transport
Nirmala Primary School,1966,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,24000 / Annual,"35, Nanjappa Rd, Bheemanna Garden, Lakshmiamma Garden, Shanti Nagar, Bengaluru, Karnataka 560027, India",,,Transport
JES Public School,2016,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,52000 / Annual,"CA #1, 5th main, NGEF Layout,Nagarabhavi 1st Stage, Nrupatunga Nagar, NGEF Layout, Stage 2, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,Transport
Martin Luther Public School,2000,Day Schools,987,Pre-Nursery - Class 10,"CBSE, State Board",tel:+918035470244,22800 / Annual,"15th Main Rd, Girinagar Ext, Nagendra Block, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560050, India",,,Transport
JNANA DEEPTHI PUBLIC SCHOOL,Day Schools,150,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,45000 / Annual,"No. 56, 6th Main Rd, Avalahalli, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",,,
AIR FORCE SCHOOL,Day Schools,N/A,LKG - Class 12,CBSE,Co-Education,tel:+918035470244,25760 / Annual,"3HC2+5MJ, Air Force Station Rd, Renaissance HVV Villas, Jalahalli East, Bengaluru, Karnataka 560014, India",,,
Poddar Jumbo Kids,1927,Play Schools,140,Pre School - PRE,Other Boards,tel:+919513238818,80000,"114, 80 FT. Road, SBM Colony, BSK 1st Stage, Near Seetha Circle, Bengaluru, Karnataka 560050",,Yoga,
Bishop Cotton Boys School,1865,International Schools,6000,LKG - 12,ICSE,tel:+919513238818,220000,"15, Residency Rd, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025",Dr. P. K. Samuel Chairman / N/A,"Archery, Athletics, Basketball, Chess, Cricket, Hockey, Kabaddi, Kho-Kho, Swimming","Transport, Laboratory, Smart Classrooms, Computers Facility"
Cathedral School,1866,Public Schools,,Pre School - 10,ICSE,tel:+918035470244,56000 - 71000,"#38/10, Opp cathedral School, Richmond Rd, Muniswamy Garden, Neelasandra, Bengaluru, Karnataka 560025, India","Dr. Christy Glory Shanthi .Principal / B. Sc, MA, B Ed, PGDCA, MBA, M Phil., Ph.D","Athletics, Basketball, Chess","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sophia High School,1949,International Schools,,Pre School - 12,ICSE,tel:+918035470244,120000 - 170000,"70, Palace Rd, High Grounds, Bengaluru, Karnataka 560001, India",Sr. Alpana Palatty SND Principal High School / .,"Athletics, Basketball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
CHRIST SCHOOL,1984,Public Schools,,Pre School - 10,CBSE,tel:+918035470244,,"Christ School Road, Bhavani Nagar, S.G. Palya, Bengaluru, Karnataka 560029, India",Rev. Fr. Sebastian Elanjickal CMI .Principal / .,"Athletics, Basketball, Football, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Chinmaya Vidyalaya,2013,Public Schools,,Pre School - 10,CBSE,tel:+918035470244,51000 - 60000,"Chinmaya Vidyalaya, Chinmaya Vidyalaya, Banashankari 6th Stage 9th Block, Hemmigepura, Karnataka 560060, India",Ms. YAMUNA SURYAPRAKASH .Principal / .,"Athletics, Basketball, Chess, Football, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Shaheens Falcon PU College,2014,Boarding Schools,2000,Class 11 - Class 12,State Board,tel:+918035470244,85000 / Annual,"3rd Floor, 68, Queens Rd, Next to Shifaa Hospital, Govinda Chetty Colony, Shivaji Nagar, Bengaluru, Karnataka 560051, India",,,
ST. ROCKS GIRLS HIGH SCHOOL,Day Schools,N/A,KG - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"St. Germain's Academy St. Rock's Girls High School, ST. GERMAIN'S ACADEMY, Cleveland Town, Pulikeshi Nagar, Bengaluru, Karnataka 560005, India",,,
ST JOHNS HIGH SCHOOL,1854,Day Schools,200,KG - Class 12,ICSE,tel:+918035470244,70000 / Annual,"St. John's Church (C.S.I.), 132, St Johns Church Rd, Cleveland Town, Pulikeshi Nagar, Bengaluru, Karnataka 560005, India",,,Transport
Shaheens Falcon PU College,2014,Boarding Schools,2000,Class 11 - Class 12,State Board,tel:+918035470244,85000 / Annual,"3rd Floor, 68, Queens Rd, Next to Shifaa Hospital, Govinda Chetty Colony, Shivaji Nagar, Bengaluru, Karnataka 560051, India",,,
Sowbhagya School,2003,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,39000 / Annual,"No.40 D, Post, RT Nagar, MM Layout Cross Rd, D Nagaraj Layout, Rattan Singh Layout, Kaval Bairasandra, Bengaluru, Karnataka 560032, India",,,Transport
Schoenstatt St. Marys Public School,1990,Day Schools,2000,Nursery - Class 12,"State Board, ICSE",tel:+918035470244,50000 / Annual,"Nalagadderanahalli, Peenya, Bengaluru, Karnataka 560058, India",,,Transport
ST MICHAELS SENIOR PRIMARY SCHOOL,Day Schools,N/A,Class 1 - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"CHURCH ST SHANTHI NAGAR, NEAR SISCO SYSTEM, NEAR SISCO SYSTEM, Bengaluru, Karnataka",,,
Mc Nay Doons Public School,1997,Day Schools,550,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,55000 / Annual,"3rd Cross, Bhuvaneshwari Nagar, Sultan Palya, Kanaka Nagar, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
ST. WIN PUBLIC SCHOOL,1996,Day Schools,N/A,Nursery - Class 10,"State Board, ICSE",tel:+918035470244,38500 / Annual,"36, 37, 1st Main Rd, C L Ramaiah Layout, Shampura, Kaval Bairasandra, Bengaluru, Karnataka 560032, India",,,Transport
Mc Nay Doons Public School,1997,Day Schools,550,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,55000 / Annual,"3rd Cross, Bhuvaneshwari Nagar, Sultan Palya, Kanaka Nagar, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
Army Public School,1981,Day Schools,N/A,Class 1 - Class 12,CBSE,tel:+918035470244,20800 / Annual,"Kamaraj Rd, FM Cariappa Colony, Sivanchetti Gardens, Bengaluru, Karnataka 560042, India",,,Transport
St. Francis De Sales Public School,2004,Public Schools,17000,1 - 12,ICSE,tel:+919513238818,60000,"49, Promenade Rd, Cleveland Town, Pulikeshi Nagar, Bengaluru, Karnataka 560005",N/A Principal / N/A,"Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Shooting, Table-tennis, Throwball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"Gurukrupa No.43, 7, 1st Cross Promenade Rd, Pulikeshi Nagar, Bengaluru, Karnataka 560005",Mr. Raman Bajaj Founder / MBA,Yoga,
M S CONVENT,Day Schools,300,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,28000 / Annual,"MS Convent Rd, RT Nagar, Manorayana Palya, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
MOOKAMBIKA SCHOOL,Day Schools,450,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,28000 / Annual,"33 & 34, 5th Main Rd, NR Colony, Basavanagudi, Bengaluru, Karnataka 560019, India",,,Transport
MAHILA MANDALI VIDYA SAMSTHA,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,22000 / Annual,"46, Sannidhi Cross Rd, NR Colony, Basavanagudi, Bengaluru, Karnataka 560004, India",,,
ACHARYA PATHASHALA PUBLIC SCHOOL,1989,Day Schools,900,Nursery - Class 10,ICSE,tel:+918035470244,60000 / Annual,"NR Colony, Basavanagudi, Bengaluru, Karnataka 560019, India",,,Transport
ABC MONTESSORI,Day Schools,N/A,Pre-Nursery - Class 10,"State Board, CBSE",Co-Education,tel:+918035470244,25000 / Annual,"WHQ9+9V2, Sannidhi Rd, NR Colony, Basavanagudi, Bengaluru, Karnataka 560004, India",,,Transport
OUTREACH SCHOOL,2005,Day Schools,N/A,Pre-Nursery - Class 10,ICSE,tel:+918035470244,58000 / Annual,"S No, Outreach School, 139, BTS Main Rd, NGO Colony, Wilson Garden, Bengaluru, Karnataka 560027, India",,,Transport
NARMADA MEMORIAL SCHOOL,1964,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,22000 / Annual,"382, 6th Cross Rd, near Sri Shaneshwara Swami Devasthana, Vinayaka Nagar, NGO Colony, Wilson Garden, Bengaluru, Karnataka 560027, India",,,
S N ENGLISH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"Rhenius St, Shanthi Nagar, Richmond Town, Bengaluru, Karnataka 560025, India",,,
Auden Public School,1994,Day Schools,1200,Class 1 - Class 10,ICSE,tel:+918035470244,130000 / Annual,"No.17, 3rd Main Road, 3rd Cross Girinagar, 2nd Phase, Kadavanthra, Banashankari, Bengaluru, Karnataka 560085, India",,,Transport
St. Pauls English School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"2, 23rd Main Rd, Giri Nagar, II Phase, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560085, India",,,Transport
N VISHWA BHARATHI VIDYA KENDRA,1992,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,50000 / Annual,"2GJ4+6CC, Shivapura, Peenya, Bengaluru, Karnataka 560058, India",,,Transport
The Kenmore School,1978,Day Schools,550,Nursery - Class 10,State Board,tel:+918035470244,56600 / Annual,"31, Kanakapura Rd, Near Lalbagh West Gate, Kanakapura, Basavanagudi, Bengaluru, Karnataka 560004, India",,,Transport
Baldwin International School,1950,International Schools,N/A,Pre School - 10,CBSE,tel:+918035470244,,"14, Hosur Rd, Richmond Town, Bengaluru, Karnataka 560025",,,Transport
Kidzee,2003,Other Collections,55,Pre School - PRE,Other Boards,tel:+919513238818,54000,"46, Curley St, Richmond Town, Bengaluru, Karnataka 560025",Dr. Subhash Chandra Chairman / N/A,Yoga,
MIDTOWN PUBLIC SCHOOL,2006,Day Schools,N/A,-,"ICSE, CBSE",tel:+918035470244,3800 / Annual,"14, Hosur Rd, Richmond Town, Bengaluru, Karnataka 560025, India",,,Transport
GOOD SHEPHERD NURSERY SCHOOL,Day Schools,N/A,LKG - Class 10,ICSE,Co-Education,tel:+918035470244,115000 / Annual,"XJ93+JPQ, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,
The Frank Anthony Junior School,1967,Day Schools,N/A,Pre-Nursery - Class 8,ICSE,tel:+918035470244,65000 / Annual,"XJ73+3M3, Richmond Town, Bengaluru, Karnataka 560025, India",,,Transport
FLORENCE HIGH SCHOOL,1978,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,32000 / Annual,"2J37+MV9, 22/2, Viviani Rd, Richards Town, Bengaluru, Karnataka 560005, India",,,
ST.ALPHONSUS HIGH SCHOOL,1956,Day Schools,N/A,-,State Board,tel:+918035470244,15000 / Annual,"2J47+GV9, Davis Rd, St Thomas Town, Richards Town, Bengaluru, Karnataka 560084, India",,,
ALFA PUBLIC SCHOOL,Day Schools,320,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,40000 / Annual,"237, 8th Cross Rd, near Citizen School, Pillanna Garden, 1st Stage, Richards Town, Bengaluru, Karnataka 560084, India",,,Transport
NUSRATH FATIMA ENGLISH SCHOOL,Day Schools,N/A,-,Other Boards,Co-Education,tel:+918035470244,20000 / Annual,"No 46/B, Davis Road, Davis Road, Bengaluru, Karnataka",,,
