Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"No.1301, 14th Cross, 2nd Phase, 1st phase Girinagar, Bengaluru, Karnataka 560085",A.S. Ganesh Managing Director / N/A,Yoga,
INSIGHT ACADEMY,2007,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,75000 / Annual,"Kanakapura Rd, off 20, Mango Garden Layout, Bikasipura, Bengaluru, Karnataka 560062, India",,,Transport
ORCHARD SCHOOL,1992,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,71000 / Annual,"#20 , Mango garden Layout , Off Vasanthpura Main Road , konnanakunte Cross, 9th Main Rd, Mango Garden Layout, Bikasipura, Bengaluru, Karnataka 560062, India",,,Transport
Alpine Public School,2010,Public Schools,N/A,LKG - 12,CBSE,tel:+919513238818,50000,"19/1, Konankunte Cross, Bikasipura, Behind Metro (South), Off Kanakpura Main Road, Bangalore- 560 062, Karnataka.",,"Basketball, Cricket, Tennis, Throwball, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
GVS English school,2009,Public Schools,950,LKG - 10,State Board,tel:+919513238818,30000,"Opp Bosch Gate, Dodda Nagamangala Rd, Chennakeshava Ngr, Hosur Mn Rd, Electronic City, Bangalore - 560100, Doddanagamangala Village, Basapura, Bengaluru, Karnataka 560100",Sree. Sreenivasa Reddy. G.V Founder / N/A Sree. Sathish. G.S Founder / N/A Smt. Susheelamma. S Founder / N/A,"Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Table-tennis, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Martin Luther Public School,2000,Day Schools,987,Pre-Nursery - Class 10,"CBSE, State Board",tel:+918035470244,22800 / Annual,"15th Main Rd, Girinagar Ext, Nagendra Block, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560050, India",,,Transport
JNANA DEEPTHI PUBLIC SCHOOL,Day Schools,150,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,45000 / Annual,"No. 56, 6th Main Rd, Avalahalli, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",,,
PRARTHANA EDUCATION SOCIETY,2008,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,tel:+918035470244,55000 / Annual,"WH75+QGX, Uttarahalli Main Rd, Kadarenahalli, Padmanabhanagar, Bengaluru, Karnataka 560061, India",,,Transport
PIONEERS HIGH SCHOOL,Day Schools,350,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"XG8F+257, 2nd Block, Govindaraja Nagar Ward, Kalyan Nagar, Bengaluru, Karnataka 560072, India",,,Transport
ST. LAWRENCE HIGH SCHOOL,1902,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"16, 1st Main Road, Avalahalli, Banashankari Stage I, Banashankari, Bengaluru, Karnataka",,,Transport
Poddar Jumbo Kids,1927,Play Schools,50,Pre School - PRE,Other Boards,tel:+919513238818,72000,"14th Cross Rd, Vikram Nagar, ISRO Layout, Bengaluru, Karnataka 560078",,Yoga,
SSVP,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,12000 / Annual,"62, 7th Cross Rd, Ashok Nagar, NR Colony, Basavanagudi, Bengaluru, Karnataka 560050, India",,,
St. Michaels High School,1978,Day Schools,50,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,42000 / Annual,"553, Railway Parallel Rd, Chowdappa Layout Rd, Hampi Nagar, RPC Layout, Vijayanagar, Bengaluru, Karnataka 560104, India",,,Transport
St. Michell English High School,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:+918035470244,25000 / Annual,"553, Railway Parallel Rd, Chowdappa Layout Rd, Hampi Nagar, RPC Layout, Vijayanagar, Bengaluru, Karnataka 560104, India",,,
CAUVERY HIGH SCHOOL,Day Schools,N/A,Pre-Nursery - Class 10,State Board,Co-Education,tel:+918035470244,16000 / Annual,"XG6G+W2J, 4th Cross Rd, 2nd Block, Dwaraka Nagar, Canara Bank Colony, Naagarabhaavi, Bengaluru, Karnataka 560072, India",,,Transport
GURUKUL PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,"State Board, ICSE",Co-Education,tel:+918035470244,30000 / Annual,"XG7G+JM7, Govindaraja Nagar Ward, Canara Bank Colony, Vijayanagar, Bengaluru, Karnataka 560040, India",,,Transport
BLOSSOM SCHOOL,1993,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,30000 / Annual,"727, 13th Cross Rd, Kumaraswamy Layout II Stage, 1st Stage, Kumaraswamy Layout, Bengaluru, Karnataka 560078, India",,,Transport
Dayananda Sagar International School,1999,Day Schools,500,Nursery - Class 10,ICSE,tel:+918035470244,68000 / Annual,"DAYANANDA SAGAR INTERNATIONAL SCHOOL, Shavige Malleshwara Hills, 1st Stage, Kumaraswamy Layout, Bengaluru, Karnataka 560078, India",,,Transport
MARG SCHOOL,Day Schools,150,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"Shop No, 1301, 32nd Cross Rd, 1st Stage, Kumaraswamy Layout, Bengaluru, Karnataka 560078, India",,,
Jubilee International Public School,2004,International Schools,N/A,LKG - 10,"ICSE, State Board",tel:+919513238818,44000,"3rd Main Rd, Papareddipalya, Naagarabhaavi, Bengaluru, Karnataka 560072",Mrs. Kavitha B V Principal / N/A,"Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
JES Public School,1981,Public Schools,N/A,LKG - 10,CBSE,tel:+919513238818,40000,"CA #1, 1st Phase, 5th Main Rd, NGEF Layout, Stage 2, Naagarabhaavi, Bengaluru, Karnataka 560072","M.S Saiprabha Principal / M.Sc., B.Ed","Basketball, Carroms, Chess, Football, Kabaddi, Kho-Kho, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Euro kids,2001,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"608, 10th Main Rd, ITI Layout, 2nd Stage, Naagarabhaavi, Bengaluru, Karnataka 560056",,Yoga,Smart Classrooms
Bachpan Play School,2004,Play Schools,80,Pre School - PRE,Other Boards,tel:+919513238818,45000,"861, 13th Main Rd, Near M.K. Ahmed Store, Vinayaka Layout, Nagarbhavi 2nd Stage, 2 Stage, Naagarabhaavi, Bengaluru, Karnataka 560072",MR. S.K GUPTA Chairman / N/A MR. KRISHAN SHARMA Vice President (VP) / N/A,Yoga,"Transport, Smart Classrooms"
Orchids International School,2003,International Schools,,Pre School - 10,CBSE,tel:+919513238818,,"486, 11th Cross Rd, Nagarbhavi Second Stage, 6 Block, Papareddipalya, Sunkadakatte, Bengaluru, Karnataka 560091, India",,"Badminton, Carroms, Chess, Cricket, Football","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Poddar Jumbo Kids,1927,Play Schools,160,Pre School - PRE,Other Boards,tel:+919513238818,45000,"294, 1st Main, 1st Cross Rd, 11th Block, Marilingappa Extension, Naagarabhaavi, Bengaluru, Karnataka 560072",,Yoga,
Time Kids,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,30000,"695, 10th Main Rd, Vinayaka Layout, 2nd Stage, Naagarabhaavi, Bengaluru, Karnataka 560072",,Yoga,
BLUEBELL CONVENT,2002,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,22000 / Annual,"14, 15, 4th Cross Rd, Canara Bank Colony, Govindaraja Nagar Ward, Anubhav Nagar, Vijayanagar, Bengaluru, Karnataka 560072, India",,,Transport
NIVEDITHA ENGLISH HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"132/A, 1st Main Rd, Vinayaka Layout 3rd Stage, Govindaraja Nagar Ward, GKW Layout, Vijayanagar, Bengaluru, Karnataka 560040, India",,,
MES CONVENT SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"# 242, Canara Bank Apartment, Nagarbhavi Main Road, Canara Bank Colony Bus Stop, Nagarabhavi Main Rd, 2nd Block, Govindaraja Nagar Ward, Vijayanagar, Bengaluru, Karnataka 560072, India",,,Transport
Euro Kids,2001,Play Schools,90,Pre School - PRE,Other Boards,tel:+919513238818,47350,"67, 3rd Cross, Ramarao Layout,, Kathreguppe, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085",,Yoga,Smart Classrooms
SOMNATH EDUCATIONAL SOCIETY,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,40200 / Annual,"14, 4, 2, Byatarayanapura, Byatarayanapura, Kavika Lay Out, Bapuji Nagar, Bengaluru, Karnataka 560026, India",,,Transport
SGM PUBLIC SCHOOL,1995,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,40000 / Annual,"Avalahalli, near Mysore Road, Telecom Colony, Gajendra Nagar, Banashankari, Bengaluru, Karnataka 560026, India",,,Transport
ARROW KIDS PUBLIC SCHOOL,Day Schools,1500,Nursery - Class 9,ICSE,Co-Education,tel:+918035470244,35000 / Annual,"WGVW+754, 2nd Cross Rd, Avalahalli, Muneshwara Block, Banashankari, Bengaluru, Karnataka 560026, India",,,Transport
Valentine Model School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"Main Road, 237, 3rd Cross Rd, Maruti Nagar, Ittamadu, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",,,
SRI CHOUDHESHWARI HIGH SCHOOL,1992,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"South1, Bangalore South Block, Bangalore South District, Ittamadu, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",,,
Auden Institute of Education,1981,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,95000 / Annual,"#6, 7th Block, 6th Block, Banashankari 3rd Stage, Hosakerehalli, Bengaluru, Karnataka 560085, India",,,Transport
WEBSTERS SCHOOL,1985,Day Schools,N/A,Pre-Nursery - Class 10,State Board,tel:+918035470244,45000 / Annual,"No. 2/2, Ittamadu, Banashankari 3rd Stage, Ittamadu, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",,,Transport
GNANA GANGOTHRI VIDYALAYA,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,15000 / Annual,"18, 7th Main Rd, Ittamadu, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",,,Transport
Little Elly Preschool,Play Schools,N/A,Pre School - PRE,Other Boards,Co-Education,tel:+919513238818,54000,"787/ A, 4th Cross, 15th Main Rd, near Udupi Garden, BTM 2nd Stage, Bengaluru, Karnataka 560046",Mr. Vittal Bhandary Founder / N/A,Yoga,
Orchids International School,2010,Play Schools,,Pre School - UKG,CBSE,tel:+919513238818,,"2nd Main Rd, Duo Enclave, BTM Layout III Stage, Bilekahalli, Bengaluru, Karnataka 560076",,,"Transport, Library"
Vibgyor with Goldenbee,2004,Other Collections,N/A,LKG - 7,"CBSE, ICSE",tel:+919513238818,,"BTM Layout Bangalore P.M Building 41, 4th Main, Bannerghatta Main Rd, behind Shoppers Stop, NS Palya, Stage 2, Bengaluru, Karnataka 560076",,,Transport
Time Kids,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"BTM 2nd Stage, Kuvempu Nagar, Stage 2, BTM 2nd Stage, Bengaluru, Karnataka 560076",,Yoga,
National Public School,2021,Play Schools,N/A,Pre School - PRE,Montessori,tel:+918035470244,,BTM,,,
DS PRESCHOOL,2017,Play Schools,N/A,Pre School - UKG,Montessori,tel:+918035470244,,"590, 1st Main Rd, Mico Layout, Stage 2, BTM Layout, Bengaluru, Karnataka 560076",,,Transport
NEW MILLENIUM HIGH SCHOOL,2000,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,48000 / Annual,"No.200, JHBCS Layout, Subhash Chandra Bose Rd, Teachers Colony, Bendre Nagar, Bengaluru, Karnataka 560070, India",,,
Karnataka Vidya Vardhaka Public School,1982,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,40000 / Annual,"1st Main Road Kalyan Nagar, Govindaraja Nagar Ward, Mudalapalya, Vijayanagar, Bengaluru, Karnataka 560072, India",,,Transport
Dayananda Sagar International School,1999,International Schools,500,LKG - 10,ICSE,tel:+919513238818,37000,"Shavige Malleshwara Hills, Inner Rd, near Sagar Hospital, 1st Stage, Kumaraswamy Layout, Bengaluru, Karnataka 560078",,"Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Table-tennis, Tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
LAWRENCE INTERNATIONAL PUBLIC SCHOOL,2005,Public Schools,N/A,Nursery - 10,State Board,tel:+918035470244,,"ISRO layout, Last Bus Stop, VHX4+JXP, Stage 2, ISRO Layout, Bengaluru, Karnataka 560078, India",,,Transport
RMS International School,2010,Day Schools,950,Nursery - Class 10,CBSE,tel:+918035470244,60000 / Annual,"no 18, Srinivasa Industrial Estate,, 18, Kanakapura Rd, next to Metro, Mango Garden Layout, Bikasipura, Bengaluru, Karnataka 560078, India",,,Transport
RNS Vidyaniketan,2002,Day Schools,N/A,Nursery - Class 12,"CBSE, ICSE, State Board",tel:+918035470244,60000 / Annual,"XG6M+W53, 1st G Cross Rd, Govindaraja Nagar Ward, Basaveshwara HBCS Layout, Attiguppe, Bengaluru, Karnataka 560040, India",,,Transport
KVV HIGH SCHOOL,1982,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,50000 / Annual,"Behind BMTC Complex, 1st G Cross Road, 7th मेन मार्ग, Govindaraja Nagar Ward, सुब्बन्ना गार्डन, Vijayanagar, Bengaluru, Karnataka 560040, India",,,Transport
St. Marina English School,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",Co-Education,tel:+918035470244,45000 / Annual,"VHJX+MX8, 3rd Cross Rd, Muneshwara Block, Pai Layout, Hulimavu, Bengaluru, Karnataka 560076, India",,,Transport
Periwinkle Preschool and Daycare,2011,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,39100,"111, 11th Main Rd, 1st Block, Dasarhalli, Srinagar, Banashankari, Bengaluru, Karnataka 560050",,Yoga,
Green Valley English School,N/A,Public Schools,N/A,LKG - 9,ICSE,tel:+919513238818,50000,"Chunchgatta Main Rd, Ganapathipura, Konanakunte, Bengaluru, Karnataka 560062",,"Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Table-tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kidzee Preschool,Play Schools,58,LKG - UKG,Other Boards,Co-Education,tel:+919513238818,42000,"Nirmal Farm, Near Lakshmi Temple, Konanakunte Cross Rd, Konanakunte, Bengaluru, Karnataka 560062",,Yoga,"Transport, Smart Classrooms"
Maple Bear Canadian Pre-school,2011,Play Schools,65,Pre School - PRE,Other Boards,tel:+919513238818,47000,"No 45, Rishyashringa Road, Old Bank Colony, Amruthnagar Main Road, Konanakunte,, Off Kanakapura Road, Bengaluru, Karnataka 560062",Mr. Alok Modi Chairman / N/A,Yoga,Transport
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,32000,"Telephone Exchange Road, Beereshwar Nagar, PNB Layout, Konanakunte, Bengaluru, Karnataka 560062",,Yoga,
Roots Montessori,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,56000,"1st Main Rd, Doctors Colony, Narayana Nagar 3rd Block, Konanakunte, Bengaluru, Karnataka 560062",,Yoga,
Silicon City Academy of Secondary Education,2005,Day Schools,1318,Nursery - Class 10,CBSE,tel:+918035470244,135000 / Annual,"KUMAR NURSERY, Off, Kanakapura Rd, New Bank Colony, Chunchankatte, Konanakunte, Bengaluru, Karnataka 560062, India",,,Transport
SILICON VALLEY ENGLISH SCHOOL,Day Schools,N/A,-,Other Boards,Co-Education,tel:+918035470244,50000 / Annual,"52, Chunchgatta Main Rd, Chunchgatta, Phase 7, Konanakunte, Bengaluru, Karnataka 560062, India",,,
BASAVESHWARA EDUCATIONAL INSTITUTE,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"S.No. 15,Pipeline West, 3rd Main Rd, near Ganesha Temple, Pipeline West, Srinagar, Kasthuriba Nagar, Banashankari, Bengaluru, Karnataka 560026, India",,,
JHS School,2003,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,30000 / Annual,"45, near Seetha Circle, Mysore Bank Colony, SBM Colony, 2, 1, Banashankari, Bengaluru, Karnataka 560050, India",,,Transport
Manasa English School,1962,Day Schools,N/A,Class 1 - Class 8,CBSE,tel:+918035470244,28000 / Annual,"No. 14, 12th Cross, 2nd Block, Near Vidyapeetha Circle, BSK 1st Stage, Ashok Nagar, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560050, India",,,
Holy Child Convent School,1987,Day Schools,N/A,Nursery - Class 10,"ICSE, CBSE",tel:+918035470244,90000 / Annual,"1133/44, 9th Cross Rd, Ashok Nagar, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560050, India",,,Transport
Poddar Jumbo Kids,1927,Play Schools,140,Pre School - PRE,Other Boards,tel:+919513238818,80000,"114, 80 FT. Road, SBM Colony, BSK 1st Stage, Near Seetha Circle, Bengaluru, Karnataka 560050",,Yoga,
FRANK PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,69000 / Annual,"XGGC+7F4, 4th Cross Rd, Govindaraja Nagar Ward, Panchasheel Nagar, Kanakanagar, Bengaluru, Karnataka 560072, India",,,Transport
Diamond English School,Day Schools,N/A,Pre-Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,50000 / Annual,"#129, opposite masjid-e-quba masjid Street, 2nd stagBangalore, Yarab Nagar, Banashankari, Bengaluru, Karnataka 560070, India",,,Transport
GREEN CAPITAL PUBLIC SCHOOL,2004,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,15000 / Annual,"37, 17th Main Rd, Raghavendra Nagar, Telecom Colony, Srinagar, Banashankari, Bengaluru, Karnataka 560026, India",,,
CAMBRIDGE ENGLISH HIGH SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,23460 / Annual,"WHW3+GX4, 11th Cross Rd, Kalappa Block, Srinagar, Banashankari, Bengaluru, Karnataka 560050, India",,,
MEERA VIDYANIKETAN,Day Schools,N/A,-,CBSE,Co-Education,tel:+918035470244,4000 / Annual,"WHV4+JMV, 4th Cross Rd, 1st Block, Dasarhalli, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560050, India",,,
Evershine English School,1990,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"#49 1st main, 2nd Cross Rd, Markandeya Layout, Kalidasa Layout, Srinagar, Banashankari, Bengaluru, Karnataka 560050, India",,,
Excellent Public School,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:+918035470244,32000 / Annual,"Kalidasa Circle, Srinagar, Banashankari, Bengaluru, Karnataka 560050, India",,,
Sunshine Public School,2005,Day Schools,300,Nursery - Class 10,State Board,tel:+918035470244,27000 / Annual,"Kempegowdanagar, Byadarahalli, Hosahalli Gollarapalya, Karnataka 560091, India",,,Transport
Prathibha Shikshana Samithi,1992,Day Schools,439,Nursery - Class 10,State Board,tel:+918035470244,45000 / Annual,"78, 1st Main Giri Nagar, Siddanna Layout, I Stage, Banashankari, Bengaluru, Karnataka 560070, India",,,Transport
Active Kids,2012,Play Schools,N/A,Nursery - UKG,Montessori,tel:+918035470244,,"28, 13th Cross Rd, Banashankari Stage II, Bendre Nagar, Bengaluru, Karnataka 560070, India",,,Transport
SOUTH END PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,12000 / Annual,"14/1/1, 3rd Main Road, Pipeline East, Kasthuribangar, Near-Veerranjeya Temple, Mysore Road, Srinagar, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560026, India",,,
Maharshi Arvind School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,27500 / Annual,"7th Cross Rd Panchasheelanagar,, Govindaraja Nagar Ward, Mudalapalya, Vijayanagar, Bengaluru, Karnataka 560072, India",,,Transport
Shree Bharthi Vidyalaya,2002,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,60000 / Annual,"No.CA-14, 11th Cross, R.P.C. Layout Vijayanagar, 5th Main Road, Vijayanagar 2nd stage, Hampi Nagar, RPC Layout, Vijayanagar, Bengaluru, Karnataka 560040, India",,,
Vijay International Public School,2007,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,18000 / Annual,"565, 9th D Main Rd, Chowdappa Layout, RPC Layout, Vijayanagar, Bengaluru, Karnataka 560104, India",,,Transport
Brooklyn National Public School,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,90000 / Annual,"Brooklyn National Public School, 4th Cross Rd, Hampi Nagar, RPC Layout, Vijayanagar, Bengaluru, Karnataka 560104, India",,,Transport
Silicon City School,2002,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,7200 / Annual,"KUMAR NURSERY, Off, Kanakapura Rd, New Bank Colony, Chunchankatte, Konanakunte, Bengaluru, Karnataka 560062, India",,,Transport
VISHAL ENGLISH SCHOOL,1980,Day Schools,700,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"#25/18/1, 5th cross, manjunath nagar, XG5V+HRH, Nehru Rd, New Guddadahalli, Guddadahalli, Bengaluru, Karnataka 560026, India",,,
NARAYANA E-TECHNO SCHOOL,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,80000 / Annual,"NARAYANA E TECHNO SCHOOL, Jarganahalli, Yelachenahalli, Naidu Layout, Bengaluru, Karnataka 560078, India",,,Transport
SWAMI VIVEKANANDA VIDYASHALA,1974,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,9000 / Annual,"3rd Cross Rd, behind PES Degree College, Mysore Bank Colony, Phase 1, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560050, India",,,
Jyothy Kendriya Vidyalaya,1989,Day Schools,N/A,KG - Class 10,CBSE,tel:+918035470244,100000 / Annual,"Yelachenahally, Jyothy Kendriya Vidyalaya, 556, Kanakapura Rd, behind Kanakapura Metro Station, Kanakapura, Ganapathipura, Basavanagudi, Bengaluru, Karnataka 560078, India",,,Transport
JSS High School,1980,Day Schools,N/A,Class 1 - Class 10,State Board,tel:+918035470244,35000 / Annual,"VHQ9+P4H, JSS School Rd, Krishnappa Layout, New Bank Colony, Ganapathipura, Konanakunte, Bengaluru, Karnataka 560078, India",,,Transport
SM English High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,32000 / Annual,"Chunchgatta Main Rd, Ganapathipura, Konanakunte, Bengaluru, Karnataka 560078, India",,,
Green Valley English School,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,65000 / Annual,"Chunchgatta Main Rd, Ganapathipura, Konanakunte, Bengaluru, Karnataka 560062, India",,,Transport
GARDEN ENGLISH SCHOOL,Day Schools,N/A,LKG - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"2nd Main Road, Vittal Nagar, Vittal Nagar, Hanumanth Nagar, Azad Nagar, Bengaluru, Karnataka 560026, India",,,
Gangothri International Public School,2009,Day Schools,675,Nursery - Class 10,CBSE,tel:+918035470244,45000 / Annual,"Block A, Gangothri Campus, Venkateshwara Farm, Rajivgandhi Nagar Vishwaneedam Post, 141, 2nd Main Rd, near Sunkadakatte, RHCS Layout, Annapoorneshwari Nagar, Sunkadakatte, Bengaluru, Karnataka 560091, India",,,Transport
Holy Angles High School,1989,Day Schools,150,Nursery - Class 10,ICSE,tel:+918035470244,90000 / Annual,"5th Main Rd, Hampi Nagar, RPC Layout, Vijayanagar, Bengaluru, Karnataka 560104, India",,,Transport
St. Johns High School,1974,Day Schools,N/A,KG - Class 10,"CBSE, State Board, ICSE",tel:+918035470244,45000 / Annual,"XG8R+8G2, 9th Cross Rd, Hampi Nagar, RPC Layout, Vijayanagar, Bengaluru, Karnataka 560104, India",,,Transport
SREE VASAVI VIDYA PEETHA,1980,Day Schools,N/A,Pre-Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"66, 2nd Main Rd, SBI Staff Colony, Hoshalli Extension, Hosahalli Extension, Vijayanagar, Bengaluru, Karnataka 560040, India",,,Transport
LAUREL HIGH SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"ITI Colony, BSK III Stage, Vidyapeeta Layout, Banashankari, Vidyapeeta Layout, Banashankari, Bengaluru, Karnataka 560085, India",,,
Vande Mataram School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"Gavipuram Extension, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560050, India",,,
SISTER NIVEDITA SCHOOL,1990,Day Schools,1000,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"No 72.13th cross Opp to Gangamma temple BSK 1 stage Ashoknagar, Vidyapeeta Layout, Ashok Nagar, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560050, India",,,Transport
Shanthiniketana School,1992,Day Schools,N/A,Pre-Nursery - Class 10,"ICSE, State Board",tel:+918035470244,70000 / Annual,"# 1341/A, 8th 'C' Cross, 9th Main Rd, 1st phase Girinagar, Phase 2, 2nd Phase, Banashankari, Bengaluru, Karnataka 560085, India",,,Transport
Rajarajeshwari Vidya Mandira,Day Schools,N/A,Class 8 - Class 10,State Board,Co-Education,tel:+918035470244,12000 / Annual,"15/A, 7th Main Rd, 2nd Block, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560050, India",,,
Little Angel English School,1996,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"25-26, 16th Main Rd, Mysore Bank Colony, SBM Colony, Srinivasnagar, Banashankari, Bengaluru, Karnataka 560085, India",,,Transport
St. Michels English School,1979,Day Schools,752,Pre-Nursery - Class 12,"State Board, IGCSE, CBSE",tel:+918035470244,20000 / Annual,"E Cross, Mysore Rd, Byatarayanapura, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560026, India",,,Transport
Max Muller High School,Day Schools,360,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,44000 / Annual,"No: 62, Max Muller Buildings, 1st Cross, Nehru Road, Girinagar, II Phase, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560085, India",,,Transport
St. Lawrence High school,1995,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,40000 / Annual,"16, 1st Main Rd, Avalahalli, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560026, India",,,Transport
UDAYA EDUCATION SOCIETY,1959,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"14, 18th Main Rd, Marenahalli, MC Layout, Vijayanagar, Bengaluru, Karnataka 560040, India",,,Transport
