Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
St. Francis ICSE School,2003,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,140000 / Annual,"VJQF+HXG, 1st cross Rd, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560076, India",,,
Royale Concorde International School,2015,Day Schools,373,Pre-Nursery - Class 12,CBSE,tel:+918035470244,60000 / Annual,"16, 90/1, Begur Rd, opp. of ROYALE CONCORDE SCHOOL, Maruthi Layout, Hongasandra, Bengaluru, Karnataka 560068, India",,,Transport
Heritage Public School,2004,Day Schools,500,Nursery - Class 10,CBSE,tel:+918035470244,32000 / Annual,"Kotnur Main Road, VHJF+H92, 8th Cross Rd, Srinidhi Layout, 8th Phase, J. P. Nagar, Bengaluru, Karnataka 560062, India",,,Transport
Siddaganga Public School,1982,Day Schools,1500,Nursery - Class 10,CBSE,tel:+918035470244,42000 / Annual,"XG3F+J46, 17th Cross Rd, Nagarbhavi 1st Stage, BDA Lay Out, Chandra Layout, Bengaluru, Karnataka 560072, India",,,Transport
Kunskapsskolan,2017,Day Schools,N/A,Nursery - Class 12,CBSE,tel:+918035470244,230000 / Annual,"92/1, Sarjapur - Chandapura Road, Muthanallur Cross, Kommasandra, Bengaluru, Karnataka 562125, India",,,Transport
VEDANTHA PU COLLEGE,2015,Boarding Schools,620,Class 11 - Class 12,"State Board, State Board",tel:+918035470244,55000 / Annual,"Krishna Indira Building, 44, Vasanthapura Main Rd, Sharada Nagar, Bikasipura, Bengaluru, Karnataka 560061, India",,,Transport
BHARATIYA SANSKRITHA VIDHYAPEETA,Day Schools,1200,Nursery - Class 10,"State Board, CBSE",Co-Education,tel:+918035470244,20000 / Annual,"4th, Main, 4th Cross, Chamrajpet, Bengaluru, Karnataka 560018, India",,,Transport
Poddar Jumbo Kids,1927,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"Primeiro #12, 2nd Cross, JCO Colony Vivekananda Nagar, Cooke Town, Off, Wheeler Rd Ext, near Priyanka Pharma, Bengaluru, Karnataka 560084",,Yoga,
Sri Yogeshwara High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,10000 / Annual,"7, RK Mutt Rd, Halasuru, Gupta Layout, Bengaluru, Karnataka 560008, India",,,
Venus Public School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,18000 / Annual,"116, Yellamma Temple Rd, Annasandrapalya Extension, Islampur, Vimanapura, Bengaluru, Karnataka 560017, India",,,
Gurukul High School,1997,Day Schools,N/A,Class 1 - Class 10,CBSE,tel:+918035470244,56000 / Annual,"Avalahall, J.P Nager, Post, Nandi Garden Phase II, JP Nagar 9th Phase, Anjanapura, Bengaluru, Karnataka 560108, India",,,Transport
Planet Kids,2005,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"#240 & 241, 8th Main Road, Arekere Mico Layout 1st Stage, Bannergatta Road, Bengaluru, Karnataka 560076","Mr. Amar Kapasi Business Administration / B. Com, Diploma in Business Administration, PG Diploma in Marketing Management",Yoga,
Kidzee,2003,Play Schools,62,Pre School - PRE,Other Boards,tel:+919513238818,40000,"Kidzee, # 46/1, moodalamane, bhuvaneshvarinagar, t. dasrahalli. opp. patidar samaj.Hessaraghatta main road, near HDFC BANK. Near 8th mile, Bengaluru, Karnataka 560057",Dr. Subhash Chandra Chairman / N/A,Yoga,
ST. MARYS GIRLS HIGH SCHOOL,Day Schools,N/A,Nursery - Class 12,State Board,Co-Education,tel:+918035470244,45000 / Annual,"Vasanth Nagar, Bengaluru, Karnataka 560051, India",,,
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"2216, 4th Cross Rd, Kuvempu Nagar, Dooravani Nagar, Bengaluru, Karnataka 560016",A.S. Ganesh Managing Director / N/A,Yoga,
Bangalore International Academy Jayanagar,Day Schools,N/A,Nursery - Class 9,"ICSE, CBSE, State Board",Co-Education,tel:+918035470244,95000 / Annual,"244/C, 32nd Cross Road, 2nd Main Rd, 7th Block, Jayanagar, Bengaluru, Karnataka 560082, India",,,Transport
East West Academy,2009,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,115000 / Annual,"D-Block, 2nd Stage, 7th Main Rd, E block, Subramanyanagar,2 State, Rajajinagar, Bengaluru, Karnataka 560010, India",,,Transport
The Brigade School,2004,Day Schools,1181,Nursery - Class 12,CBSE,tel:+918035470244,148000 / Annual,"Brigade School, Jagruthi Colony, BOB Colony, JP Nagar 7th Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Transport
Mother Teresa Public School,2007,Day Schools,466,Nursery - Class 12,CBSE,tel:+918035470244,80000 / Annual,"MES Ring Rd, Muthyala Nagar, Bahubali Nagar, Jalahalli, Bengaluru, Karnataka 560013, India",,,Transport
RAMAIAH VIDYANIKETAN,1994,Day Schools,400,LKG - Class 10,CBSE,tel:+918035470244,70000 / Annual,"Ramaiah Institute Of Technology Ms Ramaiah College Of Arts Science & Commerce, M S Ramaiah Nagar, Mathikere, Bengaluru, Karnataka 560054, India",,,
INDIAN HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,50000 / Annual,"Basveshwarnagar, XGVQ+RP2, WOC, 3rd Stage 4th Block, Shakthi Ganapathi Nagar, Basaveshwar Nagar, Bengaluru, Karnataka 560079, India",,,Transport
MAGNUM INTERNATIONAL SCHOOL,2001,Day Schools,300,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"3G46+44F, Pipeline Rd, Mallasandra, T. Dasarahalli, Bengaluru, Karnataka 560057, India",,,Transport
SRI MANJUNATHA HIGH SCHOOL,1974,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",tel:+918035470244,20000 / Annual,"2HPC+JX5, 1st Main Road, I S R O Layout, Amarjyothi Layout, Raj Mahal Vilas 2nd Stage, Sanjayanagara, Bengaluru, Karnataka 560094, India",,,
Orchids The International School,Day Schools,N/A,Nursery - Class 9,CBSE,Co-Education,tel:+918035470244,80000 / Annual,"Sy. No 63 Horamavu Agara Road, Hobli, Horamavu Agara, K.R. Puram, Bengaluru, Karnataka 560043, India",,,Transport
OUR LADY OF FATHIMA HIGH SCHOOL,1973,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,17400 / Annual,"19th Main Rd, Old Madiwala, Chikka Madivala, 1st Stage, BTM 1st Stage, Bengaluru, Karnataka 560068, India",,,
GOOD SHEPHERD NURSERY SCHOOL,Day Schools,N/A,LKG - Class 10,ICSE,Co-Education,tel:+918035470244,115000 / Annual,"XJ93+JPQ, Shanthala Nagar, Ashok Nagar, Bengaluru, Karnataka 560025, India",,,
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"Bhoomi, No.149, 2nd Cross Street, 1st Main Rd, Arekere MICO Layout 2nd stage, Arekere, Bengaluru, Karnataka 560076",Mr. Raman Bajaj Founder / MBA,Yoga,
Embassy Academy,,N/A,-,,Co-Education,tel:+918035470244,,"Plot No.831/1, Embassy Springs, Nagamangala Village, Kundana Hobli, Devanahalli Taluk, Near MS Engineering College, Bangalore – 562110",,,
Capital Public School,2010,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,44000 / Annual,"Near Kaveri water tank, A.Narayanapura, Dooravani Nagar, 140/3, 3rd Cross Rd, ITI Employess Housing Colony, B Narayanapura, Mahadevapura, Bengaluru, Karnataka 560016, India",,,Transport
The Oxford Senior Secondary School,1987,Day Schools,N/A,Nursery - Class 12,"CBSE, ICSE",tel:+918035470244,45000 / Annual,"C.A. Site No. 40, 10th Cross Rd, Jeewan Sathi Colony, 1st Phase, J. P. Nagar, Bengaluru, Karnataka 560078, India",,,Transport
SCT Institutions,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,55000 / Annual,"Kaggadasapura Main Rd, New Thippasandra Post, Vignan Nagar, Doddanekkundi, Bengaluru, Karnataka 560075, India",,,
ST. CHARLES HIGH SCHOOL,1977,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"XGWR+JWJ, Adarsha layout, 3rd Stage, Basaveshwar Nagar, Bengaluru, Karnataka 560079, India",,,Transport
Shri Channakeshava School,1973,Day Schools,N/A,LKG - Class 10,State Board,tel:+918035470244,35000 / Annual,"867, Hosa Rd, Chennakeshava Nagar, Pragathi Nagar, Basapura, Bengaluru, Karnataka 560100, India",,,Transport
M S V PUBLIC SCHOOL,2007,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,30000 / Annual,"Bengaluru (R, Nelamangala Rd, Doddaballapura, Karnataka 561203, India",,,Transport
Insight Academy School Marathahalli,2007,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,tel:+918035470244,98000 / Annual,"No. 187/2, Sarjapur Outer Ring Road, Kadubeesanahalli, Behind Croma, Off Sarjapur, Kadubeesanahalli, Panathur, Bengaluru, Bellandur Amanikere, Karnataka 560103, India",,,Transport
MTB JNANA JYOTHI VIDYANIKETHAN,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,58000 / Annual,"No 36, 2nd floor, 9th Cross Street, Maheshwaramma Temple Rd, Lakshami Sagar Layout, Maheswari Nagar, Mahadevapura, Bengaluru, Karnataka 560048, India",,,Transport
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,32000,"5th Main Rd, Rajkumar Layout, Esther Enclave Layout, Bengaluru, Karnataka 560016",,Yoga,"Transport, Smart Classrooms"
Little Feat,1995,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,66000,"42, 100 Feet Rd, 6th Block, Ejipura, Bengaluru, Karnataka 560095",,Yoga,
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"919, 5th Cross Rd, HRBR Layout 1st Block, HRBR Layout, Kalyan Nagar, Bengaluru, Karnataka 560043",A.S. Ganesh Managing Director / N/A,Yoga,
Bright Sparks Prep School,2023,Play Schools,N/A,Pre School - UKG,Montessori,tel:+918035470244,,"Above Amma’s Pasteries, Hoodi main road , ayyapanagar , KR Puram",,,
Poddar Jumbo Kids,1927,Play Schools,800,Pre School - PRE,Other Boards,tel:+919513238818,50000,"No. 3/2, Hommadevanhalli, Begur Hobli, Basavanapura, Off Bannerghatta Road,, Behind T. John College, Chikkakammana halli, Bengaluru, Karnataka 560083",,Yoga,
Lourdes Boys High School,1965,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,22000 / Annual,"16/3, Cambridge Rd, Halasuru, Cambridge Layout, Jogupalya, Bengaluru, Karnataka 560008, India",,,
Beacon English School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"2JH8+H48, 1st Main Rd, Shampura, Kaval Bairasandra, Bengaluru, Karnataka 560032, India",,,
SRI CHOUDHESHWARI HIGH SCHOOL,1992,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"South1, Bangalore South Block, Bangalore South District, Ittamadu, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085, India",,,
PRARTHANA SCHOOL,2008,Day Schools,N/A,Pre-Nursery - Class 10,"CBSE, State Board",tel:+918035470244,55000 / Annual,"NO 17/17A, Prarthana School, Subramanya Pura Rd, RR Layout, Padmanabhanagar, Bengaluru, Karnataka 560061, India",,,Transport
Vishwa Venkateshwara International School,2000,Day Schools,650,Nursery - Class 10,CBSE,tel:+918035470244,50000 / Annual,"Kodipalya, Bengaluru, Karnataka 560060, India",,,Transport
NEW AGE SCHOOL,2007,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,22000 / Annual,"Rayasandra Badawane Nivasigala Vedike, Rayasandra, Bengaluru, Karnataka 560099, India",,,Transport
Shlok International School,2019,Day Schools,N/A,Nursery - Class 5,CBSE,tel:+918035470244,55000 / Annual,"Kaggalipura Village, Sarjapura Hobli, Anekal, Taluk, Harohalli, Bengaluru, Karnataka 560099, India",,,Transport
Maple Bear Canadian Pre School,2011,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"256, 4th cross, Duo Marvel Layout, Ananthapura Main Road, Behind Ramanashree California resort, Doddaballapura Road, Bengaluru, Karnataka 560064",Mr. Alok Modi Chairman / N/A,Yoga,Transport
Shanti Juniors,N/A,Play Schools,N/A,Pre School - UKG,Other Boards,tel:+919513238818,50000,"150, 50 Feet Rd, 1st Block, Banashankari 3rd Stage, Banashankari, Bengaluru, Karnataka 560085",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
K J HIGH SCHOOL,1976,Day Schools,N/A,KG - Class 10,State Board,tel:+918035470244,20000 / Annual,"15th Cross, 289, 7th Main Rd, Lakkasandra, Lakkasandra Extension, Wilson Garden, Bengaluru, Karnataka 560030, India",,,Transport
SVVM,1995,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,32000 / Annual,"WHW5+G5R, Gavipuram Extension, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560019, India",,,
Nisarga Vidyanikethan,Day Schools,N/A,Nursery - Class 10,Other Boards,Co-Education,tel:+918035470244,12000 / Annual,"Shop No. 47/2, Shanthi Layout Main Road, HT Lane, Dooravani Nagar, Ramamurthi Nagar Main Rd, Nagappa Reddy Layout, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,Transport
Sunrise International Academy,2016,Day Schools,63,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,70000 / Annual,"37/3, New Byrohalli Road Behind Kengeri Satellite Town Club Kommaghatta Upangar, Bengaluru, Kommaghatta, Karnataka 560060, India",,,Transport
Bethesda International School,1993,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,122100 / Annual,"26/1, 1st Main Road, Kengeri, Subash Nagar, Kengeri Satellite Town, banglore, Bengaluru, Karnataka 560060, India",,,Transport
DBM & RJS School,1977,Day Schools,1120,Nursery - Class 10,CBSE,tel:+918035470244,45000 / Annual,"3rd Block, 16th Main Rd, Near BDA Complex, Koramangala 3 Block, Koramangala, Bengaluru, Karnataka 560034, India",,,Transport
Sadguru Sainath International School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,45000 / Annual,"Sadhguru Sainath Degree College, Sai Meadows, Parappana Agrahara, Bengaluru, Karnataka 560068, India",,,Transport
Kesar The International School,International Schools,N/A,Pre School - 12,CBSE,Co-Education,tel:+918035470244,,"#5/5, Hosahalli,Vidyanagar Main Road, Hunasamaranahalli, Bengaluru North - 562158",,,
The Frank Anthony Junior School,1967,Day Schools,N/A,Pre-Nursery - Class 8,ICSE,tel:+918035470244,65000 / Annual,"XJ73+3M3, Richmond Town, Bengaluru, Karnataka 560025, India",,,Transport
National Public School,2021,Play Schools,N/A,Pre School - PRE,Montessori,tel:+918035470244,,BTM,,,
M S V HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,41000 / Annual,"No.39, 4th Crs, Malleswaram, Srirampura, Bengaluru, Karnataka 560003, India",,,
NEHRU CENTENARY ENGLISH SCHOOL,1989,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,14400 / Annual,"67, 5th Cross Rd, Kanaka Nagar, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
The International School Bangalore,2000,Boarding Schools,1098,LKG - Class 12,"International Baccalaureate, IGCSE",tel:+918035470244,1060000 / Annual,"THE INTERNATIONAL SCHOOL, Thigala Chowdadenahalli, Karnataka 562125, India",,,Transport
BLOSSOM SCHOOL,1993,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,30000 / Annual,"727, 13th Cross Rd, Kumaraswamy Layout II Stage, 1st Stage, Kumaraswamy Layout, Bengaluru, Karnataka 560078, India",,,Transport
ASB GLOBAL EDUCTAION TRUST,Day Schools,N/A,Nursery - Class 9,CBSE,Co-Education,tel:+918035470244,50000 / Annual,"46, 16th Main Rd, EWS Colony, Stage 2, BTM Layout, Bengaluru, Karnataka 560076, India",,,Transport
BLUEBELL CONVENT,2002,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,22000 / Annual,"14, 15, 4th Cross Rd, Canara Bank Colony, Govindaraja Nagar Ward, Anubhav Nagar, Vijayanagar, Bengaluru, Karnataka 560072, India",,,Transport
My Saviour High School,1994,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,40000 / Annual,"409/1, 13th Cross Rd, Ramesh Nagar, Vimanapura, Bengaluru, Karnataka 560037, India",,,
SES SCHOOL,Day Schools,400,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,15000 / Annual,"No.20, 1st cross, 5th Main Rd, Vinayakanagar, Hebbal, Bengaluru, Karnataka 560024, India",,,
India Cambridge School,2001,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,45000 / Annual,"2G4J+PXJ, Jai Maruthi Nagar, Nandini Layout, Bengaluru, Karnataka 560096, India",,,Transport
ST. CLARET CONVENT SCHOOL,1995,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,55000 / Annual,"Hunasemaradapalya, Kumbalgodu, Bengaluru, Karnataka 560074, India",,,Transport
INFANT CONVENT SCHOOL,2001,Day Schools,300,Nursery - Class 10,State Board,tel:+918035470244,23000 / Annual,"C-73, 3rd Cross Road A Narayanapura, NMR Layout, MEG Layout, Udaya Nagar, Mahadevapura, Bengaluru, Karnataka 560016, India",,,
Smart Kidz,2014,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,28000,"Valagerihalli, Subash Nagar, Kengeri Satellite Town, Bengaluru, Karnataka 560060",A.S. Ganesh Managing Director / N/A,Yoga,
Allwin Public School,2000,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"67, 1st Main Road, Ganga Nagar Extension, Ganganagar, Bengaluru, Karnataka 560032, India",,,
St Annes Higher Primary school,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"8, Cambridge Rd, St Annes Degree College For Women, police station lane, Halasuru, Cambridge Layout, Bengaluru, Karnataka 560008, India",,,
MOOKAMBIKA SCHOOL,Day Schools,450,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,28000 / Annual,"33 & 34, 5th Main Rd, NR Colony, Basavanagudi, Bengaluru, Karnataka 560019, India",,,Transport
MOUNT MARY SCHOOL,Day Schools,360,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:+918035470244,35000 / Annual,"Mary Mount Primary School, #39, 58/9, 4th Cross, Kudlu-Harlur Road Bangalore- 560068 4th Cross, Kudlu Main Rd, Kudlu, VGP Layout, Bengaluru, Karnataka 560068, India",,,Transport
V.E.S High School,Day Schools,N/A,Pre-Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"VJWM+GW5, 7th Main 6th Cross, Microlayout, Garvebhavi Palya, Bengaluru, Karnataka 560068, India",,,Transport
Nagarjuna Vidyaniketan,1995,Day Schools,1400,Pre-Nursery - Class 12,"CBSE, IGCSE",tel:+918035470244,100000 / Annual,"NO 104, Bengaluru, Karnataka 560064, India",,,Transport
MATHRU SHREE VIDYANIKETAN SCHOOL,1994,Day Schools,450,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"1st Main Stage 1, Rajeshwari Nagar, Chamundi Nagar, Peenya, Bengaluru, Karnataka 560058, India",,,Transport
Shanti Juniors,N/A,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"No.303 , 2nd Main, 1st Cross Street, RHCS Layout, Annapoorneshwari Nagar, Bengaluru, Karnataka 560091",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
S.S.M. Public School,1958,Day Schools,N/A,Pre-Nursery - Class 10,"CBSE, State Board",tel:+918035470244,60000 / Annual,"No. 1, Chennama Tank Bed, T. R. Nagar, Opposite To Thiyagaraja Nagar Corporation Office, Thyagaraja Nagar, Basavanagudi, Bengaluru, Karnataka 560028, India",,,Transport
NEW BRILLIANT SCHOOL,Day Schools,600,Nursery - Class 10,"State Board, Other Boards, State Board",Co-Education,tel:+918035470244,30000 / Annual,"21-22, Uday Shankar Road, A Narayanapura, Udaya Nagar, Mahadevapura, Bengaluru, Karnataka 560016, India",,,Transport
Vagdevi Vilas School,2004,Day Schools,3092,Nursery - Class 12,CBSE,tel:+918035470244,85000 / Annual,"77/2, 77/3B, 77/4, 77/5, 6th Cross Rd, Whitefield, Thubarahalli, Marathahalli, Bengaluru, Karnataka 560037, India",,,Transport
Aditya National Public School,1998,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,45000 / Annual,"12, Kogilu Main Rd, Behind Annapurneshwari Temple, Maruthi Nagar, Yelahanka, Bengaluru, Karnataka 560064, India",,,Transport
National Public School,2013,Day Schools,1642,Pre-Nursery - Class 12,CBSE,tel:+918035470244,150000 / Annual,"Muniswara Nagar, Yeswanthpur, Bengaluru, Karnataka 560022, India",,,Transport
Sofia Public School,2014,Day Schools,300,Pre-Nursery - Class 9,"CBSE, CBSE, CBSE",tel:+918035470244,60000 / Annual,"63/2, Chokkanahalli, Hegde Nagar Rd, Balaji Layout, Yelahanka Hobli, Bengaluru, Karnataka 560064, India",,,Transport
KAMALA NEHRU HIGHER SECONDARY SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"WHPF+VV8, Banashankari, Bengaluru, Karnataka 560004, India",,,
NARAYANA E-TECHNO SCHOOL,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,80000 / Annual,"NARAYANA E TECHNO SCHOOL, Jarganahalli, Yelachenahalli, Naidu Layout, Bengaluru, Karnataka 560078, India",,,Transport
LILLY ROSE ENGLISH SCHOOL,Day Schools,N/A,Class 1 - Class 7,State Board,Co-Education,tel:+918035470244,12000 / Annual,"6th,3rd Main Road, Bsl Nagar, F Cross Rd, near to Apollo Hospital, Bismillahnagar, S.G. Palya, Bengaluru, Karnataka 560029, India",,,
Mithra School,2010,Day Schools,372,LKG - Class 10,State Board,tel:+918035470244,40800 / Annual,"85, Ramamurthi Nagar, Link Road, Jayanti Nagar, Horamavu, Bengaluru, Karnataka 560043, India",,,Transport
Sri Kumarans English School,1985,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,32000 / Annual,"9th cross, Bhavani St, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,Transport
JAWAHAR ENGLISH MEDIUM SCHOOL,1996,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,13000 / Annual,"6, 5th Main Rd, KEB Colony, 1st Stage, BTM 1st Stage, Bengaluru, Karnataka 560029, India",,,
Geetanjali Olympiad School,2012,Day Schools,770,Nursery - Class 10,CBSE,tel:+918035470244,60000 / Annual,"WMPX+FR3, Kaverappa Layout, Kadubeesanahalli, Bengaluru, Karnataka 560103, India",,,Transport
The Salonee Public School,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",Co-Education,tel:+918035470244,12000 / Annual,"#1696 1st & 2nd cross, V.P. Nagar, Salonee School, 26, 2nd Cross St, Vishwapriya Nagar, Begur, Bengaluru, Karnataka 560068, India",,,Transport
BS International School,2017,Day Schools,600,Nursery - Class 12,"CBSE, CBSE, State Board",tel:+918035470244,60000 / Annual,"228/4, S.Bingipura, Electronics City Phase I, Bengaluru, Karnataka 560105, India",,,
Shanti Juniors,N/A,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"No: 347, 1st Floor, 9th Main, 5th Cross, Opp: Subhash Bhavan, Ideal Homes Twp, Bengaluru, Karnataka 560098",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
Mariam Nilaya School,1975,Day Schools,N/A,Nursery - Class 10,"State Board, ICSE",tel:+918035470244,40000 / Annual,"5th Main Rd, Ex-Servicemen Colony, Banaswadi, Bengaluru, Karnataka 560033, India",,,Transport
MOTHER DOLPHIN ENGLISH SCHOOL,Day Schools,400,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,33000 / Annual,"XMC7+RXV, 1st Cross Rd, KG Colony, GM Palya, C V Raman Nagar, Bengaluru, Karnataka 560075, India",,,Transport
Bangalore International Kids High,Day Schools,N/A,Pre-Nursery - Class 9,CBSE,Co-Education,tel:+918035470244,80000 / Annual,"20/A, First Main, New Saptagiri Layout, Subramanyapura, Hindustan Granite Road, Uttarahalli, Uttarahalli Hobli, Bengaluru, Karnataka 560061, India",,,Transport
Holy Christ High School,1961,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,60000 / Annual,"WJWG+38V, Pipe Line Rd, Gowda Muniswamy Garden, Ejipura, Bengaluru, Karnataka 560095, India",,,Transport
JSS Higher Primary School,1991,Day Schools,160,Nursery - Class 12,State Board,tel:+918035470244,9000 / Annual,"38, 8th Block, Jayanagar, Bengaluru, Karnataka 560082, India",,,
The Brigade School,2009,Day Schools,1100,Nursery - Class 10,"ICSE, CBSE",tel:+918035470244,125000 / Annual,"No. 9, Survey No. 35, Dyavasandra Industrial Estate, lane, Hobli, adjacent to Decathlon, Ist Phase, Kaveri Nagar, Krishnarajapura, Bengaluru, Karnataka 560048, India",,,Transport
Saint Anthony High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,40000 / Annual,"2HM5+H48, Gokula 1st Stage, Mathikere Extension, Mathikere, Bengaluru, Karnataka 560054, India",,,Transport
I Play I Learn,2010,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"No.142, Dream paradise layout Basapura main road ,, Hosa road junction Hosur RD., Bengaluru, Karnataka 560100, Indian",,Yoga,Smart Classrooms
Planet Kids,2005,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"Near, 7/10/7, above Canara Bank, DLF Newtown, Akshayanagar, Bengaluru, Karnataka 560068","Mr. Amar Kapasi Business Administration / B. Com, Diploma in Business Administration, PG Diploma in Marketing Management",Yoga,
The Tree House,N/A,Other Collections,N/A,Pre School - PRE,Other Boards,tel:+919513238818,,"203, Gr.Flr, 7th Main,, 4th Block East, Pattabhirama Nagar, Jayanagar, Bengaluru, Karnataka 560011",,Yoga,
Bharatiya Vidya Bhavan,2011,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,25000 / Annual,"Bharatiya Vidya Bhavan, Gowtham Nagar, Srirampura, Bengaluru, Karnataka 560021, India",,,
AKR MEMORIAL SCHOOL,2004,Day Schools,500,Nursery - Class 10,State Board,tel:+918035470244,15000 / Annual,"AKR Memorial School, Thirumala Layout, Horamavu Agara, Horamavu, Bengaluru, Karnataka 560043, India",,,Transport
MEERA VIDYANIKETAN,Day Schools,N/A,-,CBSE,Co-Education,tel:+918035470244,4000 / Annual,"WHV4+JMV, 4th Cross Rd, 1st Block, Dasarhalli, Banashankari 1st Stage, Banashankari, Bengaluru, Karnataka 560050, India",,,
The Indira Nagar Cambridge School,1979,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,65000 / Annual,"#52, 6th Cross, 8th Main Rd, Hal, HAL 3rd Stage, Jeevan Bima Nagar, Bengaluru, Karnataka 560075, India",,,Transport
NEW PUBLIC ENGLISH SCHOOL,1973,Day Schools,N/A,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,50000 / Annual,"No. 71, 5th Main, 8th cross, M.C.Layout, Near Telephone Exchange, Vijayanagar, Govindaraja Nagar Ward, MC Layout, Vijayanagar, Bengaluru, Karnataka 560040, India",,,Transport
