Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
INFANT CONVENT SCHOOL,2001,Day Schools,300,Nursery - Class 10,State Board,tel:+918035470244,23000 / Annual,"C-73, 3rd Cross Road A Narayanapura, NMR Layout, MEG Layout, Udaya Nagar, Mahadevapura, Bengaluru, Karnataka 560016, India",,,
SHRI MAITRI ENGLISH SCHOOL,1989,Day Schools,500,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"106/3, 4th Main Nehru Rd, A Narayanapura, MEG Layout, Udaya Nagar, Mahadevapura, Bengaluru, Karnataka 560016, India",,,
FATIMA PRIMARY SCHOOL,1974,Day Schools,N/A,-,Other Boards,tel:+918035470244,49200 / Annual,"5, 2nd Main Rd, A Narayanapura, Udaya Nagar, Mahadevapura, Bengaluru, Karnataka 560016, India",,,
Amara Jyothi Public School,1997,Day Schools,1471,Nursery - Class 12,CBSE,tel:+918035470244,110000 / Annual,"Basavanapura Main Rd, Devasandra Extension, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
HOLY ANGELS PUBLIC SCHOOL,2011,Day Schools,1200,Nursery - Class 10,CBSE,tel:+918035470244,30000 / Annual,"Raja Rajeshwari Temple Rd, JC Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
Geethanjali Vidyalaya,1999,Day Schools,1100,Nursery - Class 10,CBSE,tel:+918035470244,80000 / Annual,"GEETHANJALI VIDYALAYA, Mahadevapura, Bengaluru, Karnataka 560048, India",,,Transport
Vyasa International School,2008,Day Schools,850,Nursery - Class 12,CBSE,tel:+918035470244,85000 / Annual,"No.101/2, BEL North Gate, Doddabommasandra, Vidyaranyapura, Post, Bengaluru, Karnataka 560097, India",,,Transport
Shri L.N Vidya Mandir,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",Co-Education,tel:+918035470244,20000 / Annual,"#, L.K.R Nagar, 34, 1st Cross Lakeshore Gdns, Devinagar, Bengaluru, Karnataka 560094, India",,,
Bishop Sergeant Central School,2004,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"11/1, Devinagar Main Rd, Stage II, Lottegollahalli, Devinagar, Devinagar, Bengaluru, Karnataka 560094, India",,,Transport
SRK Indian School,1989,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,40000 / Annual,"3H6F+CJJ, Hanumaiah Layout, Kodigehalli, Bengaluru, Karnataka 560092, India",,,
BISHOP SEAGENT CENTRAL SCHOOL,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,45000 / Annual,"11/1, Devinagar Main Rd, Stage II, Lottegollahalli, Devinagar, Devinagar, Bengaluru, Karnataka 560094, India",,,Transport
GOOD SAMARITAN PUBLIC SCHOOL,2000,Day Schools,N/A,Nursery - Class 5,"ICSE, State Board",tel:+918035470244,30000 / Annual,"XMFH+6XX, Muniswamappa Layout, Vignan Nagar, Doddanekundi, Kaggadasapura, Bengaluru, Karnataka 560075, India",,,Transport
Winmore Academy,1985,Day Schools,100,LKG - Class 10,CBSE,tel:+918035470244,96000 / Annual,"Survey No 13/1, Bhaktharahalli Village, Bengaluru, Karnataka 560067, India",,,Transport
Hello Kids,2005,Play Schools,40,Pre School - PRE,Other Boards,tel:+919513238818,40000,"2nd Cross, Vinayaka Nagar, Medahalli, Bengaluru, Karnataka 560049",,Yoga,"Transport, Smart Classrooms"
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"No. 59, BTS Road, Vinayaka Nagar, NGO Colony, Wilson Garden, Bengaluru, Karnataka 560027",A.S. Ganesh Managing Director / N/A,Yoga,
Vahe Global Academy,2015,Day Schools,296,Nursery - Class 10,CBSE,tel:+918035470244,60000 / Annual,"Kachmaranhalli, Kodathi to Gunjur Main Road, Gunjur, Near, Marathahalli - Sarjapur Rd, Kachamaranahalli, Varthur, Bengaluru, Karnataka 560087, India",,,Transport
Cambridge School,1964,Public Schools,N/A,1 - 10,ICSE,tel:+919513238818,130000,"Chikkabasavanapura, Krishnarajapura, Bengaluru, Karnataka 560036",Shri D K Mohan Babu Chairman - Cambridge Group of Institutions / N/A Mrs. Sheethal Director - Cambridge School / N/A,"Chess, Cricket, Yoga","Transport, Smart Classrooms, Computers Facility"
PNC Cognitio School,Day Schools,N/A,Nursery - Class 12,"IGCSE, ICSE",Co-Education,tel:+918035470244,136000 / Annual,"33, SRB Campus, Opp SRB Gardenia, Confident Oberon Main Rd, Kumbena Agrahara, Kadugodi, Bengaluru, Karnataka 560067, India",,,Transport
Giridhanva School,2011,Public Schools,500,LKG - 10,CBSE,tel:+919513238818,54000,"Lakshmipura Layout, Manjunatha Layout, Krishnarajapura, Bengaluru, Karnataka 560036",,"Athletics, Basketball, Carroms, Chess, Football, Kabaddi, Kho-Kho, Table-tennis, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Shanti Juniors,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"92/2, Belathur Main Rd, Belathur, Krishnarajapura, Bengaluru, Karnataka 560067",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
Podar Jumbo Kids Plus,1927,Other Collections,35,Pre School - PRE,Other Boards,tel:+919513238818,40900,"3rd Main Rd, Thambu Chetty Palya, Krishnarajapura, Bengaluru, Karnataka 560049",,Yoga,
Hello Kids,2005,Play Schools,20,Pre School - PRE,Other Boards,tel:+919513238818,35000,"22, Swamy Vivekananda Rd, 3rd Block, Ayyappa Nagar, Krishnarajapura, Bengaluru, Karnataka 560049",,Yoga,"Transport, Smart Classrooms"
SARVODAYA ENGLISH HIGH SCHOOL,Day Schools,350,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"2M6R+7W2, New Police Station Rd, Kempalakanna Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,
SHREE VENKATESHWARA ENGLISH SCHOOL,1978,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,35000 / Annual,"377, Vasavi Mahal Rd, V B Layout, Venkataswamappa Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
SREE MAHALAKSHMI VENKATESHWARA ENGLISH SCHOOL,1987,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"377, Vasavi Mahal Rd, V B Layout, Venkataswamappa Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
SREE VENKATESHWARA ENGLISH HIGH SCHOOL,1978,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,28000 / Annual,"377, Vasavi Mahal Rd, V B Layout, Venkataswamappa Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"#34, Lake City Township, 5th cross, Near T C Palya signal, Thambu Chetty Palya, Krishnarajapura, Bengaluru, Karnataka 560036",Dr. Subhash Chandra Chairman / N/A,Yoga,
New Horizon Gurukul Pre School,2012,"Play Schools, Public Schools",,Pre School - UKG,CBSE,tel:+919513238818,42100 - 56900,"124/2, Bhoganahalli Main Road, Bellandur Post, Bangalore-560103, India",,,"Transport, Medical Facility, Smart Classrooms, Library"
GEAR Innovative International School,1995,Day Schools,650,Nursery - Class 12,"CBSE, IGCSE",tel:+918035470244,140000 / Annual,"Off Outer Ring Road, 175, Gear School Rd, Adarsh Palm Retreat, Bellandur, Bengaluru, Karnataka 560035, India",,,Transport
Envision High - The Future Plus School,2020,Day Schools,250,Nursery - Class 8,CBSE,tel:+918035470244,100000 / Annual,"Vignan Nagar Main Rd, behind Reliance Mall, Doddanekkundi, Bengaluru, Karnataka 560037, India",,,Transport
New Indus Valley Residential School,2006,Boarding Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,70500 / Annual,"Garden City College Road Virgo Nagar (P K. R. Puram, Kithaganur Main Rd, Thambu Chetty Palya, Krishnarajapura, Bengaluru, Karnataka 560049, India",,,Transport
New Indus Valley Residential School,2006,Boarding Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,70500 / Annual,"Garden City College Road Virgo Nagar (P K. R. Puram, Kithaganur Main Rd, Thambu Chetty Palya, Krishnarajapura, Bengaluru, Karnataka 560049, India",,,Transport
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"Thambuchetty Rd, Cox Town, Bengaluru, Karnataka 560005",Dr. Subhash Chandra Chairman / N/A,Yoga,
S.J.E.S CENTRAL SCHOOL,2000,Day Schools,620,Pre-Nursery - Class 12,CBSE,tel:+918035470244,40000 / Annual,"Old Madras Rd, Rifco Shantiniketan Layout, Battarahalli, Bengaluru, Karnataka 560049, India",,,Transport
AKAI PUBLIC SCHOOL,2004,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"Akai Public School Rd, Nagashetty Halli, R.M.V. 2nd Stage, Bengaluru, Karnataka 560094, India",,,Transport
Sree VidyaShree Public School,1991,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,40000 / Annual,"Sweet Water Well Rd, AECS Layout, R.M.V. 2nd Stage, Bengaluru, Karnataka 560094, India",,,
FLORENCE ENGLISH HIGH SCHOOL,1980,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,15600 / Annual,"Rajmahal Vilas, 2nd Stage Extension, Nagashettyhalli, Nagashetty Halli, R.M.V. 2nd Stage, Bengaluru, Karnataka 560094, India",,,
Princeton Public School,Day Schools,300,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,43000 / Annual,"2HRC+PQW, AECS Layout, Sanjayanagara, Bengaluru, Karnataka 560094, India",,,Transport
PRINCETON PUBLIC SCHOOL,2007,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,36855 / Annual,"96, Jyothi Nagar, Medahalli, behind Rifco Shantiniketan Layout, Virgonagar, Post, Bengaluru, Karnataka 560049, India",,,Transport
Great International School,2018,International Schools,520,Pre School - 10,International Baccalaureate,tel:+919513238818,40000,"Aavalahalli, Bengaluru, Karnataka 560049",,"Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Table-tennis, Tennis, Throwball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Hello Kids,2005,Play Schools,80,Pre School - PRE,Other Boards,tel:+919513238818,35000,"79, 1st Main Rd, Talacauvery Housing Society Layout, Basavanagara, Bengaluru, Karnataka 560037",,Yoga,
HAL EAST PRIMARY GIRLS HIGH SCHOOL,1960,Day Schools,500,Nursery - Class 7,State Board,tel:+918035470244,25000 / Annual,"namjoshi road, XM5J+RJQ, Post, Vinayaka Nagar, Vimanapura, Bengaluru, Karnataka 560017, India",,,
Sesame Street Preschool,1969,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"#555/3, Ramaiah Reddy colony, sector A, Basavanagar, Vignan Nagar, Bengaluru, Karnataka 560037",,Yoga,
Bethel Baptist Academy,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"WP4H+5F4, Bengaluru, Karnataka 560087, India",,,Transport
SRI SRI RAVISHANKAR VIDYA MANDIR,2001,Day Schools,N/A,Nursery - Class 12,CBSE,tel:+918035470244,70000 / Annual,"No. 29, Kachamaranahalli, Varthur Hobli Gunjur, Bengaluru Gunjor Village, Bengaluru, Karnataka 560087, India",,,
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,39000,"Palaash, Door No. 1, 1st A Main, 12th Cross Rd, Kondappa Layout, Vignan Nagar, Doddanekkundi, Bengaluru, Karnataka 560075",Mr. Raman Bajaj Founder / MBA,Yoga,
"Winmore Academy, Whitefield",2019,"Play Schools, Public Schools",N/A,Pre School - 6,CBSE,tel:+919513238818,48000,"Survey No 13/1, Bhaktharahalli Village, Bengaluru, Karnataka 560067",Ms. Theresa Rebeiro Prinicipal / N/A,"Badminton, Basketball, Carroms, Chess, Checkers, Cricket, Football, Handball, Hockey, Netball, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
INDIAN PUBLIC SCHOOL,2003,Day Schools,495,Nursery - Class 10,CBSE,tel:+918035470244,60000 / Annual,"1st A Main, Kempanna Main Rd, Vignan Nagar, BTM Dollars Scheme, Vibhutipura, Bengaluru, Karnataka 560037, India",,,Transport
SCT Institutions,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,55000 / Annual,"Kaggadasapura Main Rd, New Thippasandra Post, Vignan Nagar, Doddanekkundi, Bengaluru, Karnataka 560075, India",,,
My Saviour High School,1994,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,40000 / Annual,"409/1, 13th Cross Rd, Ramesh Nagar, Vimanapura, Bengaluru, Karnataka 560037, India",,,
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,30000,"Sonnathamana Halli Road, SBI Bank Colony, Battarahalli, Anandapura, Bengaluru, Karnataka 560049",,Yoga,"Transport, Smart Classrooms"
Kids Castle Preschool,2000,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"Kids Castle Preschool, Abbaiah Reddy Layout, House No. 7, 1st Cross Rd, Nagappareddy Layout, Vignan Nagar, Doddanekundi, Kaggadasapura, Bengaluru, Karnataka 560037","Mrs. Shweta Aneja Founder Director / B.Ed, B.Com, B.SC.",Yoga,Smart Classrooms
Little Elly Preschool,2004,Play Schools,50,Pre School - PRE,Other Boards,tel:+919513238818,50000,"No.4, SRR Layout Behind Pragati public school, near to JK cricket academy, B Narayanapura, Bengaluru, Karnataka 560016",Mr. Vittal Bhandary Founder / N/A,Yoga,
Jain Heritage School,2008,Public Schools,N/A,LKG - 12,CBSE,tel:+919513238818,180000,"Anjaneya Temple Street, Vinayakanagar, Kempapura, Bengaluru, Karnataka 560024",Dr. Chenraj Roychand Principal / N/A,"Basketball, Carroms, Chess, Checkers, Cricket, Cycling, Football, Kabaddi, Kho-Kho, Swimming, Tennis, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kidzee,2003,Play Schools,80,Pre School - PRE,Other Boards,tel:+919513238818,53000,"390, 31, 5th Cross Rd, Vinayaka Nagar, NGO Colony, Wilson Garden, Bengaluru, Karnataka 560027",Dr. Subhash Chandra Chairman / N/A,Yoga,Transport
Pearl Valley English School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,32000 / Annual,"Bangalor, PM7X+68R, Mirza Rd, Vinayaka Nagar, Anekal, Karnataka 562106, India",,,Transport
Saraswati Vidhya Mandira,Day Schools,N/A,LKG - Class 10,ICSE,Co-Education,tel:+918035470244,25000 / Annual,"Maruthi Layout, SVM School Road, Vinayaka Nagar, Anekal, Vinayaka Nagar, Bengaluru, Anekal, Karnataka 562106, India",,,Transport
Neev Academy,2005,International Schools,N/A,LKG - 12,"International Baccalaureate, ICSE",tel:+919513238818,425000,"Sy.No.16, Yemalur - Kempapura Main Road Opp. Sai Garden Appartments, Yemalur, Bengaluru, Karnataka 560037",Kavita Gupta Sabharwal Director / .,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Swimming, Tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Euro Kids,2001,International Schools,47,Pre School - PRE,Other Boards,tel:+919513238818,47000,"24/5, Near Nandi Sunshine, 3rd Cross Road Cross, Yemalur, Bengaluru, Karnataka 560037",,Yoga,Smart Classrooms
HOLY VISION SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,13200 / Annual,"Anugraha Layout, Sathya Layout, B Narayanapura, Mahadevapura, Bengaluru, Karnataka 560016, India",,,
Kids Castle Preschool,2000,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"11th Main Rd, Maruthi Nagar, Malleshpalya, Kaggadasapura, Bengaluru, Karnataka 560093, India","Mrs. Shweta Aneja Founder Director / B.Ed, B.Com, B.SC.",Yoga,Smart Classrooms
The Learning Curve,2011,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"House No. 20, 14th Cross Road, Kondappa Layout, Maruthi Nagar, Malleshpalya, Kaggadasapura, Bengaluru, Karnataka 560093",Suhas Bedekar Founder Director / N/A,Yoga,
SRI CHAITANAYA TECHNO SCHOOL,2014,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,55000 / Annual,"House No:121/4, 5th main, 7th cross, Mahayogi Vemana Rd, Malleshpalya, Kaggadasapura, Bengaluru, Karnataka 560075, India",,,Transport
Lake Montfort School,1998,Public Schools,,Pre School - 12,CBSE,tel:+918035470244,"62,000 - 75,000","Kurudu Sonnena Halli, Krishnarajapura Virgo Nagar-Post, Via, Medahalli, Bengaluru, Karnataka 560049",Bro.Jenny Kuriakose Director and Principal / .,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Karate, Lawn Tennis, Table-tennis, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
New Indus Valley Residential School,2006,Public Schools,,Pre School - 12,CBSE,tel:+918035470244,"1,00,000 - 2,00,000","Garden City College Road Virgo Nagar (P K. R. Puram, Kithaganur Main Rd, Krishnarajapura, Bengaluru, Karnataka 560049",Dr. K. N. Narayana Murthy FOUNDER-CHAIRMAN / .,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Gymnastics, Table-tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Library"
Amara Jyothi Public School,1997,Public Schools,,Pre School - 12,CBSE,tel:+918035470244,"75,000 - 1,50,000","Basavanapura Main Rd, Devasandra Extension, Krishnarajapura, Bengaluru, Karnataka 560036",Ms. Geetha Somanathan Principal / .,"Athletics, Badminton, Basketball, Carroms, Chess, Gymnastics, Lawn Tennis, Table-tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Prarthana School,2011,Public Schools,,Pre School - 4,CBSE,tel:+918035470244,"50,000 - 65,000","#13, Arali Rd, Krishnarajapura, Bengaluru, Karnataka 560036",,"Athletics, Carroms, Chess, Karate, Skating","Transport, Smart Classrooms, Computers Facility, Library"
Narayana e-Techno School,2017,Public Schools,,Pre School - 10,CBSE,tel:+918035470244,,"Sy No 65-1b, Sri Muneshwara Swamy Temple Circle, Ayyappa Nagar, Hoodi Main Road Krishnaraju puram, Bengaluru - 560036",Dr. Ponguru Narayana Founder / .,"Athletics, Badminton, Basketball, Carroms, Chess, Table-tennis, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Kendriya Vidyalaya KR Pura,NA,Govt Schools,,Pre School - 12,CBSE,tel:+918035470244,600,"2M2W+7QG, Diesel Loco Shed Rd, Railway Colony, Krishnarajapura, Bengaluru, Karnataka 560036",MR. VENKATESWER RAO Principal / .,"Athletics, Badminton, Carroms, Chess, Cricket, Gymnastics, Lawn Tennis, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Samuel Public School,2005,Public Schools,,Pre School - 10,CBSE,tel:+918035470244,"50,000 - 65,000","Survey no 14, Sacred Heart Road Halehalli, Thambu Chetty Palya, Krishnarajapura, Bengaluru, Karnataka 560036",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Gymnastics, Kabaddi, Kho-Kho, Table-tennis, Volleyball","Transport, Laboratory, Computers Facility, Library"
Little Elly Preschool,2004,Play Schools,75,Pre School - PRE,Other Boards,tel:+919513238818,40000,"33, Royal Chambers Kotak Mahindra Bank Lane, Devasandra Main Rd, Krishnarajapura, Bengaluru, Karnataka 560036",Mr. Vittal Bhandary Principal / N/A,Yoga,
PRASAD VIDYA MANDIRA,1986,Day Schools,250,Nursery - Class 9,State Board,tel:+918035470244,35000 / Annual,"YEMLUR POST OFFICE, MARTHAHALLI, NEAR SHIVA TEMPLE, Bengaluru, Karnataka",,,
NARAYANA ETECHNO SCHOOL,2015,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,57100 / Annual,"Krishnananda Rd, Chellikere, Babusabpalya, Kalyan Nagar, Bengaluru, Karnataka 560043, India",,,
NARAYANA E-TECH SCHOOL,2011,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,72000 / Annual,"29th C Cross Rd, Kondappa Layout, C.V. Raman Nagar, Balaji Layout, Kaggadasapura, Bengaluru, Karnataka 560093, India",,,Transport
ST JAMES ENGLISH SCHOOL,1981,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,50000 / Annual,"Unnamed Road, Aavalahalli, Bengaluru, Karnataka 560049, India",,,
Patel Public School,2006,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,58000 / Annual,"145, Kariammana Agrahara Rd, Kariyammana Agrahara, Bellandur, Bengaluru, Karnataka 560103, India",,,Transport
THE BRILLIANT SCHOOL,1991,Day Schools,N/A,LKG - Class 10,ICSE,tel:+918035470244,45000 / Annual,"2MHV+2J3, Green Woods Layout, Varanasi, Bengaluru, Karnataka 560036, India",,,Transport
ASSISI SCHOOL,2010,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,30000 / Annual,"Sacred Hearts Road, Samuel Public School Road, opposite to DS-MAX Swatantra, Battarahalli, Kithiganur, Karnataka 560036, India",,,
Venus Public School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,18000 / Annual,"116, Yellamma Temple Rd, Annasandrapalya Extension, Islampur, Vimanapura, Bengaluru, Karnataka 560017, India",,,
SLN Public School,2005,Day Schools,650,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"XM8G+HF4, 4th Cross Rd, LBS Nagar, Vimanapura, Bengaluru, Karnataka 560017, India",,,Transport
R.G.S ENGLISH HIGH SCHOOL,Day Schools,N/A,-,Other Boards,Co-Education,tel:+918035470244,35000 / Annual,"NO.1, KAMADHENU LAYOUT, B NARAYANPURA, OPP. GOVT. HIGH SCHOOL, Bengaluru, Karnataka",,,
KMP CHURCH SCHOOL,1989,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"Annasandrapalya Extension, Extension, Vimanapura, Bengaluru, Karnataka 560017, India",,,
United World Academy,2020,Day Schools,N/A,Pre-Nursery - Class 8,International Baccalaureate,tel:+918035470244,250000 / Annual,"Sy No. 1/1 and 62, Chikkawadayerapura Sarjapur Hobali, Anekal, Taluk, Kachamaranahalli, Bengaluru, Chikkavaderapura, Karnataka 560087, India",,,Transport
Time Kids,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"#30, Ground Floor Image Estate, Kithaganur Main Rd, Bengaluru, Karnataka 560036",,Yoga,
Capital Public School,2010,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,44000 / Annual,"Near Kaveri water tank, A.Narayanapura, Dooravani Nagar, 140/3, 3rd Cross Rd, ITI Employess Housing Colony, B Narayanapura, Mahadevapura, Bengaluru, Karnataka 560016, India",,,Transport
SAMUEL PUBLIC SCHOOL,2005,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,51000 / Annual,"Survey no 14, Sacred Heart Road Halehalli, Thambu Chetty Palya, Krishnarajapura, Bengaluru, Kithiganur, Karnataka 560036, India",,,Transport
ITI Central School,1999,Day Schools,N/A,KG - Class 10,CBSE,tel:+918035470244,77000 / Annual,"2M5M+6WW, ITI Colony, Krishnarajapura, Bengaluru, Karnataka 560016, India",,,
Lowry Memorial High School,1915,Day Schools,1000,Nursery - Class 12,"ICSE, State Board",tel:+918035470244,40000 / Annual,"XMXH+XPH, Chinappa Colony, Krishnarajapura, Bengaluru, Karnataka 560016, India",,,
Lowry Memorial High School,1915,Day Schools,1000,Nursery - Class 12,"ICSE, State Board",tel:+918035470244,40000 / Annual,"XMXH+XPH, Chinappa Colony, Krishnarajapura, Bengaluru, Karnataka 560016, India",,,
I Play I Learn,2010,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"1st Cross Road, Chikkanayakana Halli Road, No 14, Sarjapur Main Rd, Someshwara Layout, Doddakannelli, Bengaluru, Karnataka 560035, Indien",,Yoga,"Transport, Smart Classrooms"
LAKE VIEW SCHOOL,2009,Day Schools,550,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,40000 / Annual,"13, Chikkanayakanhalli road, Marathahalli - Sarjapur Rd, Doddakannelli, Bengaluru, Karnataka 560035, India",,,Transport
Vibgyor High School,2004,Day Schools,1400,Nursery - Class 10,"ICSE, CBSE",tel:+918035470244,170500 / Annual,"Survey No 9/2, Konadasapura Village Bidarahalli Hobli, Kadugodi Main Road Bengaluru East Taluk, Kadugodi, Bengaluru, Karnataka 560067, India",,,Transport
One world International School,Day Schools,700,LKG - Class 9,"International Baccalaureate, CBSE",Co-Education,tel:+918035470244,184000 / Annual,"Goravigere Main Road Goravigere, Whitefield, Sannatammanahalli, Bengaluru, Karnataka 560067, India",,,Transport
MADONNA SCHOOL,1995,Day Schools,350,Nursery - Class 10,State Board,tel:+918035470244,40000 / Annual,"No 56, Indira Gandhi, 1st Main Rd, Udayanagar Extension, Mahadevapura, Bengaluru, Karnataka 560016, India",,,Transport
Neev Academy,2005,Day Schools,N/A,Class 1 - Class 12,"International Baccalaureate, ICSE",tel:+918035470244,467500 / Annual,"Sy No.16, Neev Academy Neev Academy Classrooms, Kempapura Main Rd, Kempapura, Bellandur, Bengaluru, Karnataka 560037, India",,,Transport
Shri Padmashree High School,2010,Public Schools,N/A,Pre School - 10,State Board,tel:+918035470244,,"15/1 3rd Cross, 10th Main Rd, Kempapura Agrahara, Bengaluru, Karnataka 560023",,,
GLOBAL CITY INTERNATIONAL SCHOOL,2010,Day Schools,1500,Nursery - Class 10,"IGCSE, CBSE",tel:+918035470244,150000 / Annual,"135, 5th Main, 6th Cross, Malleshpalya, New Thippasandra Post, Near, C V Raman Nagar, Bengaluru, Karnataka 560075, India",,,Transport
GCIS Pre University College,2018,Day Schools,N/A,Class 11 - Class 12,"ICSE, State Board",tel:+918035470244,125000 / Annual,"1st Main Malleshpalya New Tippasandra, PO, near C V Raman Nagar, Malleshpalya, Kaggadasapura, Bengaluru, Karnataka 560075, India",,,Transport
SAPTAGIRI VIDHYA MANDIR,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"Carmelaram, Janatha Colony, Chikkabellandur, WP43+QQF, Carmelaram, Janatha Colony, Doddakannelli, Bengaluru, Karnataka 560035, India",,,Transport
New Oxford English School,1996,Day Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,45000 / Annual,"Indria Gandhi Road, L B Shastri Nagar, Near-Ganesh Temple, XM8C+X3F, HAL Post, LBS Nagar, Vimanapura, Bengaluru, Karnataka 560017, India",,,Transport
BNR MEMORIAL SCHOOL,2004,Day Schools,400,Nursery - Class 10,CBSE,tel:+918035470244,55000 / Annual,"Sy 32, 3rd, 2M8M+RXP, &, 1st Cross Rd, SHANTHI LAYOUT, Dr Ambedkar Nagar, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,Transport
SRI YES SCHOOL,1995,Day Schools,300,Pre-Nursery - Class 10,"State Board, State Board, State Board",tel:+918035470244,25000 / Annual,"ITI Employess Housing Colony, B Narayanapura, Mahadevapura, Bengaluru, Karnataka 560016, India",,,Transport
