Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
VIDYA BHARATHI PUBLIC SCHOOL,2000,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"2nd cross,amarjoythi layout, bus stand, Dr.S.R.K. Nagar post, Rachenahalli, Sinthan Nagar, Bengaluru, Karnataka 560077, India",,,Transport
Bishop Sargent High School,2003,International Schools,N/A,LKG - 10,"ICSE, State Board",tel:+919513238818,40000,"#1/5 Opp. BDS Nagar K. Narayanapura Post, Kothanur, Bengaluru, Karnataka 560077, India",A. ASHOKA KUMARI Founder & Chairman / N/A,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility"
El Santos Preschool,N/A,Play Schools,75,Pre School - PRE,Other Boards,tel:+919513238818,40000,"Off, Hennur Main Rd, Kothanur, Bengaluru, Karnataka 560077",,Yoga,Smart Classrooms
Little Red Hen Preschool,Play Schools,N/A,Pre School - PRE,Other Boards,Co-Education,tel:+919513238818,55000,"No 13, Divine Enclave, Gubbi Cross, DR Bendre Layout, Kothanur, Bengaluru, Karnataka 560077",,Yoga,Transport
Legacy School,2009,Day Schools,750,Nursery - Class 12,"IGCSE, International Baccalaureate",tel:+918035470244,201000 / Annual,"6/1A, 6/2 Byrathi Village, Bidarahalli Hobli, 3M62+VQ3 New International, Airport Link Road, off Hennur Bagalur Main Road, Kothanur, Bengaluru, Karnataka 560077, India",,,Transport
Poorna Pranja Vidyalaya,2001,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,21600 / Annual,"Byrathi Village, Bidarahalli, Hobli, Hennur Bagaluru, road, Narayanapura, Bengaluru, Karnataka 560077, India",,,
ST THERESA BACQ PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:+918035470244,50000 / Annual,"3J3X+W22, Geddalahalli, Rammana Layout, Byrathi, Karnataka 560077, India",,,Transport
Care Bears Academy,2024,Play Schools,25,Nursery - UKG,Montessori,tel:+918035470244,"70,000 -95000","19/5, MSR Complex, Muninanjappa Layout, 3rd Cross, Kothanur",,,"Transport, Medical Facility, Smart Classrooms, Computers Facility, Library"
St Philomenas English School,1990,Day Schools,N/A,Nursery - Class 10,"ICSE, CBSE",tel:+918035470244,36000 / Annual,"Vidyaranyapura Main Rd, Ramanna Gardens, Subbanna layout, Doddabommasandra, Bengaluru, Karnataka 560097, India",,,
Vivero International Preschool,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,114000,"Mfar Manyata Tech Park, F-6, 1st Floor, Greenheart Phase IV, Nagawara,, above HDFC Bank, Nagawara, Bengaluru, Karnataka 560045","Arun Arora Chairman, Edvance Pre-Schools / N/A",Yoga,
Shanthi Nikethan School,2001,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,65000 / Annual,"2nd main, bhadrappa Layout, Bhadrappa layout, Kodigehalli Main Rd, Maruti Nagar, Devinagar, Bengaluru, Karnataka 560094, India",,,Transport
Mount Litera Zee School,2012,Day Schools,865,Nursery - Class 10,CBSE,tel:+918035470244,80000 / Annual,"no. 9, 1st main, ramanna garden, ramachandrapura, vidyaranyapura post, bangalore, 560097, Howthinarayanappa Garden, Chamundeswari Layout, Jalahalli East, Bengaluru, Karnataka 560097, India",,,Transport
SUBASH MEMORIAL SCHOOL,1973,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,32000 / Annual,"2HRH+Q86, 3rd Cross Rd, Naidu Layout, Raj Mahal Vilas 2nd Stage, Sanjayanagara, Bengaluru, Karnataka 560094, India",,,Transport
Little Gladys high school,2006,Day Schools,450,Pre-Nursery - Class 10,State Board,tel:+918035470244,28000 / Annual,"2JR7+4G7, Veerannapalya Main Rd, Near-Nirmal Church, Arabic College Post, Vyalikaval HBCS Layout, Nagavara, Bengaluru, Karnataka 560045, India",,,Transport
Kingston High School,2013,Other Collections,N/A,Nursery - 12,ICSE,tel:+918035470244,,"Petrol Bunk, 1st A cross, Arabic College Post, Close to Manyatha Tech Park, North, 50/2&3, 3rd Main Rd, near BEL Office, Veerannapalya, Nagavara, Bengaluru, Karnataka 560045",,"Athletics, Badminton, Basketball, Chess, Cricket, Football, Skating, Soccer, Swimming, Taekwondo, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Kingston High Lower Primary School,Day Schools,N/A,Nursery - Class 12,ICSE,Co-Education,tel:+918035470244,120000 / Annual,"1st A cross, Arabic College Post, Close to Manyatha Tech Park,, 50/2&3, 3rd Main Rd, North, near BEL Office - Petrol Bunk, Veerannapalya, Nagavara, Bengaluru, Karnataka 560045, India",,,Transport
SRI CHAITANYA TECHNO SCHOOL,2012,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,tel:+918035470244,65000 / Annual,"NAGAVARA VILLAGE KASABA HOBELLI , Bengaluru, Karnataka",,,Transport
SVN English High School,1991,Day Schools,2000,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,55000 / Annual,"Nagavara, 2JVG+MH5, 5th Block, Ashwath Nagar, HBR Layout, Bengaluru, Karnataka 560077, India",,,Transport
HP Newton Public School,1999,Day Schools,N/A,Nursery - Class 10,"State Board, ICSE, CBSE",tel:+918035470244,28000 / Annual,"2JWJ+J4M, Ashwath Nagar, HBR Layout, Bengaluru, Karnataka 560045, India",,,
BEST HIGH SCHOOL,1992,Day Schools,84,Nursery - Class 10,State Board,tel:+918035470244,15000 / Annual,"2JRG+8G3, 21st Cross Rd, 5th Block, Ashwath Nagar, HBR Layout, Bengaluru, Karnataka 560045, India",,,
Swamy Vivekananda English School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,17000 / Annual,"Unnamed Road, Amam Enclave Layout, Ashwath Nagar, HBR Layout, Bengaluru, Geddalahalli, Karnataka 560045, India",,,Transport
Bangalore International School,1969,Day Schools,950,Nursery - Class 12,"International Baccalaureate, IGCSE",tel:+918035470244,249500 / Annual,"Hennur Bagalur Road, Kothanur Post, Geddalahalli, Banjara Residency, Hennur Gardens, Bengaluru, Karnataka 560077, India",,,Transport
Bangalore International School,1969,Day Schools,950,Nursery - Class 12,"International Baccalaureate, IGCSE",tel:+918035470244,249500 / Annual,"Hennur Bagalur Road, Kothanur Post, Geddalahalli, Banjara Residency, Hennur Gardens, Bengaluru, Karnataka 560077, India",,,Transport
Cauvery National Public School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"No:#27, 2nd Cross, KHB Colony Main Rd, RT Nagar, Ranka Nagar, Kaval Bairasandra, Bengaluru, Karnataka 560032, India",,,Transport
RIVERSTONE INTERNATIONAL SCHOOL,2019,Day Schools,140,Nursery - Class 6,"CBSE, CBSE",tel:+918035470244,65000 / Annual,"No.33 and 34 BYRATHI Cross, Doddagubbi Post, Bileshivale Main Rd, Jayaram Reddy Layout, Hanumanthappa Layout, Byrathi, Karnataka 560077, India",,,
"Ekya Schools, Byrathi",2018,Other Collections,,Pre School - 10,"ICSE, IGCSE",tel:+918035470244,,"Ekya School Byrathi No. 75/2,Doddagubbi Main Road Off Hennur-Bagalur Road,Bangalore - 560077",,"Badminton, Basketball, Carroms, Chess, Table-tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
CHIRANTANA ENGLISH SCHOOL,1980,Day Schools,600,Nursery - Class 10,State Board,tel:+918035470244,23000 / Annual,"179,1st cross, Sanjay Nagar Main Rd, Geddalahalli, Jaladarsini Layout, R.M.V. 2nd Stage, Bengaluru, Karnataka 560094, India",,,Transport
AMB PUBLIC SCHOOL,1997,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"No.6,4th A Cross, Sulthan Palya Main Road, Kanaka Nagar, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
C N K PUBLIC SCHOOL,2010,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,50000 / Annual,"12, Sumangali Sevashrama Main Rd, R.T.Nagar, Coconut Garden, Cholanayakanahalli, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
YOUNG SCHOLARS ACADEMY,2010,Day Schools,480,Nursery - Class 12,CBSE,tel:+918035470244,46150 / Annual,"Near Church, RKB Estate, Vishwanath Naganahalli Main Rd, Kanaka Nagar, Patel Muniyappa Layout, Vishwanatha Naganahalli, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
NEWTON PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25800 / Annual,"33, 4th Cross Rd, Kanaka Nagar, Hebbal, Bengaluru, Karnataka 560032, India",,,
Vidya Niketan School,1990,Public Schools,,Pre School - 10,ICSE,tel:+918035470244,,"30, Kempapura Main Road, Kempapura, Hebbal, Bengaluru, Karnataka 560024",Ms. Lalitha Desikan Principal / .,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Lawn Tennis, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Young Scholars Academy,2011,Public Schools,N/A,LKG - 12,CBSE,tel:+919513238818,31000,"Near Church, RKB Estate, Vishwanath Naganahalli Main Rd, Kanaka Nagar, Patel Muniyappa Layout, Vishwanatha Naganahalli, Hebbal, Bengaluru, Karnataka 560032",Surabhi Yamini Iyengar Prinicipal / N/A,"Basketball, Carroms, Chess, Cricket, Football, Handball, Kabaddi, Karate, Kho-Kho, Netball, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sindhi High School,2003,Public Schools,2249,Pre School - 12,CBSE,tel:+918035470244,"60,000 - 80,000","33, 2B Main Rd, Pampa Extension, Hebbal Kempapura, Bengaluru, Karnataka 560024","Mrs. Rachna Sharma Principal / M.Sc., M.Phil., B.Ed., CTET","Athletics, Badminton, Basketball, Carroms, Chess, Handball, Lawn Tennis, Table-tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Kensri School,1998,Public Schools,,Pre School - 12,CBSE,tel:+918035470244,"50,000 - 1,00,000","1348/444/A , Old No. 18, 2A, Mariya St, Mariyannapalya, Bengaluru, Karnataka 560024",Mrs. Jayanthi V Principal / .,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Lawn Tennis, Table-tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Kenneth George English School,2006,Public Schools,1500,Pre School - 12,ICSE,tel:+918035470244,,"No.57, Coffee Board Layout, 15th Cross, Kempapura, Bhuvaneshwari Nagar, Hebbal, Bangalore  560024",Mr George Samuel Director / .,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Gymnastics, Lawn Tennis, Table-tennis","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Little Angels Public School,1995,Public Schools,,1 - 10,State Board,tel:+918035470244,,"42, 7th Cross Rd, Kanaka Nagar, Hebbal, Bengaluru, Karnataka 560032",,"Athletics, Basketball, Carroms, Chess, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"11th Main Rd, Coffee Board Layout, Hebbal, Bengaluru, Karnataka 560024",,Yoga,Transport
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"Bayanna Layout, Hebbal, Bengaluru, Karnataka 560032",A.S. Ganesh Managing Director / N/A,Yoga,
PAVITRA VIDYANIKETANA HIGH SCHOOL,Day Schools,300,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:+918035470244,20000 / Annual,"Teachers Layout, 8, 1st Cross Rd, opp. Eshwara Temple, Nagashetty Halli, R.M.V. 2nd Stage, Bengaluru, Karnataka 560094, India",,,Transport
Pavithra Vidya Nikethan,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,28000 / Annual,"Teachers Layout, 8, 1st Cross Rd, opp. Eshwara Temple, Nagashetty Halli, R.M.V. 2nd Stage, Bengaluru, Karnataka 560094, India",,,Transport
AKAI PUBLIC SCHOOL,1994,Public Schools,N/A,LKG - 10,State Board,tel:+919513238818,,"28, Sanjay Nagar Main Road
Nagashetty Halli, R.M.V. 2nd Stage
Bengaluru, Karnataka 560094
India",,Yoga,"Transport, Laboratory, Computers Facility, Library"
Vani Public School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"#1 Aishwarya Comfort, Hanumantha Nagar Bileshivale, Doddagubbi, Post, Bengaluru, Karnataka 560077, India",,,Transport
Euro Kids,2001,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,52000,"No.63 64, 4th ""A"" Cross, Between 2nd & 3rd Main, Hig, Dollars Colony, R.M.V. 2nd Stage, Bengaluru, Karnataka 560094",,Yoga,Smart Classrooms
Indus Early Learning Centre,2015,Play Schools,100,LKG - UKG,Other Boards,tel:+919513238818,180000,"No.36, Kalpana Chawla Rd, RMV, Stage 2, Sanjaynagar, Bengaluru, Karnataka 560094",Arjun Ray CEO / N/A,Yoga,"Transport, Smart Classrooms"
Shanti Juniors,N/A,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"Saikrupa, # 39, 7th Cross Rd, UAS Layout, R.M.V. 2nd Stage, Bengaluru, Karnataka 560094",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
SJM PUBLIC SCHOOL,1990,Day Schools,800,Nursery - Class 10,State Board,tel:+918035470244,50000 / Annual,"opposite to glass factory bus stop, Umar Nagar, Govindapura, Nagavara, Bengaluru, Karnataka 560045, India",,,Transport
SREE BHARATHI PUBLIC SCHOOL,Day Schools,N/A,Pre-Nursery - Class 12,State Board,Co-Education,tel:+918035470244,40000 / Annual,"Opposite Vijaya Hospital, Post, near Rajiv Gandhi Dental Collage, Chamundi Nagar, RT Nagar, Bengaluru, Karnataka 560032, India",,,Transport
SBM PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,45000 / Annual,"1, 18th Cross Rd, R. T. Nagar, Patel Muniyappa Layout, Vishwanatha Naganahalli, Hebbal, Bengaluru, Karnataka 560032, India",,,
GOKUL PUBLIC SCHOOL,1999,Day Schools,500,Nursery - Class 10,"State Board, State Board",tel:+918035470244,23500 / Annual,"#199, 5th main, 8th Cross St, Seethappa Layout, Sultanpalya, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
SHREE BHARTHI PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 12,State Board,Co-Education,tel:+918035470244,25000 / Annual,"Opposite Vijaya Hospital, Post, near Rajiv Gandhi Dental Collage, Chamundi Nagar, RT Nagar, Bengaluru, Karnataka 560032, India",,,
SR Primary and High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"2JJ2+P48, Seethappa Layout, Chamundi Nagar, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
DANIEL MODERN SCHOOL,2001,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"Govindapura, Nagawara, Bengaluru, Karnataka 560045, India",,,
St. Dominic Savio School,1989,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,28000 / Annual,"Govindapura Main Rd, Rashad Nagar, Byrappa Layout, Nagavara, Bengaluru, Karnataka 560045, India",,,
The Indian Public School,2015,Day Schools,500,Nursery - Class 10,CBSE,tel:+918035470244,88800 / Annual,"# 78/4/1, Vidya Nidhi Opposite Manyata Tech Park Gate-1,HBR Layout, Vyalikaval Society, Vyalikaval HBCS Layout, Nagavara, Bengaluru, Karnataka 560045, India",,,Transport
Kidzee,2003,Play Schools,50,Pre School - PRE,Other Boards,tel:+919513238818,33000,"Survey no 45/1 Patalamma, Madhure Temple Road, Addiganahalli, Rajanukunte, Karnataka 560064",Dr. Subhash Chandra Chairman / N/A,Yoga,"Transport, Smart Classrooms"
Shiksha Sagar School,1990,Day Schools,250,Nursery - Class 3,CBSE,tel:+918035470244,45000 / Annual,"#4, next to Rangabharana, KEB Layout, Sanjayanagara, Bengaluru, Karnataka 560094, India",,,Transport
The Indian Public School (TIPS) North Bangalore,2007,International Schools,500,Pre School - 10,CBSE,tel:+919513238818,,"TIPS Bengaluru,
#78/4/1, Vidya Nidhi,
Opp. Manyata Tech Park Gate-1,
HBR Layout, Nagawara,
Bengaluru â€“ 560045",,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Tennikoit, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Grace international school,International Schools,N/A,LKG - 11,"ICSE, State Board",Co-Education,tel:+919513238818,13200,"#224 3rd main Brindavanagar,, HBR layout, kalyan nagar post, Bengaluru, Karnataka 560043",,"Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Table-tennis, Tennis, Throwball, Yoga","Laboratory, Smart Classrooms, Computers Facility, Library"
JSS Public School,Public Schools,4000+,Pre School - PRE,CBSE,Co-Education,tel:+918035470244,,,,,"Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"#792, 10th Main Rd, Near Hbr BDA complex, 3rd Block, HBR Layout, Bengaluru, Karnataka 560043",Dr. Subhash Chandra Chairman / N/A,Yoga,
Little Elly Preschool,Play Schools,N/A,Pre School - PRE,Other,Co-Education,tel:+919513238818,40000,"#1282, 36th Cross Rd, 5th Block, Prakruthi Layout, HBR Layout, Bengaluru, Karnataka 560043",Mr. Vittal Bhandary Founder / N/A,Yoga,
Visishta The Unique Playschool,n/a,Play Schools,75,Pre School - PRE,Other Boards,tel:+919513238818,50000,"#1785, 15th Main Rd, 5th Block, 1st Stage, HBR Layout, Bengaluru, Karnataka 560043",,Yoga,
Heritage International School,Day Schools,N/A,Nursery - Class 10,IGCSE,Co-Education,tel:+918035470244,60000 / Annual,"No. 2-A First Stage, 4th Block, HBR Layout, 5th Block, Telecom Layout, HBR Layout, Bengaluru, Karnataka 560043, India",,,Transport
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"9th A Maruti layout And Hellur Cross, HBR Layout 4th Block, 1st stage Kalyan Nagar Post, Bengaluru, Karnataka 560043",,Yoga,
Young World International Preschool,N/A,Play Schools,45,Pre School - PRE,Other Boards,tel:+919513238818,44000,"No. 828, 12th Main, 1st Stage, HBR Layout 4th Block, Bengaluru, Karnataka 560043",,Yoga,
Sinclairs High School,1990,Day Schools,600,Nursery - Class 10,State Board,tel:+918035470244,45000 / Annual,"7, 3rd cross, Deepika layout Chellekere ext, post, Chellikere, Kalyan Nagar, Bengaluru, Karnataka 560043, India",,,Transport
NEW CARMEL SCHOOL,1999,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,15000 / Annual,"12, Anand Nagar, 3, 3, Hosakhalli, Hosakhalli, Chola Nagar, Anandnagar, Hebbal, Bengaluru, Karnataka 560085, India",,,
Daffodils English School,1978,International Schools,N/A,LKG - 10,"CBSE, ICSE",tel:+919513238818,145000,"4th Main Rd, P & T Colony,
Raj Mahal Vilas 2nd Stage, Sanjaynagar,
Bengaluru, Karnataka 560094",,"Athletics, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,2004,Play Schools,100,Pre School - PRE,Other Boards,tel:+919513238818,39000,"# 196, 1st Main Road, RMV 2nd Stage Old Chennamma, 1st Main Rd, Sanjaynagar, Bengaluru, Karnataka 560094",MR. S.K GUPTA Chairman / N/A MR. KRISHAN SHARMA Vice President (VP) / N/A,Yoga,Smart Classrooms
Kidzee,2003,Play Schools,100,Pre School - PRE,Other Boards,tel:+919513238818,40000,"18, 7th Cross Rd, Banday Colony, Geddalahalii, 7th Cross Rd, Banday Colony, Geddalahalii, Armane Nagar, Bengaluru, Karnataka 560094",Dr. Subhash Chandra Chairman / N/A,Yoga,
The Tree House,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,37000,"72, 2nd Main, 3rd Stage, AECS layout, Sanjay Nagar, Bengaluru, Karnataka 560094",,Yoga,
SRI MANJUNATHA HIGH SCHOOL,1974,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",tel:+918035470244,20000 / Annual,"2HPC+JX5, 1st Main Road, I S R O Layout, Amarjyothi Layout, Raj Mahal Vilas 2nd Stage, Sanjayanagara, Bengaluru, Karnataka 560094, India",,,
DAFFODILS FOUNDATION FOR LEARNING,2016,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,85000 / Annual,"12, 16th Cross Rd, Postal Colony, Sanjayanagara, Bengaluru, Karnataka 560094, India",,,Transport
INDIAN PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,65000 / Annual,"No. 7, 11 Cross, Post, Kanaka Nagar, R T Nagar, Bengaluru, Karnataka 560032, India",,,Transport
NEHRU CENTENARY ENGLISH SCHOOL,1989,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,14400 / Annual,"67, 5th Cross Rd, Kanaka Nagar, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
VIJAYA BHARATHI PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"KHB Colony Main Rd, R. T. Nagar, Kanaka Nagar, RT Nagar, Bengaluru, Karnataka 560032, India",,,Transport
Little Angels Public School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"42, 7th Cross Rd, Kanaka Nagar, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
Sathya English School,1997,Day Schools,N/A,Pre-Nursery - Class 10,CBSE,tel:+918035470244,20000 / Annual,"1st Main Rd, Kanaka Nagar, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
VIJAYA BHARATHI SCHOOL,Day Schools,N/A,Pre-Nursery - Class 12,"ICSE, State Board",Co-Education,tel:+918035470244,30000 / Annual,"KHB Colony Main Rd, R. T. Nagar, Kanaka Nagar, RT Nagar, Bengaluru, Karnataka 560032, India",,,
New Orchard Public School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"#120, 17th Cross, Arabic College Post, 17th Cross Rd, Byrappa Layout, Nagavara, Bengaluru, Karnataka 560045, India",,,
M S CONVENT,Day Schools,300,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,28000 / Annual,"MS Convent Rd, RT Nagar, Manorayana Palya, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
DAFFODILS ENGLISH SCHOOL,1978,Day Schools,N/A,Nursery - Class 10,"ICSE, CBSE",tel:+918035470244,70000 / Annual,"2HMH+XHP, 4th Main Rd, Anandanagar Layout, Raj Mahal Vilas 2nd Stage, Sanjayanagara, Bengaluru, Karnataka 560094, India",,,Transport
Mc Nay Doons Public School,1997,Day Schools,550,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,55000 / Annual,"3rd Cross, Bhuvaneshwari Nagar, Sultan Palya, Kanaka Nagar, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
ST. WIN PUBLIC SCHOOL,1996,Day Schools,N/A,Nursery - Class 10,"State Board, ICSE",tel:+918035470244,38500 / Annual,"36, 37, 1st Main Rd, C L Ramaiah Layout, Shampura, Kaval Bairasandra, Bengaluru, Karnataka 560032, India",,,Transport
Mc Nay Doons Public School,1997,Day Schools,550,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,55000 / Annual,"3rd Cross, Bhuvaneshwari Nagar, Sultan Palya, Kanaka Nagar, Hebbal, Bengaluru, Karnataka 560032, India",,,Transport
New Noble English High School,1989,Day Schools,350,Nursery - Class 10,"ICSE, State Board",tel:+918035470244,25200 / Annual,"Opposite Arabic College, Nagavara Main Road, Noor Manzil, Haji Ibrahim Saheb Street, Rashad Nagar, Rashad Nagar, Govindapura, Nagavara, Bengaluru, Karnataka 560045, India",,,
PMS PUBLIC SCHOOL,2003,Day Schools,400,Nursery - Class 10,State Board,tel:+918035470244,28000 / Annual,"Adarsh Nagar, L R Bande, 2JH6+Q5Q, 18th Cross Rd, Near-Bharath Petrol Bunk, R T Nagar, Anand Gokul Layout, Kaval Bairasandra, Bengaluru, Karnataka 560032, India",,,Transport
The Learning Curve,2011,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"No 44, Shampura Main Road, LR Bande Rd, RT Nagar, Bengaluru, Karnataka 560032",Suhas Bedekar Founder Director / N/A,Yoga,
Little Heart Creative School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,22000 / Annual,"27, 3rd Cross Rd Rajiv Nagar, Meenakshi Layout Bengaluru, Karnataka 560099, 3rd Cross Rd, Rajiv Nagar, Meenakshi Layout, Bengaluru, Karnataka 560099, India",,,Transport
GOOD YEAR ENGLISH SCHOOL,Day Schools,1000,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,32000 / Annual,"2JMM+M3M, Hennur Rd, 4th Block, HBR Layout 4th Block, HBR Layout, Bengaluru, Karnataka 560043, India",,,Transport
HMR International School,2012,Day Schools,650,Nursery - Class 10,CBSE,tel:+918035470244,70000 / Annual,"HBR Layout 4th Block, HBR Layout, Bengaluru, Karnataka 560043, India",,,Transport
BEL School,1988,Day Schools,N/A,KG - Class 12,"State Board, CBSE",tel:+918035470244,40000 / Annual,"2HV3+RVH, MES Ring Rd, BEL Colony, Jalahalli, Bengaluru, Karnataka 560013, India",,,Transport
Vidyavahini English School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,32000 / Annual,"18, 11th Cross Rd, Papanna Block, RBI Colony, Ganganagar, Bengaluru, Karnataka 560024, India",,,Transport
ASHWIN VIDYALAYA,2002,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"2HQ6+F9F, 4th Cross Rd, Ramakrishna Gardens, Sundara Nagar, Gokula Extension, Mathikere, Bengaluru, Karnataka 560013, India",,,Transport
POORNA SMRITHI PUBLIC SCHOOL,2000,Day Schools,1000,Nursery - Class 12,CBSE,tel:+918035470244,40000 / Annual,"LR Bande Rd, opp. Raghavendra Temple, Shampura, Kaval Bairasandra, Bengaluru, Karnataka 560032, India",,,Transport
Beacon English School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,25000 / Annual,"2JH8+H48, 1st Main Rd, Shampura, Kaval Bairasandra, Bengaluru, Karnataka 560032, India",,,
De Lite English School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,15000 / Annual,"3rd Cross Shampur Main Road, Muniswamappa Nagar, Near-Dr Ambedkar Medical College, R T Nagar Post, Muneeshwara Nagar, Kaval Bairasandra, Bengaluru, Karnataka 560032, India",,,Transport
SANDEEPANI ENGLISH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,40000 / Annual,"AECS Layout, Raj Mahal Vilas 2nd Stage, Sanjayanagara, Bengaluru, Karnataka 560094, India",,,Transport
Navkis Education Centre,2000,Day Schools,1541,Class 1 - Class 12,CBSE,tel:+918035470244,75000 / Annual,"behind MS Ramanth Memorial Hall, HMR Layout, Gokula Extension, Mathikere, Bengaluru, Karnataka 560054, India",,,Transport
