Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
SHREE VENKATESHWARA ENGLISH SCHOOL,1978,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,35000 / Annual,"377, Vasavi Mahal Rd, V B Layout, Venkataswamappa Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
SREE MAHALAKSHMI VENKATESHWARA ENGLISH SCHOOL,1987,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,35000 / Annual,"377, Vasavi Mahal Rd, V B Layout, Venkataswamappa Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
SREE VENKATESHWARA ENGLISH HIGH SCHOOL,1978,Day Schools,N/A,Nursery - Class 12,State Board,tel:+918035470244,28000 / Annual,"377, Vasavi Mahal Rd, V B Layout, Venkataswamappa Layout, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"#34, Lake City Township, 5th cross, Near T C Palya signal, Thambu Chetty Palya, Krishnarajapura, Bengaluru, Karnataka 560036",Dr. Subhash Chandra Chairman / N/A,Yoga,
ASHRAYA SCHOOL,1993,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,32000 / Annual,"37, 5th Main Road, SP Naidu Layout, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,Transport
BNR MEMORIAL SCHOOL,2004,Day Schools,400,Nursery - Class 10,CBSE,tel:+918035470244,55000 / Annual,"Sy 32, 3rd, 2M8M+RXP, &, 1st Cross Rd, SHANTHI LAYOUT, Dr Ambedkar Nagar, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,Transport
Pristine Public school,2007,Day Schools,681,Nursery - Class 10,CBSE,tel:+918035470244,45000 / Annual,"No. 3, H-Colony, Indira Nagar 1st Stage, 1st Stage, Indiranagar, Bengaluru, Karnataka 560038, India",,,Transport
RESURRECTION HIGH SCHOOL,Day Schools,1200,Class 1 - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"131, 1st Cross, 1st Main, Michael Palya, 1st Stage, Indiranagar, Resurrection High School, 1st Cross Rd, Michealpalya 1st Stage, H Colony, Indiranagar, Bengaluru, Karnataka 560038, India",,,
Silicon City Public School,2000,Day Schools,540,Nursery - Class 10,State Board,tel:+918035470244,16000 / Annual,"#3/1, Majid-E-Unmul Hassain Complex, H Colony, Indiranagar, Indiranagar, Indira Nagar 1st Stage, H Colony, Indiranagar, Bengaluru, Karnataka 560038, India",,,Transport
Bachpan Play School,2004,Play Schools,150,Pre School - PRE,Other Boards,tel:+919513238818,50000,"330/6, 2nd A Main, Behind Domlur Telephone Exchange, Domlur Layout, Bengaluru, Karnataka 560071",MR. S.K GUPTA Chairman / N/A MR. KRISHAN SHARMA Vice President (VP) / N/A,Yoga,"Transport, Smart Classrooms"
Euro Kids,2001,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"426, 6th Main Road West Wing, Amarjyoti Layout, Opposite EGL, Domlur, Bengaluru, Karnataka 560071",,Yoga,"Transport, Smart Classrooms"
Aristots Preschool,Play Schools,N/A,LKG - UKG,Other Boards,Co-Education,tel:+919513238818,38000,"#208, 1st Main, Domlur 2nd Stage, Behind Bagini Restaurant, Stage 2, Domlur, Bengaluru, Karnataka 560071, India",,"Athletics, Yoga",Transport
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,48000,"423, 1st Main Road, 1st Stage, Domlur, Bengaluru, Karnataka 560071",Dr. Subhash Chandra Chairman / N/A,Yoga,
The Tree House,N/A,Play Schools,50,Pre School - PRE,Other Boards,tel:+919513238818,30000,"#133, 2nd Main Rd, Opp. BDA Park, Stage 2, Domlur, Bengaluru, Karnataka 560071",,Yoga,
Hello Kids,2005,Play Schools,55,Pre School - PRE,Other Boards,tel:+919513238818,35000,"No 241,6 th ""B"" Cross, 3rd Main Rd, 1st Stage, Domlur, Bengaluru, Karnataka 560071",,Yoga,Smart Classrooms
New Learning Ladders International School,2018,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"B Channasandra, Kasturi Nagar, Bengaluru, Karnataka 560043, India",,,
Christ the King School ICSE,1987,Public Schools,N/A,Pre School - 10,ICSE,tel:+918035470244,,"7th Cross Rd, Akshaya Nagar 2nd Block, Akshaya Nagar, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,
Narayana E-Techno School,2018,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"15th Cross, 3rd Main Rd, Opposite Vinayaka Temple, Hoysala Nagar, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,
Ramanaa Vidyaniketan,2003,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"Thambu Chetty Palya Main Rd, Akshaya Nagar 2nd Block, Akshya Nagar, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,
BNR Memorial School,2010,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"Sy 32, 3rd, 2M8M+RXP, &, 1st Cross Rd, SHANTHI LAYOUT, Dr Ambedkar Nagar, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,
Sri Kumaran s English School,2018,Public Schools,N/A,Pre School - 12,CBSE,tel:+918035470244,,"9th cross, Bhavani St, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,
Young World International Preschool,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,43000,"15, Thambu Chetty Palya Main Rd, 2nd Block, Akshya Nagar, Ramamurthy Nagar, Bengaluru, Karnataka 560016",,Yoga,Transport
Maithry Vidyanikethan,2003,Public Schools,N/A,Pre School - 10,CBSE,tel:+918035470244,,"Maithry Vidyanikethan School, 3rd Main, N.R.I, 9th Main Rd, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,
Euro kids,2001,Play Schools,120,Pre School - PRE,Other Boards,tel:+919513238818,55000,"#15 & 18, 16th Cross, 2nd Block Akshayanagar, Ramamurthy Nagar, Bengaluru, Karnataka 560016",,Yoga,Smart Classrooms
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"23, ""MOOKAMBIKA"" Apparao Layout 2nd Main,, Chandra Vadana Layout, Ramamurthy Nagar, Bengaluru, Karnataka 560016",A.S. Ganesh Managing Director / N/A,Yoga,
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"#14, 2nd Cross, 4th Main, Behind Dominoâ€™s, Bhattarahalli, Vinayaka Layout,, Krishnarajapura, Bengaluru, Karnataka 560049",Mr. Raman Bajaj Founder / MBA,Yoga,Transport
SSB International School,1978,Day Schools,1800,Pre-Nursery - Class 10,ICSE,tel:+918035470244,70000 / Annual,"5/A, 1st Cross Rd, HAL 2nd Stage, Stage 3, Indiranagar, Bengaluru, Karnataka 560038, India",,,Transport
Prerana National School,Day Schools,900,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,48000 / Annual,"Konadasapura, Bengaluru, Karnataka 560067, India",,,Transport
K. R. L. S. PATEL RAMA REDDY EDUCATION TRUST,1997,Day Schools,500,Nursery - Class 10,State Board,tel:+918035470244,30000 / Annual,"24, Patel Ram Reddy Rd, K.R.Colony, Krishna Reddy Layout, Domlur, Bengaluru, Karnataka 560071, India",,,Transport
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"Thambuchetty Rd, Cox Town, Bengaluru, Karnataka 560005",Dr. Subhash Chandra Chairman / N/A,Yoga,
National Public School,1982,Public Schools,N/A,LKG - 12,CBSE,tel:+919513238818,138000,"12th A Main Rd, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560008",Dr. K. P. Gopalkrishna Chairman / N/A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Hockey, Kabaddi, Kho-Kho, Skating, Table-tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
National Centre for Excellence,2017,Other Collections,,Pre School - 10,Public Schools,tel:+919513238818,"2,00,000/- Annually","1054/2, 7th main, 11th cross, lic colony, next to murugan temple, jeevan bhima nagar, Bengaluru – 560075.",,"Badminton, Basketball, Carroms, Chess, Football, Table-tennis, Throwball, Volleyball","Transport, Smart Classrooms, Computers Facility, Library"
Little Elly Preschool,2004,Play Schools,70,Pre School - PRE,Other Boards,tel:+919513238818,54800,"# 289, 6th Main, 4th Cross Rd, HAL 3rd Stage, Indiranagar, Bengaluru, Karnataka 560075",Mr. Vittal Bhandary Founder / N/A,Yoga,
Euro Kids,2001,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,45000,"1190, 13th Main, Behind New Horizon School Opposite Post Office, Indiranagar, Bengaluru, Karnataka 560008",,Yoga,Smart Classrooms
SSB International School,1978,Public Schools,,Pre School - 12,CBSE,tel:+918035470244,,,,"Athletics, Badminton, Basketball, Billiards, Boxing, Chess, Cricket, Cycling, Football, Golf, Hockey, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Angela Royes Child Development Center,1997,Play Schools,60,Pre School - PRE,Other Boards,tel:+919513238818,20000,"479, 3rd Cross, 11th Main Rd, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560008",,Yoga,"Transport, Smart Classrooms"
Kidzee,2003,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"658, 17th H Main Rd, Indiranagar, 6th Block, Koramangala, Bengaluru, Karnataka 560095",Dr. Subhash Chandra Chairman / N/A,Yoga,Smart Classrooms
The Tree House,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,,"45, 1st Cross Rd, Indiranagar, Motappapalya, Wilson Garden, Bengaluru, Karnataka 560042",,Yoga,
Vivero International Preschool,Play Schools,N/A,Pre School - PRE,Other Boards,Co-Education,tel:+919513238818,,"3793, 7th Main Road, 4th Cross, HAL 2nd Stage, Motappapalya, Indiranagar, Bengaluru, Karnataka 560038","Arun Arora Chairman, Edvance Pre-Schools / N/A",Yoga,
The Learning Curve,2011,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"540, 4th Cross Rd, Hal, HRBR Layout 2nd Block, Near, Indiranagar, Bengaluru, Karnataka 560038",Suhas Bedekar Founder Director / N/A,Yoga,
Kara4Kids,Public Schools,,Pre School - 3,CBSE,Co-Education,tel:+918035470244,,,,"Badminton, Gymnastics, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Planet Kids,2005,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"#250, 1st Main Rd, Defence Colony, Indiranagar, Bengaluru, Karnataka 560038","Mr. Amar Kapasi Business Administration / B. Com, Diploma in Business Administration, PG Diploma in Marketing Management",Yoga,
Podar Jumbo Kids Plus,1927,Play Schools,70,Pre School - PRE,Other Boards,tel:+919513238818,50000,"Landmark:, 2567, 17th Main Rd, near KEB Office, HAL 2nd Stage, Indiranagar, Bengaluru, Karnataka 560008",,Yoga,
New Century School,2012,Day Schools,N/A,Pre-Nursery - Class 10,State Board,tel:+918035470244,20000 / Annual,"Indiranagara, Bengaluru, Karnataka 562123, India",,,Transport
NEW CENTURY HPS AND HS SCHOOL,2010,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,10200 / Annual,"Indiranagara, Bengaluru, Karnataka 562123, India",,,Transport
St. Thomas Public School,2023,Public Schools,N/A,Pre School - 10,CBSE,tel:+918035470244,,"No. 32, Church Road, New Thippasandra, Indiranagar, Bengaluru, Karnataka 560075",,,
Fusco’s School,1878,International Schools,,Pre School - 12,ICSE,tel:+918035470244,"2,00,000/- Annually","Indiranagar, Bangalore-560 038, India.",,,Transport
New Horizon Public School,1982,Public Schools,2321,Pre School - 10,ICSE,tel:+919513238818,"1,50,000 to 2,00,000.","100 Feet Road, Near Titan Showroom, HAL 2nd Stage, Indira Nagar, Bengaluru, Karnataka 560008","Dr. Mohan Manghnani. Chairman / N/A Ms Anupama Sethi Principal / M.A, B.Ed","Badminton, Basketball, Carroms, Chess, Skating, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
VAGDEVI VILAS SCHOOL,2007,Day Schools,400,Nursery - Class 12,CBSE,tel:+918035470244,99800 / Annual,"Sy no.124/5 & 218, Nekkundi, Dommasandra Rd, Varthur, Chikkanekkundi, Karnataka 560087, India",,,Transport
Little Explorers Academy,Day Schools,N/A,Nursery - Class 8,CBSE,Co-Education,tel:+918035470244,55000 / Annual,"# 37/3, (143), 7th Main, ITPL Main Rd, BEML Layout 6th Stage, BEML Layout, Brookefield, Bengaluru, Karnataka 560066, India",,,Transport
Shanti Juniors,N/A,Play Schools,N/A,Pre School - UKG,Other Boards,tel:+919513238818,25000,"#34, Sreethva, 1st Main, Muniswamy reddy layout, near Christ The King School, Bengaluru, Karnataka 560016",Shri Ved Prakash Chiripal Chairman / N/A,Yoga,
Time Kids,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"#52, Vishwanatha Layout, Segehalli, K.R. Puram, Bengaluru ( Bangalore ), Bengaluru, Karnataka 560036",,Yoga,
Presidency School,2008,Day Schools,1982,Nursery - Class 12,"CBSE, ICSE",tel:+918035470244,158000 / Annual,"CA Site 7P1A 2nd A Main, 3rd A Cross Rd, East of NGEF Layout, Kasturi Nagar, Bengaluru, Karnataka 560043, India",,,Transport
INDO GERMAN SCHOOL,1991,Day Schools,N/A,Nursery - Class 2,"ICSE, State Board",tel:+918035470244,35000 / Annual,"#8/P, 1st A Main 43 Land Mark: 3rd D Cross Road, next to Kasturinagar, East of NGEF Layout, Kasturi Nagar, Bengaluru, Karnataka 560043, India",,,Transport
Jaigopal Garodia Rashtrotthana Vidya Kendra,1965,Public Schools,N/A,LKG - 10,CBSE,tel:+919513238818,120000,"Main Rd, Kodanda Reddy Layout, Ramamurthy Nagar, Bengaluru, Karnataka 560016",Dr. USHA VILLATH PRINCIPAL / N/A,"Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho, Table-tennis, Tennis, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Little Millennium,2008,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,40000,"No. 1, Sri Manjunath Nagar, 2nd Cross, Horamavu Road, Ramamurthy Nagar, Bengaluru, Karnataka 560016",Mr. Raman Bajaj Founder / MBA,Yoga,
Kidzee,2003,Play Schools,90,Pre School - PRE,Other Boards,tel:+919513238818,40000,"No.1 Dwaraka Edutech Foundation 1st cross Reddy layout, Thambu Chetty Palya Main Rd, Ramamurthy Nagar, Bengaluru, Karnataka 560016",Dr. Subhash Chandra Chairman / N/A,Yoga,
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"No.13 & 14, Bhavani St, near MORE Supermarket, Ramamurthy Nagar, Bengaluru, Karnataka 560016",,Yoga,"Transport, Smart Classrooms"
Bright Kid Montessori House,2007,International Schools,36,Pre School - PRE,Other Boards,tel:+919513238818,50000,"No. 16, Beena Villa, 2nd Cross, Papamma Layout, Behind Ramamurthy Nagar Old Police Station Near D-Mart, Bengaluru, Karnataka 560016",,Yoga,"Transport, Smart Classrooms"
CHRIST THE KING SCHOOL,1987,Day Schools,2000,Pre-Nursery - Class 10,ICSE,tel:+918035470244,45000 / Annual,"Christ The King School, Kalpatharu Layout, Akshaya Nagar 2nd Block, Akshaya Nagar, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,Transport
Kidzee,2003,Play Schools,80,Pre School - PRE,Other Boards,tel:+919513238818,40000,"No.1 Dwaraka Edutech Foundation 1st cross Reddy layout, Thambu Chetty Palya Main Rd, Ramamurthy Nagar, Bengaluru, Karnataka 560016",Dr. Subhash Chandra Chairman / N/A,Yoga,
New Indus Valley Residential School,2006,Boarding Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,70500 / Annual,"Garden City College Road Virgo Nagar (P K. R. Puram, Kithaganur Main Rd, Thambu Chetty Palya, Krishnarajapura, Bengaluru, Karnataka 560049, India",,,Transport
New Indus Valley Residential School,2006,Boarding Schools,N/A,Nursery - Class 10,ICSE,tel:+918035470244,70500 / Annual,"Garden City College Road Virgo Nagar (P K. R. Puram, Kithaganur Main Rd, Thambu Chetty Palya, Krishnarajapura, Bengaluru, Karnataka 560049, India",,,Transport
MOUNT CARMEL SCHOOL,1998,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,40000 / Annual,"Kalkere Main Road,8th Cross Road,8th क्रॉस मार्ग (0x3130caa63c174ee2 136 segments), 1st D Main Rd, Sir M V Nagar, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,
Orchids The International School,2022,Day Schools,800,Nursery - Class 7,CBSE,tel:+918035470244,90000 / Annual,"Survey No. 97/92/2,Opposite GCN Brindavan Apartment Belatur Main Road Domasandra Village Bidrahalli, Hobli, Domsandra, East, Bengaluru, Karnataka 560049, India",,,Transport
Blossom International School,2018,Day Schools,250,Pre-Nursery - Class 10,"State Board, CBSE, International Baccalaureate",tel:+918035470244,45000 / Annual,"Virgo Nagar Post, No. 36, 1st Main Rd, White City Layout, Seegehalli, Krishnarajapura, Bengaluru, Karnataka 560049, India",,,Transport
Holy Saint English School,1979,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,16800 / Annual,"3rd Block, No.114, Mahatyagi Laksmidevi Rd, Koramangala 1A Block, 5th Block, Koramangala, Bengaluru, Karnataka 560095, India",,,Transport
ST JAMES ENGLISH SCHOOL,1981,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,50000 / Annual,"Unnamed Road, Aavalahalli, Bengaluru, Karnataka 560049, India",,,
ASSISI SCHOOL,2010,Day Schools,N/A,Nursery - Class 10,CBSE,tel:+918035470244,30000 / Annual,"Sacred Hearts Road, Samuel Public School Road, opposite to DS-MAX Swatantra, Battarahalli, Kithiganur, Karnataka 560036, India",,,
S. M. English School,1985,Day Schools,N/A,LKG - Class 10,State Board,tel:+918035470244,50000 / Annual,"Hoodi Railway Flyover, opposite Splendid Eternity Apartments, Kodigehalli, Hoodi, Bengaluru, Karnataka 560048, India",,,Transport
Diya Academy of Learning,2005,Day Schools,728,Nursery - Class 10,CBSE,tel:+918035470244,100000 / Annual,"Survey No.70, 1 & 71, Kodigehalli Main Rd, Ayyappa Nagar, Krishnarajapura, Bengaluru, Karnataka 560036, India",,,Transport
Lake Montfort School,1998,Day Schools,N/A,Nursery - Class 12,CBSE,tel:+918035470244,55090 / Annual,"Kurudu Sonnena Halli, Krishnarajapura Virgo Nagar-Post, Via, Virgonagar Industrial Estate, Medahalli, Bengaluru, Karnataka 560049, India",,,Transport
SREE CAUVERY SCHOOL,1982,Day Schools,1300,Nursery - Class 10,CBSE,tel:+918035470244,40000 / Annual,"Link Rd 4, 2nd stage Indiranagar, Stage 1, Indiranagar, Bengaluru, Karnataka 560038, India",,,Transport
HOLY SHEPHERD HIGH SCHOOL,1972,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",tel:+918035470244,30000 / Annual,"XJHQ+JJ8, 9th Cross Rd, Binnamangala, Hoysala Nagar, Indiranagar, Bengaluru, Karnataka 560038, India",,,
The Amaatra Academy,2012,Boarding Schools,,1 - 12,CBSE,tel:+918035470244,,"Off Sarjapur Road, Survey #45, 3, Hosa Rd, Haralur, Karnataka 560102",,,"Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Vibgyor High School,2004,Public Schools,1400,1 - 12,CBSE,tel:+919513238818,125000,"107/1, Royal Placid, Harlur Main Rd, HSR Extension, Bengaluru, Karnataka 560102",Rustom Kerawalla Founder Chairman VIBGYOR Group of Schools / N/A,"Basketball, Carroms, Chess, Cricket, Football, Gymnastics, Handball, Kabaddi, Kho-Kho, Lawn Tennis, Skating, Swimming, Table-tennis, Tennis, Throwball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Orchids International School,2010,International Schools,500,Pre School - 8,CBSE,tel:+919513238818,,"Survey No 15, Haralur village, Varthur Hobli Bangalore East, Taluk, Eastwood Twp, Bengaluru, Karnataka 560103, India",,"Badminton, Basketball, Carroms, Chess, Cricket, Football","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Mount Litera Zee School,2009,Other Collections,N/A,Pre School - 12,CBSE,tel:+918035470244,,"Kudlu, 58/4, Haralur Main Rd, HSR Extension, Bengaluru, Karnataka 560068",,,Transport
Ken Montessori School and Day care,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"100,1st Main, 5th Cross Road Reliaable Tranquil,, Off Haralur Road,HSR extension, Bengaluru, Karnataka 560102",,Yoga,
Sesame Street Preschool,1969,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,50000,"17B, Sarjapur Main Rd, 1st Stage, Haralur, Karnataka 560102",,Yoga,
THE AMAATRA ACADEMY,2012,Boarding Schools,750,Class 1 - Class 12,CBSE,tel:+918035470244,140000 / Annual,"OFF SARJAPUR ROAD SURVEY #45/3, KASAVANAHALLI MAIN ROAD HARALUR, Bengaluru, Karnataka",,,Transport
DSM INFANT SCHOOL,Day Schools,350,Nursery - Class 10,CBSE,Co-Education,tel:+918035470244,40000 / Annual,"2M54+8P9, 1st Cross Rd, Lal Bahadur Nagar, East of NGEF Layout, Bennigana Halli, Bengaluru, Karnataka 560043, India",,,Transport
Orchids International School,2013,International Schools,,Pre School - 10,CBSE,tel:+919513238818,,"Survey No. 97/92/2,Opposite GCN Brindavan Apartment Belatur Main Road Domasandra Village Bidrahalli, Hobli, East, Bengaluru, Karnataka 560049",,"Badminton, Carroms, Chess, Cricket, Football","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Vibgyor High School,2004,Public Schools,719,1 - 10,"CBSE, IGCSE",tel:+919513238818,,"Survey No 9/2, Konadasapura Village Bidarahalli Hobli, Kadugodi Main Road Bengaluru East Taluk, Kadugodi, Bengaluru, Karnataka 560067",Rustom Kerawalla Founder Chairman VIBGYOR Group of Schools / N/A,"Basketball, Carroms, Chess, Cricket, Football, Gymnastics, Kabaddi, Kho-Kho, Lawn Tennis, Skating, Swimming, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Time Kids,N/A,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,35000,"#55, 2, Next to Shakthi Fairmont Apartment, Kumbena Agrahara, Kadugodi, Bengaluru, Karnataka 560067",,Yoga,
Pragathi the school,2007,Day Schools,1300,Nursery - Class 12,CBSE,tel:+918035470244,40000 / Annual,"railway station, opp. whitefield, Kadugodi, Bengaluru, Karnataka 560067, India",,,Transport
Sharadha Vidya Mandir,1998,Day Schools,1682,Nursery - Class 10,CBSE,tel:+918035470244,72000 / Annual,"Whitefield Railway Station, Ayyappa Swamy Temple Road, Kadugodi, Bengaluru, Karnataka 560067, India",,,Transport
Hello Kids,2005,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,30000,"Sonnathamana Halli Road, SBI Bank Colony, Battarahalli, Anandapura, Bengaluru, Karnataka 560049",,Yoga,"Transport, Smart Classrooms"
Little Elly Preschool,2004,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,38000,"No.26, Akshaya Garden, Akshaya Nagar Begur Hobli Road, Off Bannerghatta Road Near DLF and Hiranandani Project, Bannerghatta Main Rd, Bengaluru, Karnataka 560068",Mr. Vittal Bhandary Founder / N/A,Yoga,
GOOD SHEPHERD SCHOOL,Day Schools,250,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,30000 / Annual,"2M9M+JWP, Akshaya Nagar 2nd Block, Raghavendra Extension, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,Transport
Jeeyar Memorial English School,2005,Day Schools,N/A,Nursery - Class 10,State Board,tel:+918035470244,25000 / Annual,"619, B.Channasandra Main Rd, B Channasandra, OMBR Layout, Kasturi Nagar, Bengaluru, Karnataka 560043, India",,,
SRI CHAITANYA TECHNO SCHOOL,2011,Day Schools,N/A,Nursery - Class 12,CBSE,tel:+918035470244,57000 / Annual,"Plot No.131, 2, Riches Garden Main Rd, Near Raghavendra Circle, Thambu Chetty Palya, Ramamurthy Nagar, Bengaluru, Karnataka 560016, India",,,Transport
Charans Public School,Day Schools,N/A,Nursery - Class 12,ICSE,Co-Education,tel:+918035470244,55000 / Annual,"325, 1st Main Road, Cambridge Layout, Ulsoor, Domlur Village, Domlur, Bengaluru, Karnataka 560008, India",,,Transport
JSS Public School  HSR,Public Schools,,Pre School - 12,CBSE,Co-Education,tel:+918035470244,,,,"Athletics, Badminton, Basketball, Boxing, Carroms, Chess, Cricket, Football, Handball, Hockey, Swimming, Table-tennis, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
MOTHER MARYS ENGLISH SCHOOL,Day Schools,N/A,-,Other Boards,Co-Education,tel:+918035470244,2920 / Annual,"1st Main, Ramaiah Reddy Layout, Chikka Banaswadi Rd, Chikka Banaswadi, OMBR Layout, Banaswadi, Bengaluru, Karnataka 560043, India",,,
SRI SHARADHA VIDHYA NIKETAN ENGLISH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,20000 / Annual,"2 & 3, 16TH CROSS, LAKSHMIPURAM, ULSOOR, Bengaluru, Karnataka",,,
Hello Kids,2005,Play Schools,40,Pre School - PRE,Other Boards,tel:+919513238818,40000,"2nd Cross, Vinayaka Nagar, Medahalli, Bengaluru, Karnataka 560049",,Yoga,"Transport, Smart Classrooms"
Smart Kidz,2014,Play Schools,,Pre School - PRE,Other Boards,tel:+919513238818,,"No. 59, BTS Road, Vinayaka Nagar, NGO Colony, Wilson Garden, Bengaluru, Karnataka 560027",A.S. Ganesh Managing Director / N/A,Yoga,
Holy Christ High School,1961,Public Schools,N/A,LKG - 10,State Board,tel:+919513238818,28000,"Gowda Muniswamy Garden, Ejipura, Bengaluru, Karnataka 560095",,"Athletics, Carroms, Chess, Cricket, Kabaddi, Kho-Kho, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
MODERN ENGLISH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:+918035470244,35000 / Annual,"99, 3, 100 Feet Rd, Near-KFC, Ejipura, Bengaluru, Karnataka 560095, India",,,Transport
Little Feat,1995,Play Schools,N/A,Pre School - PRE,Other Boards,tel:+919513238818,66000,"42, 100 Feet Rd, 6th Block, Ejipura, Bengaluru, Karnataka 560095",,Yoga,
"MS Dhoni Global School, HSR",Public Schools,,Pre School - 12,CBSE,Co-Education,tel:+918035470244,,,,"Athletics, Badminton, Basketball, Billiards, Boxing, Cricket, Cycling, Football, Gymnastics, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Cambridge Public School,1999,Public Schools,100,LKG - 10,ICSE,tel:+919513238818,20000,"Garden Club, C.A. 13, 19th Main, 25th Cross Road, HSR Extension, Sector 2, HSR Layout, Bengaluru, Karnataka 560102",,"Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Karate, Lawn Tennis, Swimming, Tennis, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Ravindra Bharathi Global School,2012,Other Collections,N/A,Pre School - 12,CBSE,tel:+918035470244,,,,,Transport
