Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Dr. KKR's Gowtham Concept School,N/A,Public Schools,N/A,LKG - 10,"CBSE, State Board",tel:919513238818,,"Opp: Manisha Gardens, Moulali, ECIL X Roads, Hyderabad, Telangana 500040",,"Athletics, Chess, Kabaddi, Skating, Swimming, Taekwondo, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sunshine Preschool,2012,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,40000,"Plot No: 47, Moula Ali Rd, Kasturibai Nagar, Parisrama Nagar, Moula Ali, Hyderabad, Telangana 500040, India",,Cycling,"Transport, Medical Facility, Library"
RAMNAGAR PUBLIC SCHOOL,Day Schools,N/A,Nursery - Class 10,"State Board, CBSE",Co-Education,tel:919513238818,16000 / Annual,"No. 1-7-1002/38/A/2/1, opposite SBH Bank, Ram Nagar, Hyderabad, Telangana 500044, India",,,
I Play I Learn School,N/A,Play Schools,40,LKG - UKG,Other Boards,tel:919513238818,32000-34000,"Rd Number 4, Sri Srinivasapuram Colony, Chintalakunta, Hyderabad, Telangana 500070, India",,Cycling,"Transport, Medical Facility, Library"
SIDDARTHA HIGH SCHOOL,1988,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,20000 / Annual,"H.no.1-3-183/39/11/4, Gandhi Nagar, Bhoiguda, Hyderabad, Secunderabad, Telangana 500080, India",,,Transport
RAVINDRA BHARATHI SCHOOL,1994,Day Schools,780,Nursery - Class 10,State Board,tel:919513238818,13000 / Annual,"Mytripuram, Kharmanghat, Telangana 500079, India",,,
ST MARIUM SCHOOL,1991,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,12000 / Annual,"9F9W+GP2, Officers Colony, Chanchalguda, Hyderabad, Telangana 500024, India",,,Transport
Eminent Group of schools,2006,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,13000 / Annual,"Siresh Road, L.B. Nagar, Raghavendra Nagar, Srinivasa Gayatri Nagar, Karmanghat, Hyderabad, Telangana",,,
MEGA CITY GRAMMAR HIGH SCHOOL,2007,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,20000 / Annual,"Jillelaguda, X Road, Raghavendra Nagar, Srinivasa Gayatri Nagar, Kharmanghat, Medbowli, Telangana 500078, India",,,
Naagarjuna The Next Gen School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,34800 / Annual,"NAAGARJUNA SCHOOL 8-2-68/4/R GAYATHRI NAGAR GAYATHRI NAGAR X ROAD, COLONY:KARMANGHAT, CITY:HYDERABAD, MANDAL:SAROORNAGAR, DISTRICT:RANGA REDDY, Sama Saraswathi Colony, Kranthi Nagar, Kharmanghat, Telangana 500079, India",,,Transport
VMR Grammar School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,8000 / Annual,"500040, FH72+QV8, Bharat Nagar, R.T.C. Colony, Moula Ali, Secunderabad, Telangana 500040, India",,,
Nissi School,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,21600 / Annual,"FH72+2F8, E Anandbagh Main Rd, R.T.C. Colony, Moula Ali, Secunderabad, Telangana 500040, India",,,
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"8-2-32/A, Opposite Sama Narsimha Reddy Gardens, Vaishali Nagar,  Champapet, Hyderabad, Telangana 500035, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
Narayana e Techno School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Keshava Nagar, Saroor Nagar East, Champapet, Hyderabad, Telangana 500035, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
SR DIGI SCHOOL,2011,Day Schools,600,Nursery - Class 10,State Board,tel:919513238818,24000 / Annual,"Plot No. 23 & 24, Near APR Garden, Patel Nagar, Champapet, Nehru Nagar, Sai Ram Nagar, Hyderabad, Telangana 500079, India",,,Transport
Cambridge Grammar High School,1989,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,14500 / Annual,"Shop No.1-3-A-/29, Padmashali Colony, Kavadiguda, Gandhinagar Main Road, Bansilalpet, Bhoiguda, Hyderabad, Telangana 500080, India",,,Transport
St. Little Theresa High School,1953,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,25000 / Annual,"Hyderabad, Old Neredmet - Malkajgiri Rd, Sharada Nagar, Safilguda, Malkajgiri, Secunderabad, Telangana 500047, India",,,
CENTRAL GRAMMAR SCHOOL,Day Schools,400,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"8HJ2+WW4, Keshavapuri Colony, APSEB Colony, Laxmi Narashima Puram Colony, Hastinapuram, Hyderabad, Telangana 500079, India",,,
Royal Embassy High School,1996,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,20200 / Annual,"17-2-628/1/5, Madannapet, Saidabad, Hyderabad, Telangana",,,Transport
GOWTHAM MODEL SCHOOL,Day Schools,900,Nursery - Class 10,State Board,Co-Education,tel:919513238818,21000 / Annual,"9G26+Q2P, Vinay Nagar Colony, Vinayak Nagar Colony, Sayeedabad Colony, Saidabad, Hyderabad, Saroornagar, Telangana 500059, India",,,Transport
LEAD INDIA SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,14000 / Annual,"9G45+RG8, Saidabad Main Rd, Laxminagar Colony, Saroor Nagar West, Saidabad, Hyderabad, Saroornagar, Telangana 500059, India",,,Transport
Sri Vignana Vardhini High School,1973,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,18000 / Annual,"16-1-485/A, School Street, SVVHS Building,Matrushri Colony, Teen Manzil Colony, Saidabad, Hyderabad, Telangana 500059, India",,,Transport
ANGELS CONVENT SCHOOL,Day Schools,1200,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"Near I.S. Sadan Bus Stop, 1st Cross Road, Vinay Nagar, Santosh Nagar, Hyderabad, Saroornagar, Telangana 500059, India",,,Transport
VANI HIGH SCHOOL,1983,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,18000 / Annual,"9G45+8HQ, Vani Nagar Colony, Saroor Nagar West, Saidabad, Hyderabad, Saroornagar, Telangana 500059, India",,,Transport
auxilium high school,1991,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",tel:919513238818,20000 / Annual,"Auxilium High School, Auxilium High School, Rd Number 1, Sanjeev Housing Society, Trimoorthy Colony, Mahendra Hills, East Marredpally, Secunderabad, Telangana 500003, India",,,
D.A.V Public school,1983,Day Schools,4047,Nursery - Class 12,CBSE,tel:919513238818,45100 / Annual,"Safilguda, Santoshima Nagar, DAV School Gate Rd Ramakrishna Puram, Post, Simhadri Nagar Colony, Safilguda, Neredmet, Hyderabad, Secunderabad, Telangana 500056, India",,,Transport
Rajadhani Model School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"29-500/2/1, Neredumettu Dinakar Nagar, West, Dinakar Nagar, Kalwan Bharti Enclave, Vinayak Nagar, Neredmet, Secunderabad, Telangana 500056, India",,,
Rajadhani High School,Day Schools,N/A,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:919513238818,17000 / Annual,"29-500/2/1, Neredumettu Dinakar Nagar, West, Dinakar Nagar, Kalwan Bharti Enclave, Vinayak Nagar, Neredmet, Secunderabad, Telangana 500056, India",,,
SHIREEN HIGH SCHOOL,Day Schools,900,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"H. No.6-4-465/1, Krishna Nagar, Bholakpur, Krishna Nagar Colony, Balaji residency, New Bhoiguda, Bhoiguda, Secunderabad, Telangana 500080, India",,,
Gurunanak high School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,14800 / Annual,"Venkata swamy Nagar, Narayanguda, Hyderabad, Telangana 500029, India",,,Transport
Geetanjali High School,1982,Day Schools,400,Nursery - Class 10,State Board,tel:919513238818,40000 / Annual,"P & T Colony, Ashok Nagar, Himayatnagar, 11342a, Street Number 1, P & T Colony, Ashok Nagar, Himayatnagar, Hyderabad, Telangana 500020, India",,,
Sri Chaitanya School,N/A,"Public Schools, Boarding Schools",N/A,LKG - 10,State Board,tel:919513238818,,"H.No.1-1-64/1 to 1-1-64/6, Sweta Enclave, Jawahar Nagar, Kavadiguda, Hyderabad, Telangana 500020, India",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
ENGLISH UNION HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,24000 / Annual,"Near Central Government Offices Tower, Bansilalpet, Kavadiguda, Hyderabad, Telangana 500080, India",,,
British Grammar School,na,Public Schools,N/A,1 - 10,State Board,tel:919513238818,,"9-4-67, St Marrys Rd, Regimental Bazaar, Shivaji Nagar, Secunderabad, Telangana 500003",Mr. Khadar Khan Director,"Carroms, Chess","Computers Facility, Library"
Gitanjali Devashray,2003,Public Schools,N/A,LKG - 10,ICSE,tel:919513238818,,"Sebastian Road, Rezimental Bazaar, Shivaji Nagar, Secunderabad, Telangana 500003, India",Mrs. kasturi Chaterjee Principal,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Football, Kho-Kho, Table-tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Cambridge High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,27500 / Annual,"4-5-779 to 785 and 788, Badichowdi, Kutbi Guda, Kachiguda, Hyderabad, Telangana 500027, India",,,
Neo School Aizza,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:919513238818,20000 / Annual,"Door No. 16-4-1, Kala Dera, New Malakpet, Hyderabad, Telangana 500024, India",,,
FARAH HIGH SCHOOL,1986,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,28000 / Annual,"9FCV+FW4, Anjuman Rd, Kala Dera, Malakpet, Hyderabad, Telangana 500024, India",,,
Amrita Vidyalayam,2001,Public Schools,N/A,1 - 10,CBSE,tel:919513238818,,"844/1 Mahindra Hills, East Marredpally,  Mahendra Hills,  Malkajgiri,  Secunderabad, Telangana 500026, India",,"Basketball, Carroms, Chess, Cricket, Football","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Auxilium High School,1991,Public Schools,N/A,LKG - 10,ICSE,tel:919513238818,27000-30000,"No. 103, Road No. 3, Trimurthy Colony, Mahendra Hills,
Secunderabad â€“ 500003.",,"Chess, Karate, Skating, Yoga","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Delhi Public School,2003,"International Schools, Public Schools",,Nursery - 9,"CBSE, Cambridge IGCSE",tel:919513238818,,"Plot No 2,3,4,6,7,9,10 & 32/A, Survey No 74/9 Behind Tukaram Gate Police Station, Mahendra Hills, East Marredpally, Hyderabad, Secunderabad, Telangana 500026, India",,"Badminton, Basketball, Chess, Cricket, Football, Kabaddi, Skating, Swimming, Taekwondo, Tennis","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
HOWARD PUBLIC SCHOOL,1986,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,38000 / Annual,"3-6-568, Street Number 8, Himayatnagar, Hyderabad, Telangana 500029, India",,,
St. Anns High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"plot no:203, road no:9, Sri Srinivasapuram Colony, Vanasthalipuram, Chintalkunta, Telangana 500070, India",,,Transport
St. Anns High School,1871,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"S.D Road, near Sangeet Theatre, Regimental Bazaar, Shivaji Nagar, Secunderabad, Telangana 500003, India",,,
Thayal Grammar High School,2000,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,25000 / Annual,"H. No. 2033, Phase- 1, MIG Colony, B. H. E. L, Phase II, Hyderabad, Telangana 500032, India",,,
Vignan High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,24000 / Annual,"8HPC+QPF, Hill Colony, Prashanth Nagar, Vanasthalipuram, Hyderabad, Telangana 500070, India",,,
ATOMIC ENERGY CENTRAL SCHOOL,1970,Day Schools,N/A,Class 1 - Class 12,CBSE,tel:919513238818,10800 / Annual,"FH98+WX5, E C I, DAE Housing Colony, L Post, Hyderabad, Secunderabad, Telangana 500062, India",,,
Glory Grammar School,Day Schools,N/A,Nursery - Class 5,State Board,Co-Education,tel:919513238818,25000 / Annual,"1-7-12/3, South Kamla nagar New Muncipaliy Lane, near Govt School, South Kamala Nagar, ECIL, Anupuram Colony, Kapra, Hyderabad, Secunderabad, Telangana 500062, India",,,Transport
DAV Public School,1983,Public Schools,4047,LKG - 12,CBSE,tel:919513238818,7000-13000,"Safilguda Circle, Santoshima Nagar, R.K Puram Post, Simhadri Nagar Colony, Ganesh Nagar, Moula Ali, Secunderabad, Telangana 500056, India",,"Cricket, Kho-Kho, Tennis, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
K.G.K. VIDHYA BHAVAN,1991,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,25000 / Annual,"Sbi Colony Gandhi Nagar, CF6Q+XFF, New Bakaram, Usyatam Residency, Gandhi Nagar, Kavadiguda, Hyderabad, Telangana 500080, India",,,
Gowtham Model Schools,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,34000 / Annual,"1-3-183/40/88, SBI Colony, Gandhi Nagar, beside Ramalayam Temple, LIC Colony, Lower Tank Bund, Kavadiguda, Secunderabad, Hyderabad, Telangana 500080, India",,,
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot No. 226, Road No. 10, Vanasthali Hill Colony, Vanasthalipuram, Hyderabad, Telangana 500070, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
Shemrock Happy Nest,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot No:C57 ,Gurudwara Road, Sachivalaya Colony, Vanasthalipuram, Hyderabad, Telangana 500070, India",,,"Transport, Medical Facility, Library"
SACRED HEART HIGH SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,21000 / Annual,"8HF4+WRQ, Nagarjuna Sagar Rd, Phase 4, Hasthinapuram South, Hastinapuram, Vanasthalipuram, Hyderabad, Telangana 500070, India",,,
Naagarjuna High School - Vanasthalipuram Branch,1991,"Play Schools, Special Education",N/A,Nursery - 10,"State Board, ICSE, Montessori",tel:919513238818,,"Plot No. 13/A, Methodist Rd, Srinivasapuram Colony, Vanasthalipuram, Hyderabad-500070, Telangana-INDIA.",,,
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Bhagyalatha Colony, Vanasthalipuram, Hyderabad, Telangana 500070, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bhashyam High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 4, Near Panama Godowns, Vanasthalipuram, Hyderabad, Telangana 500070, India",Mr.RamaKrishna Director,"Athletics, Carroms, Chess, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot No. 226, Road No. 10, Vanasthali Hill Colony, Vanasthalipuram, Hyderabad, Telangana 500070, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
Shemrock Happy Nest,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot No:C57 ,Gurudwara Road, Sachivalaya Colony, Vanasthalipuram, Hyderabad, Telangana 500070, India",,,"Transport, Medical Facility, Library"
Lotus Lap Public School,1999,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"5-4-14, Raithu Bazar Rd, Kamala Nagar, Vanasthalipuram, Hyderabad, Telangana 500070, India",,"Chess, Skating, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana Concept School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"No. 5-5-159, Plot No. 70, Vanasthali Hills, Vanasthalipuram, Hyderabad, Telangana 500070, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Door No:5-5-285, Vanasthalipuram, Prashanth Nagar, Hyderabad, Telangana 500070",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Ravindra Bharathi School,1994,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Near Rythu Bazaar, Andhra Kesari Nagar, Vanasthalipuram, Hyderabad, Telangana 500070",,"Cricket, Football, Kho-Kho, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Dilsukhnagar Public School,1985,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"H.No. 5-6-525, Sri Krishna Devaraya Nagar, BN Reddy Colony, Vanasthalipuram, Hyderabad, Telangana 500070",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Honeybees,Day Schools,N/A,Pre-Nursery - Class 3,State Board,Co-Education,tel:919513238818,20000 / Annual,"8HCF+V8C, Vanasthalipuram Rd, opp. SBI bank, Phase 2, Vaidehi Nagar, Hyderabad, Telangana 500070, India",,,
SACRED HEART HIGH SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,21000 / Annual,"8HF4+WRQ, Nagarjuna Sagar Rd, Phase 4, Hasthinapuram South, Hastinapuram, Vanasthalipuram, Hyderabad, Telangana 500070, India",,,
Naagarjuna High School - Vanasthalipuram Branch,1991,"Play Schools, Special Education",N/A,Nursery - 10,"State Board, ICSE, Montessori",tel:919513238818,,"Plot No. 13/A, Methodist Rd, Srinivasapuram Colony, Vanasthalipuram, Hyderabad-500070, Telangana-INDIA.",,,
ST.MARYS HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,26000 / Annual,"St Francis Rd, Regimental Bazaar, Shivaji Nagar, Hyderabad, Secunderabad, Telangana 500025, India",,,
St.Patricks High School,1911,Day Schools,3400,KG - Class 10,State Board,tel:919513238818,23800 / Annual,"9-1, 132/136, Sebastian Road, Regimental Bazaar, Shivaji Nagar, Hyderabad, Secunderabad, Telangana 500003, India",,,
St. Marys high school,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,12000 / Annual,"St Francis Rd, Regimental Bazaar, Shivaji Nagar, Hyderabad, Secunderabad, Telangana 500025, India",,,
Keyes Girls High School,1970,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,25000 / Annual,"St Johns Rd, Regimental Bazaar, Shivaji Nagar, Secunderabad, Telangana 500025, India",,,
Mercy High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,14000 / Annual,"30-647/4/6, Safi Nagar Main Rd, Santoshimaa Colony, A. S. Rao Nagar, Secunderabad, Telangana 500056, India",,,
RAVINDRA BHARATHI SCHOOL,2000,Day cum Boarding Schools,500,Nursery - Class 10,State Board,tel:919513238818,32000 / Annual,"New Venkata Ramana Colony, Rohini Marble Ln, opposite Deccan Grameena Bank, Christian Colony, Hastinapuram, Hyderabad, Telangana 500074, India",,,
Gowtham Model Schools,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,34000 / Annual,"Plot No. 93&93/A, Deccan Graameena Bank Lane, 6, AV Nagar, Christian Colony, Hastinapuram, Hyderabad, Telangana 500070, India",,,Transport
Dr. K K Rs Gowtham Concept School,2009,Day cum Boarding Schools,967,LKG - Class 10,State Board,tel:919513238818,35000 / Annual,"500062, 1-9-199/2, ECIL - Keesara Rd, Sai Nagar Colony, ECIL, Kushaiguda Industrial Area, Kushaiguda, Secunderabad, Telangana 500062, India",,,Transport
ATOMIC ENERGY CENTRAL SCHOOL,1982,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,10800 / Annual,"FH98+WX5, E C I, DAE Housing Colony, L Post, Hyderabad, Secunderabad, Telangana 500062, India",,,
St Anthony Middle School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,35400 / Annual,"Street No 9, 3-6-592, Street Number 7, Advocates Colony, Himayatnagar, Hyderabad, Telangana 500029, India",,,
ST ANTHONYS PRIMARY SCHOOL,Day Schools,3000,Nursery - Class 10,State Board,Co-Education,tel:919513238818,36000 / Annual,"Street No 9, 3-6-592, Street Number 7, Advocates Colony, Himayatnagar, Hyderabad, Telangana 500029, India",,,
GOWTHAM MODEL SCHOOL,2008,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"H.No 3-6-546/A & B, Street no 8, Himayath Nagar, Himayatnagar, Hyderabad, Telangana 500029, India",,,
SR DIGI SCHOOL,2010,Day Schools,600,Nursery - Class 10,"IGCSE, State Board",tel:919513238818,25000 / Annual,"No 120, Santosh Nagar Main Rd, Bhavani Nagar Colony, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,,Transport
KVR Pragathi Grammar High School,2000,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,16800 / Annual,"8GPG+FPR, Arpitha Enclave, Ambedkar Nagar, Jillalguda, Medbowli, Telangana 500079, India",,,Transport
RAVINDRA BHARATI SCHOOL,1994,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,33000 / Annual,"25-M.I.G.H, New Sathoshnagar Colony, Near Yadagiri Theatre, behind Canara Bank Santhoshnagar, Sai Ratna Arcade, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,,
Sikh Education Soc Gurunanak School,1990,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,13200 / Annual,"Sikh Chawniat Attapur, Hyderabad, Telangana",,,
St. Dominics High School,1979,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,28000-40000,"Near Musrambagh Chowk, Old Malakpet, Hyderabad, Telangana 500036, India",,"Badminton, Carroms, Chess, Cricket, Karate, Kho-Kho, Tennikoit, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Computers Facility"
St. Joseph's Public School,1977,Public Schools,N/A,LKG - 10,"CBSE, ICSE",tel:919513238818,,"16-2-741, Asmangadh Palace, Asmangarh, Bank Colony, New Malakpet, Hyderabad, Telangana 500036, India",,"Athletics, Basketball, Cricket, Football, Volleyball","Transport, Medical Facility, Laboratory, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"16-2-751/A/31/D, Madhava Nagar, New Malakpet, Hyderabad, Telangana 500059",,"Cycling, Yoga","Transport, Medical Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"House No. 16-2-705/1-12A, Professors Colony, Andhra Colony, New Malakpet, Hyderabad, Telangana 500036, India",,"Chess, Cycling","Transport, Medical Facility, Computers Facility, Library"
Little Elly School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"830, 16-8-674, Kala Dera, Malakpet, Hyderabad, Telangana 500024, India",,"Athletics, Cycling, Swimming","Transport, Medical Facility, Library"
EuroKids Pre-School,2023,Play Schools,N/A,Nursery - UKG,CBSE,tel:919513238818,,"16-2-740/28/3/A, Plot No.1, Tirumala Hills Road No.1",,,
GOWTHAM MODEL SCHOOL,Day Schools,750,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"248, Srinivasa Nagar Colony, Brindavan Colony, Kapra, Secunderabad, Telangana 500062, India",,,Transport
Aum sai saraswathi High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,18000 / Annual,"FG7M+28Q, Balram Nagar, Neredmet, Secunderabad, Telangana 500047, India",,,
SPRINGFIELDS SCHOOL,1991,Day Schools,387,Nursery - Class 10,State Board,tel:919513238818,40000 / Annual,"3-993/1, Malakpet Rd, Kala Dera, Malakpet, Hyderabad, Telangana 500036, India",,,Transport
Madina Quraanic Mission High School,2001,Public Schools,N/A,LKG - LKG,"CBSE, State Board",tel:919513238818,90000-110000,"Behind Santosh Nagar Water Tank,
Near Bandh Naka Edi Bazar,
Riyasath Nagar Road, Hyderabad â€“ 23",,"Cricket, Football, Karate","Transport, Computers Facility"
Gautami Talent Schools,na,Public Schools,N/A,LKG - 10,"ICSE, State Board",tel:919513238818,28000-30000,"Plot No. 17A, Opposite Srinivas Hospital, I S Sadan X Road, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",Sri Maddhi Reddy Venkata Reddy Chairman & Managing Director,"Athletics, Carroms, Chess, Cricket, Karate, Yoga","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Hidayah Islamic International School,2008,Public Schools,N/A,LKG - 10,"CBSE, State Board",tel:919513238818,8000-12000,"H No.: 17-1-22/A, Lane Opposite Sri Srinivasa Hospital, Near SBI Bank, New Santoshnagar, Hyderabad, Telangana 500059, India",,"Basketball, Cricket, Football, Karate, Skating, Squash, Swimming, Table-tennis, Tennis","Transport, Medical Facility, Laboratory, Computers Facility, Library"
The Indo English High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Door No. 17-1-213/B, Opposite Yadagiri Theatre, New Santoshnagar, Santosh Nagar, Hyderabad, Telangana 500059, India",,"Kabaddi, Karate, Skating, Volleyball","Transport, Laboratory, Computers Facility, Library"
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"17-1-182/25/a, Mansoor Masjid St, Banu Nagar, Madannapet Colony, Santosh Nagar, Hyderabad, Telangana 500059, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bhashyam High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 6-14, Durga Bhavani Nagar, Santosh Nagar, Hyderabad, Telangana 500059, India",Mr. RamaKrishna Director Director,"Athletics, Carroms, Chess, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Ravindra Bharathi School,1994,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"25-M.I.G.H, New Sathoshnagar Colony, Near Yadagiri Theatre, Behind Canara Bank Santhoshnagar, Hyderabad, Telangana 500059",,"Cricket, Football, Kho-Kho, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Delhi Public school,2023,"International Schools, Public Schools",N/A,Pre School - 2,CBSE,tel:919513238818,,"Issadan, telephone exchange building, Rd Number 9, Laxminagar Colony, Saroor Nagar West, Saidabad, Secunderabad, Saroornagar, Telangana 500059, India",,,
Centenary Public School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,18000 / Annual,"3-6-119, St No 18, Hyderguda, Hyderguda, Old MLA Quarters, King Koti, Hyderabad, Hyderguda, Telangana 500029, India",,,
SSS high school,Day Schools,N/A,Nursery - Class 8,State Board,Co-Education,tel:919513238818,25000 / Annual,"1473, NGO Colony Rd, Phase I, Vanasthalipuram, Hyderabad, Telangana 500070, India",,,
Nagarjuna High School,1991,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,36000 / Annual,"Plot No. 13/A, Methodist Rd, Srinivasapuram Colony, Vanasthalipuram, Hyderabad, Telangana 500070, India",,,Transport
