Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
Sai Renu Unique High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,9700 / Annual,"Habeeb Fathima Nagar Rd, Mahatma Nagar, SPR & D Hill, Moti Nagar, Hyderabad, Telangana 500018, India",,,
Creekside International School,2011,Public Schools,N/A,LKG - 9,CBSE,tel:919513238818,,"Beside Dr. VRK Womenâ€™s Engineering & Medical College, Aziz Nagar, Gandipet X, Roads, Hyderabad, Telangana 500075, India",,"Karate, Swimming, Tennis, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Pallavi International School,N/A,Public Schools,N/A,LKG - 10,"CBSE, Cambridge IGCSE",tel:919513238818,30000-60000,"786, Himayath Nagar, Gandipet X Road, Moinabad Mandal, Hyderabad, Telangana 500075",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Karate, Kho-Kho, Skating, Soccer, Swimming, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Rockwell International School,2009,"International Schools, Public Schools",300,LKG - 12,"CBSE, International Baccalaureate",tel:919513238818,,"Sy No.160P, Gandipet Main Rd, Kokapet, Hyderabad, Telangana 500075",Subash Boda Chairman & Managing Director / MBA Mahesh Bigala Director / MCA Ms. Ratnalekha Shetty Principal,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Handball, Kabaddi, Kho-Kho, Tennis, Throwball, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Meru International School,2022,International Schools,N/A,LKG - 8,"CBSE, IGCSE, Cambridge IGCSE",tel:919513238818,,"F7C7+C2, Adjacent to My Home Tridasa, Tellapur, Hyderabad, 502032",,,"Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Glendale International School IB-PYP,2003,International Schools,N/A,LKG - 5,International Baccalaureate,tel:919513238818,,"HIG -120 - 128, Road No: 20, HMDA Layout, Tellapur, Hyderabad, Telangana 502032",Anjum Babukhan Director / M.Ed B.A,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Karate, Kho-Kho, Skating, Swimming, Table-tennis, Tennis, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Manthan International School,2014,International Schools,N/A,LKG - 12,"CBSE, Cambridge IGCSE",tel:919513238818,,"Tellapur Village, Ramachandrapuram Mandal, Sangareddy District, Hyderabad 502032",,"Basketball, Football, Handball, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sadhana Infinity International School,2010,International Schools,,Pre School - 12,"CBSE, Cambridge IGCSE",tel:919513238818,,,,"Badminton, Basketball, Carroms, Chess, Cricket, Football, Kabaddi, Kho-Kho","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
SIVA SIVANI TALENT SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,12000 / Annual,"Phase-III, Kukatpally Housing Board Colony, Kukatpally, F9PV+CWM, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India",,,
Bhashyam High School,Day Schools,N/A,LKG - Class 10,State Board,Co-Education,tel:919513238818,35000 / Annual,"Plot No. 7, Third Phase, KPHB Colony, Kukatpally, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
Bhashyam Public school,Day Schools,N/A,LKG - Class 10,State Board,Co-Education,tel:919513238818,35000 / Annual,"Plot No. 7, Third Phase, KPHB Colony, Kukatpally, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
RAVINDRA BHARATHI SCHOOL,2005,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,32000 / Annual,"Beside SBH,Near Temple Bus Stop, KPHB, K P H B Phase 3, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
Little Elly Pre School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"8/1/299/A/98, Veterinary Colony Rd, Aparna Senore Valley Villas, Ambedkar Nagar, Film Nagar, Hyderabad, Telangana 500008, India",,"Cycling, Swimming","Transport, Computers Facility, Library"
Bharatiya Vidya Bhavans Public School,1979,Public Schools,,Pre School - 12,CBSE,tel:919513238818,"45,000 - 80,000","Rd Number 71, Navanirman Nagar Colony, Film Nagar, Hyderabad, Telangana 500033",MRS C RAMA DEVI Principal / .,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Karate, Table-tennis, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
St. Marys High School,1995,Day Schools,1000,LKG - Class 10,State Board,tel:919513238818,35000 / Annual,"Rd Number 9, Vasanth Nagar, Kukatpally, Hyderabad, Telangana 500085, India",,,Transport
CASTLE TOWN,2005,Day Schools,400,Nursery - Class 10,"CBSE, State Board",tel:919513238818,88000 / Annual,"Castle Town, Road No. 1, A.S. Raju Nagar, Sri Aurobindo Colony, ASRRaju Nagar, Miyapur, Telangana 500049, India",,,
Esperanza Preschool and Child Care Center,2008,Play Schools,100,LKG - UKG,Other Boards,tel:919513238818,9000 - 19000,"HIG 11, 9th phase Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India",,"Chess, Cycling","Transport, Medical Facility"
Blossoms International Play School,2009,"International Schools, Play Schools",N/A,LKG - UKG,CBSE,tel:919513238818,27000-30000,"H. No. 1-2-48/2/17, Road No. 1, Balaji Nilayam,  Jai Bharat Nagar, Nagarjuna Homes, Kukatpally, Hyderabad, Telangana 500072, India",,Cycling,"Transport, Medical Facility"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"MIG 477, Phase I & II,, K.p.h.b Colony,, Kukatpally, Hyderabad, Telangana 500076",,"Cycling, Yoga","Transport, Library"
Bhashyam Brooks,N/A,Public Schools,569,LKG - 10,CBSE,tel:919513238818,,"Vaddepally Enclave, Jagadgirigutta Road No.5, Balakrishna Nagar, Vivekananda Nagar Extension, Kukatpally, Hyderabad, Telangana 500072, India",Mr. RamaKrishna Chairman,"Basketball, Chess, Cricket, Skating, Swimming, Table-tennis, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Brilliant Grammar High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No 258/C, Addagutta Society, Pragathi Nagar Road, Western Hills, Jal Vayu Vihar, Kukatpally, Hyderabad, Telangana 500072, India",Mr. K. Narayana Reddy Chairman,"Badminton, Basketball, Chess, Cricket, Football, Kabaddi, Kho-Kho, Taekwondo, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Computers Facility, Library"
"Brilliant Grammar High School, Shantinagar",N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 114, 5-3-206, BJP Office Road, Shanti Nagar Colony, Shanthi Nagar, Kukatpally, Hyderabad, Telangana 500072, India",Mr. K. Narayana Reddy Chairman,"Badminton, Basketball, Chess, Cricket, Football, Kabaddi, Kho-Kho, Taekwondo, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Computers Facility, Library"
"Narayana e Techno School, Vivekananda nagar",N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"No. 124-125, SS Towers, Sai Nagar, Saptagiri Colony, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana e Techno School,N/A,Other Collections,N/A,LKG - 10,State Board,tel:919513238818,,"H.No. 12-6-217, 218,219, DK Reddy Towers, Mumbai Highway, Opposite BJP Office, Jal Vayu Vihar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sparsh Special School,N/A,Special Education Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 87, Opposite Ramalayam, Saptagiri Colony, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Athletics, Yoga","Transport, Medical Facility"
Brilliant Grammar High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No 258/C, Addagutta Society, Pragathi Nagar Road, Western Hills, Jal Vayu Vihar, Kukatpally, Hyderabad, Telangana 500072, India",Mr. K. Narayana Reddy Chairman,"Badminton, Basketball, Chess, Cricket, Football, Kabaddi, Kho-Kho, Taekwondo, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Computers Facility, Library"
"Brilliant Grammar High School, Shantinagar",N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 114, 5-3-206, BJP Office Road, Shanti Nagar Colony, Shanthi Nagar, Kukatpally, Hyderabad, Telangana 500072, India",Mr. K. Narayana Reddy Chairman,"Badminton, Basketball, Chess, Cricket, Football, Kabaddi, Kho-Kho, Taekwondo, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Computers Facility, Library"
Happy Cubs American Montessori Preschool,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot no 32 & 33, Road No 1, KPHB Colony, Kukatpally, Hyderabad, Telangana 500072, India",,Cycling,Computers Facility
I Play I Learn Play School,N/A,Play Schools,40,LKG - UKG,Other Boards,tel:919513238818,32000-34000,"22-168/A, Jaya Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,Cycling,"Transport, Medical Facility, Library"
"Narayana e Techno School, Vivekananda nagar",N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"No. 124-125, SS Towers, Sai Nagar, Saptagiri Colony, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana e Techno School,N/A,Other Collections,N/A,LKG - 10,State Board,tel:919513238818,,"H.No. 12-6-217, 218,219, DK Reddy Towers, Mumbai Highway, Opposite BJP Office, Jal Vayu Vihar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Oi Play School,2007,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot no 506, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Cycling, Swimming","Transport, Library"
Sparsh Special School,N/A,Special Education Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 87, Opposite Ramalayam, Saptagiri Colony, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Athletics, Yoga","Transport, Medical Facility"
Little Heart School,1998,Public Schools,,Pre School - 10,CBSE,tel:919513238818,"The annual fee to be paid stands at 35,000.","HIG-22, Rd Number 1, behind Karur Vysya Bank, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072",Mrs. BHAWNA GOYAL Principal / .,"Athletics, Basketball, Carroms, Chess, Cricket, Kabaddi, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Academic Heights Public School,2004,Public Schools,,Pre School - 10,CBSE,tel:919513238818,,"FCP8+W9F, Plot No. 41 & 42, Ramaiah Nagar, BJP Office Road, Kukatpally, Kukatpally, Hyderabad, Telangana 500072",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Akshara International School,2010,International Schools,5000,Pre School - 10,CBSE,tel:919513238818,"80000/- to 1,50,000/- Annual","H.No. 5-3-389 near Chittaramma Temple beside Vivekananda Nagar Colony, Srikrishna Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Basketball, Chess, Football, Handball, Volleyball","Transport, Medical Facility, Smart Classrooms, Computers Facility"
"The Indian Public School,Hyderabad",2022,Day Schools,500,Pre-Nursery - Class 2,CBSE,tel:919513238818,50000 / Annual,"House, Lower & Upper Ground floor, Rainbow Vistas@Rock Garden-Club, Patel Nagar, Moosapet, Hyderabad, Telangana 500018, India",,,Transport
"Narayana e Techno School, Vivekananda nagar",N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"No. 124-125, SS Towers, Sai Nagar, Saptagiri Colony, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana e Techno School,N/A,Other Collections,N/A,LKG - 10,State Board,tel:919513238818,,"H.No. 12-6-217, 218,219, DK Reddy Towers, Mumbai Highway, Opposite BJP Office, Jal Vayu Vihar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Oi Play School,2007,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot no 506, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Cycling, Swimming","Transport, Library"
Sunshine Preschool,2012,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,40000,"Plot No.47, Brundhavan Estate colony, Behind Sangamitra School, Nizampet Road, Kukatpally, Hyderabad, Telangana 500072, India",,Cycling,"Transport, Medical Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"plot no. 6, beside post office, Balaji nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess, Cricket, Throwball, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sparsh Special School,N/A,Special Education Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 87, Opposite Ramalayam, Saptagiri Colony, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Athletics, Yoga","Transport, Medical Facility"
Little Heart School,1998,Public Schools,,Pre School - 10,CBSE,tel:919513238818,"The annual fee to be paid stands at 35,000.","HIG-22, Rd Number 1, behind Karur Vysya Bank, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072",Mrs. BHAWNA GOYAL Principal / .,"Athletics, Basketball, Carroms, Chess, Cricket, Kabaddi, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Academic Heights Public School,2004,Public Schools,,Pre School - 10,CBSE,tel:919513238818,,"FCP8+W9F, Plot No. 41 & 42, Ramaiah Nagar, BJP Office Road, Kukatpally, Kukatpally, Hyderabad, Telangana 500072",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
The Indian Public School(TIPS)-Indis One City,2006,Public Schools,10000,Pre School - 10,IGCSE,tel:919513238818,,"Survey No 1009, Hitech City Main Rd, beside Malaysian Township, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072",,"Athletics, Badminton, Basketball, Carroms, Chess, Gymnastics, Table-tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
MAPLES THE COMPLETE SCHOOL,Day Schools,500,Nursery - Class 7,CBSE,Co-Education,tel:919513238818,40000 / Annual,"G8CC+J3W, Unnamed Road, Ameenpur, Miyapur, Ramachandrapuram (BHEL Township), Telangana 502032, India",,,Transport
Akshara International School,2010,International Schools,5000,Pre School - 10,CBSE,tel:919513238818,"80000/- to 1,50,000/- Annual","H.No. 5-3-389 near Chittaramma Temple beside Vivekananda Nagar Colony, Srikrishna Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Basketball, Chess, Football, Handball, Volleyball","Transport, Medical Facility, Smart Classrooms, Computers Facility"
"The Indian Public School,Hyderabad",2022,Day Schools,500,Pre-Nursery - Class 2,CBSE,tel:919513238818,50000 / Annual,"House, Lower & Upper Ground floor, Rainbow Vistas@Rock Garden-Club, Patel Nagar, Moosapet, Hyderabad, Telangana 500018, India",,,Transport
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"plot no. 6, beside post office, Balaji nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess, Cricket, Throwball, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Chaitanya School( Boys),N/A,"Public Schools, Boarding Schools",N/A,LKG - 10,State Board,tel:919513238818,,"Rd Number 2, Saptagiri Colony, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Rao's High school,N/A,Public Schools,N/A,LKG - 10,"ICSE, State Board",tel:919513238818,,"HIG-H/65, Balaji Nagar, Kukatpally, Hyderabad, Telangana 500072",,"Athletics, Boxing, Carroms, Chess, Cricket, Gymnastics, Skating, Swimming, Taekwondo","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Sparsh Special School,N/A,Special Education Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 87, Opposite Ramalayam, Saptagiri Colony, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Athletics, Yoga","Transport, Medical Facility"
Little Heart School,1998,Public Schools,,Pre School - 10,CBSE,tel:919513238818,"The annual fee to be paid stands at 35,000.","HIG-22, Rd Number 1, behind Karur Vysya Bank, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072",Mrs. BHAWNA GOYAL Principal / .,"Athletics, Basketball, Carroms, Chess, Cricket, Kabaddi, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Academic Heights Public School,2004,Public Schools,,Pre School - 10,CBSE,tel:919513238818,,"FCP8+W9F, Plot No. 41 & 42, Ramaiah Nagar, BJP Office Road, Kukatpally, Kukatpally, Hyderabad, Telangana 500072",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Tennis, Volleyball, Yoga","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
The Indian Public School(TIPS)-Indis One City,2006,Public Schools,10000,Pre School - 10,IGCSE,tel:919513238818,,"Survey No 1009, Hitech City Main Rd, beside Malaysian Township, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072",,"Athletics, Badminton, Basketball, Carroms, Chess, Gymnastics, Table-tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
MAPLES THE COMPLETE SCHOOL,Day Schools,500,Nursery - Class 7,CBSE,Co-Education,tel:919513238818,40000 / Annual,"G8CC+J3W, Unnamed Road, Ameenpur, Miyapur, Ramachandrapuram (BHEL Township), Telangana 502032, India",,,Transport
MAPLES,2009,Day Schools,350,Nursery - Class 10,CBSE,tel:919513238818,35000 / Annual,"FCW7+27R, Chaitanya Nagar, Vivekananda Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
SRI SWAMI CHINNA JEEYAR INTERNATIONALSCHOOL,2011,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,70000 / Annual,"Samatha Nagar, G92R+GRJ, Kukatpally, Addagutta, Sreenivasa Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,,
Akshara International School,2010,International Schools,5000,Pre School - 10,CBSE,tel:919513238818,"80000/- to 1,50,000/- Annual","H.No. 5-3-389 near Chittaramma Temple beside Vivekananda Nagar Colony, Srikrishna Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Basketball, Chess, Football, Handball, Volleyball","Transport, Medical Facility, Smart Classrooms, Computers Facility"
"The Indian Public School,Hyderabad",2022,Day Schools,500,Pre-Nursery - Class 2,CBSE,tel:919513238818,50000 / Annual,"House, Lower & Upper Ground floor, Rainbow Vistas@Rock Garden-Club, Patel Nagar, Moosapet, Hyderabad, Telangana 500018, India",,,Transport
Akshara International School,2010,International Schools,5000,Pre School - 10,CBSE,tel:919513238818,"80000/- to 1,50,000/- Annual","H.No. 5-3-389 near Chittaramma Temple beside Vivekananda Nagar Colony, Srikrishna Nagar, Kukatpally, Hyderabad, Telangana 500072, India",,"Basketball, Chess, Football, Handball, Volleyball","Transport, Medical Facility, Smart Classrooms, Computers Facility"
"The Indian Public School,Hyderabad",2022,Day Schools,500,Pre-Nursery - Class 2,CBSE,tel:919513238818,50000 / Annual,"House, Lower & Upper Ground floor, Rainbow Vistas@Rock Garden-Club, Patel Nagar, Moosapet, Hyderabad, Telangana 500018, India",,,Transport
The Indian Public School,Day Schools,N/A,Pre-Nursery - Class 10,IGCSE,Co-Education,tel:919513238818,90000 / Annual,"No. 1, Saptagiri Colony, Vivekananda Nagar, Sainikpuri, Hyderabad, Telangana 500072, India",,,
ST ISAAC ADVENT HIGH SCHOOL,1983,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,15720 / Annual,"9-1-3/24, Borabanda - Allahpur Road, N.R.R. Puram, Radha Krishna Nagar, Borabanda, Ganesh Nagar, Borabanda, Hyderabad, Telangana 500018, India",,,Transport
LEAD GRAMMAR HIGH SCHOOL,Day Schools,200,Nursery - Class 12,CBSE,Co-Education,tel:919513238818,10000 / Annual,"mini, Brindavan Colony, Toli Chowki, Hyderabad, Telangana 500008, India",,,Transport
MOUNT MERCY SCHOOL,1999,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,35000 / Annual,"No. 8-1-346/5, Brindavan/Sabza Colony, Tolichowki, Sabza Colony, Brindavan Colony, Toli Chowki, Hyderabad, Telangana 500008, India",,,
Academic Heights Public School,Day Schools,N/A,Nursery - Class 5,CBSE,Co-Education,tel:919513238818,48000 / Annual,"1-33/3/8/9, Kailash Nagar, Sridevi Theatre Ln, Jawahar Colony, Chanda Nagar, Hyderabad, Telangana 500050, India",,,Transport
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"1 - 157/3/3. Plots No. - 44, Snehapuri Colony,, Lane Besides E - Seva, Moti Nagar, Borabanda,, Telangana 500018, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
Learning Tree School,Day Schools,N/A,Nursery - Class 10,CBSE,Co-Education,tel:919513238818,26000 / Annual,"13-1-126/2, opp. sbi bank line, near meeseva, Snehapuri Colony, Moti Nagar, Hyderabad, Telangana 500018, India",,,
ALEXANDER INTERNATIONAL SCHOOL,Day Schools,300,Nursery - Class 10,State Board,Co-Education,tel:919513238818,22000 / Annual,"9CX3+25G, Samatha Colony, Bentoubavdi, Samata Colony, Toli Chowki, Hyderabad, Telangana 500008, India",,,
Divya Jyothi School,Day Schools,600,Nursery - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"CCH9+J87, Jubilee Hills Check Post Rd, Park View Enclave, Jubilee Hills, Hyderabad, Telangana 500033, India",,,
SRI POOJITHA SCHOOL,2008,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,22000 / Annual,"Park View Enclave, Jubilee Hills, Hyderabad, Telangana",,,Transport
Shraddha The School,2002,Day Schools,1200,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"Plot no. 411, Beside Vasanth Nagar, behind JNTU College, Bhagat Singh Nagar, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
SR DIGI SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,24500 / Annual,"F9WQ+WGC, Sardar Patel Nagar Rd, Sardar Patel Nagar, Dharma Reddy Colony Phase II, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
The Global Edge School,2005,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,99000 / Annual,"M.Baga Reddy Educational Society VBehind Plot No.303 to 306, Road No:4 KPHB, phase 1 & 2, K P H B Phase 1, Kukatpally, Hyderabad, Telangana 500072, India",,,
Little Heart School,1998,Day Schools,N/A,Nursery - Class 7,State Board,tel:919513238818,35000 / Annual,"HIG-22, Rd Number 1, behind Karur Vysya Bank, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500072, India",,,Transport
Azaan International,2006,Day Schools,N/A,Nursery - Class 12,CBSE,tel:919513238818,65000 / Annual,"9-4-136, 7 Tombs Rd, Jamali Kunta, Vali Colony, Toli Chowki, Hyderabad, Telangana 500008, India",,,Transport
Dr. K K Rs Gowtham Concept School,Day Schools,N/A,KG - Class 10,State Board,Co-Education,tel:919513238818,26000 / Annual,"Plot No.71& 72, Beside JNTU, Sri Sai Nagar Colony, Nizampet Cross Road, Kukatpally, NH 65, Sardar Patel Nagar, IDPL Staff Cooperative Housing Society, Kukatpally Housing Board Colony, Kukatpally, Hyderabad, Telangana 500085, India",,,Transport
CHANDRAS CONCEPT SCHOOL,Day Schools,170,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"Balakrishna Nagar, Seshadri Colony, Kukatpally, Hyderabad, Telangana 500072, India",,,
SRI SAI RAMA HIGH SCHOOL,1990,Day Schools,3000,Nursery - Class 10,"State Board, State Board",tel:919513238818,16000 / Annual,"Nirvana Bhavan, Sri Krishna Nagar, Krishna Nagar, Yousufguda, Hyderabad, Telangana 500045, India",,,Transport
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"Plot no: 1049/1, Survey no: 163/Part Near Calvery Temple, Hydernagar, Mathrusree Nagar, Hyderabad, Telangana 500049",,"Cycling, Yoga","Transport, Medical Facility, Library"
Ravindra Bharathi School,1994,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"MIGH-66, Dharma Reddy Colony, Phase-II, Next Lane to Chermas,, Hydernagar, Hyderabad, Telangana 500072",,"Cricket, Football, Kho-Kho, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Vijetha Vidyalaya,1993,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,24000 / Annual,"31-1-55, Panduranga Nagar, Avanthi Nagar, Borabanda, Hyderabad, Telangana 500018, India",,,Transport
St. Mariya High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,14000 / Annual,"9CW5+X83, Opp Omer Function Hall, Raghava Colony, Jhansi Nagar Colony, Aruna Colony, Toli Chowki, Hyderabad, Telangana 500008, India",,,
NEWTON HIGH SCHOOL,2000,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,20000 / Annual,"Newton High School, Kalyan Nagar, Moti Nagar, Hyderabad, Telangana 500045, India",,,
ATRI Public School,Day Schools,N/A,Nursery - Class 6,ICSE,Co-Education,tel:919513238818,45000 / Annual,"Hyder Nagar, Alluri Seetaramaraju Nagar, Hyderabad, Telangana 500085, India",,,Transport
Bhaskara Model School,1992,Day Schools,220,Nursery - Class 10,CBSE,tel:919513238818,36000 / Annual,"21F, Nizampet Rd, Jai Bharat Nagar, Hyder Nagar, Vasantha Nagar, Nizampet, Hyderabad, Telangana 500072, India",,,Transport
MNR SCHOOL OF EXCELLENCE,2012,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,20000 / Annual,"Serilingampally, Reddy Colony, Vemana Colony, Chanda Nagar, Hyderabad, Ramachandrapuram, Telangana 500050, India",,,
Ideal International School,Day Schools,N/A,Nursery - Class 5,"International Baccalaureate, IGCSE, CBSE",Co-Education,tel:919513238818,35580 / Annual,"8-1-398/PM/00, Paramount Hills Colony Rd, Paramount Hills, IAS Colony, Toli Chowki, Hyderabad, Telangana 500008, India",,,Transport
NOON HIGH SCHOOL,2007,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,25000 / Annual,"8-1-364/A/3/1, near Masjid-E-Fatima, Fatima Nagar Colony, Toli Chowki, Hyderabad, Telangana 500008, India",,,
