Name,Since,Category,Strength,Years,Board,Phone No,Fee,Location,Faculty,Sports,Amenities
St. Gabrials High School,1990,Day Schools,1000,Nursery - Class 10,State Board,tel:919513238818,18000 / Annual,"CH76+25J, near St Gabrial high School, Sri Raghavendra Nagar, Raghavendra Nagar Colony, Uppal, Hyderabad, Telangana 500039, India",,,Transport
ST JOSEPH PUBLIC SCHOOL,Day Schools,1000,LKG - Class 12,ICSE,Co-Education,tel:919513238818,70000 / Annual,"3-5-781 & 781/A, King Koti Road, King Kothi, Old MLA Quarters, King Koti, Hyderabad, Hyderguda, Telangana 500001, India",,,
HARROW SCHOOL,1992,Day Schools,500,Nursery - Class 10,CBSE,tel:919513238818,22800 / Annual,"9FVP+CM3, Ramkoti, King Koti, Hyderguda, Telangana 500001, India",,,
St. Paul's High School,1954,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"3-6-166, Hyderguda, AP State Housing Board, Basheer Bagh, Hyderabad, Telangana 500029",,"Badminton, Basketball, Carroms, Chess, Cricket, Table-tennis, Volleyball","Medical Facility, Smart Classrooms, Computers Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Near Pillar No. 118, Sri Lakshmi Colony, Hanuman Temple Ln, Hyderguda, Hyderabad, Telangana 500048, India",,"Badminton, Carroms, Chess, Cricket, Kabaddi, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Lotus National School,2004,Day Schools,400,LKG - Class 10,CBSE,tel:919513238818,50000 / Annual,"3-7-118/1, Sirimalle Gardens Lane Beside Bapughath Bridge Attapur, Hyderguda, Nalanda Nagar, Srimallenagar Colony, Hyderabad, Upperpally, Telangana 500048, India",,,Transport
Shree Hanuman Vyayam Shala High School,1970,Public Schools,5000,LKG - 10,"CBSE, State Board",tel:919513238818,3000,"4-3-50/1, Kandaswamy Lane, Inder Bagh, Koti, Hyderabad, Telangana 500095",Mr. Ratnam Principal / B.ed. Phd.,"Badminton, Basketball","Computers Facility, Library"
New Blue Birds Grammar High School,1980,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,20000 / Annual,"8FMR+67F, Rakshapuram, Hyderabad, Telangana 500053, India",,,Transport
Ramnagar High school,1964,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,20000 / Annual,"1-7-1002/38/4/2/1 opp. Lane to S.B.H,Ramnagar,, Sweta Enclave, Jawahar Nagar, Kavadiguda, Hyderabad, Telangana 500020, India",,,Transport
Centenary Public School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,18000 / Annual,"3-6-119, St No 18, Hyderguda, Hyderguda, Old MLA Quarters, King Koti, Hyderabad, Hyderguda, Telangana 500029, India",,,
SAAMIA HIGH SCHOOL,Day Schools,550,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"23-2-275, Moghalpura, Hyderabad, Telangana 500002, India",,,
Princess Esin Girls' High School,1992,"Special Education Schools, Public Schools",N/A,LKG - 10,ICSE,tel:919513238818,,"22-3-660, Near Durre Shehvar Childrens Hospital, Purani Haveli, Shahali Banda Road, Moghalpura, Hyderabad, Telangana 500002",,Athletics,"Transport, Laboratory, Library"
Brilliant Grammar High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"House No. 23-2-7/A, Near Asra Hospital, Moghalpura, Hyderabad, Telangana 500002, India",Mr. K. Narayana Reddy Chairman,"Badminton, Basketball, Chess, Cricket, Football, Kabaddi, Kho-Kho, Taekwondo, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Computers Facility, Library"
VIPS INTERNATIONAL SCHOOL,Day Schools,N/A,Nursery - Class 12,IGCSE,Co-Education,tel:919513238818,52000 / Annual,"No. 23-1, 1102, near Fire Station, Charminar, Moghalpura, Hyderabad, Telangana 500002, India",,,Transport
MADINA ISLAMIC MISSION HIGH SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,26000 / Annual,"MCH Playground II, Charminar, Moghalpura, Hyderabad, Telangana 500002, India",,,Transport
SAAMIA HIGH SCHOOL,Day Schools,550,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"23-2-275, Moghalpura, Hyderabad, Telangana 500002, India",,,
HOWARD PUBLIC SCHOOL,1986,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,38000 / Annual,"3-6-568, Street Number 8, Himayatnagar, Hyderabad, Telangana 500029, India",,,
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"1-7-1069, Opp. Bawarchi Restaurant, RTC Cross Road, Hyderabad, Telangana 500020, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
SRI VAGDEVI TALENT SCHOOL,Day Schools,500,Nursery - Class 10,"CBSE, State Board",Co-Education,tel:919513238818,45000 / Annual,"N.G.O's Colony, Hyderabad, Rss Grounds, BN Reddy Rd, N.G.O's Colony, NGO Colony, Vanasthalipuram, Hyderabad, Telangana 500070, India",,,
Kakatiya Techno School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"12-10-587/50/5, Rd Number 3, Near Seethaphal Mandi, Indira Nagar, Warasiguda, Padmarao Nagar, Hyderabad, Secunderabad, Telangana 500061, India",,,
Johnson Grammar School,Day Schools,N/A,Nursery - Class 10,ICSE,Co-Education,tel:919513238818,70000 / Annual,"Balaji Nagar, L.B.Nagar, LB Nagar - Uppal Rd, Near Big Bazaar, Sai Harsa Residency, Aaditya Nagar, Chanakyapuri, Mansoorabad, Hyderabad, Telangana 500074, India",,,Transport
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"House No. 20-4-209/13/5, Shahali Banda New Road, Charminar, Hyderabad, Telangana 500002, India",,"Chess, Cycling","Transport, Medical Facility, Computers Facility, Library"
Ravindra Bharathi School,1994,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"H.No. 23-1-821, Opp. Moghalapura fire station, Moghalapura, Charminar, Hyderabad, Telangana 500002",,"Cricket, Football, Kho-Kho, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Ravindra Bharathi School,1994,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"H.No. 23-1-821, Opp. Moghalapura fire station, Moghalapura, Charminar, Hyderabad, Telangana 500002",,"Cricket, Football, Kho-Kho, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Keshav Reddy Concept School,Day Schools,300,Nursery - Class 10,State Board,Co-Education,tel:919513238818,18000 / Annual,"11, 3-350/5/A, Madhura Nagar Colony, Warasiguda, Padmarao Nagar, Hyderabad, Telangana 500061, India",,,
Keshav Concept School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"11, 3-350/5/A, Madhura Nagar Colony, Warasiguda, Padmarao Nagar, Hyderabad, Telangana 500061, India",,,
Rainbow International School,2010,Public Schools,N/A,Pre School - 10,CBSE,tel:919513238818,,"RAINBOW INTERNATIONAL SCHOOL, Beeramguda (v Raghavendra Colony, Ameenpur Rd, Raghavendra Colony, Patancheruvu, Telangana 502032",,"Athletics, Basketball, Cricket, Karate, Table-tennis, Tennis, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot No. 31, Ragala Enclave, Behind Deccan Grameena Bank, Anitha Nagar, Mansoorabad, Hyderabad, Telangana 500068, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
St Anthony Middle School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,35400 / Annual,"Street No 9, 3-6-592, Street Number 7, Advocates Colony, Himayatnagar, Hyderabad, Telangana 500029, India",,,
ST ANTHONYS PRIMARY SCHOOL,Day Schools,3000,Nursery - Class 10,State Board,Co-Education,tel:919513238818,36000 / Annual,"Street No 9, 3-6-592, Street Number 7, Advocates Colony, Himayatnagar, Hyderabad, Telangana 500029, India",,,
GOWTHAM MODEL SCHOOL,2008,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,30000 / Annual,"H.No 3-6-546/A & B, Street no 8, Himayath Nagar, Himayatnagar, Hyderabad, Telangana 500029, India",,,
Geetanjali High School,1982,Day Schools,400,Nursery - Class 10,State Board,tel:919513238818,40000 / Annual,"P & T Colony, Ashok Nagar, Himayatnagar, 11342a, Street Number 1, P & T Colony, Ashok Nagar, Himayatnagar, Hyderabad, Telangana 500020, India",,,
SS MODEL SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"CH5C+9Q4, Srinivasa Colony, Boduppal, Hyderabad, Telangana 500092, India",,,Transport
Vignan High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,24000 / Annual,"8HPC+QPF, Hill Colony, Prashanth Nagar, Vanasthalipuram, Hyderabad, Telangana 500070, India",,,
Thayal Grammar High School,2000,Day Schools,500,Nursery - Class 10,State Board,tel:919513238818,25000 / Annual,"H. No. 2033, Phase- 1, MIG Colony, B. H. E. L, Phase II, Hyderabad, Telangana 500032, India",,,
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"4-3-563, Opposite Endowment Office, Ramkote, boggulakunta, Abids, Hyderabad, Telangana 500001, India",,"Chess, Cycling","Transport, Medical Facility, Computers Facility, Library"
Loyola Model High School (Montessori wing),1979,Public Schools,N/A,LKG - 10,CBSE,tel:919513238818,,"Phase II, Vanasthalipuram, Hyderabad, Telangana 500070, India",,"Badminton, Basketball, Carroms, Chess, Cricket, Table-tennis, Volleyball","Transport, Laboratory, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"H.No: 5-B-926/22, 23, Sai Gardens, Road No: 3 Vaidehi nagar, Near Saibaba Temple, Vanasthalipuram, Hyderabad, Telangana 500070",,"Cycling, Yoga","Transport, Medical Facility, Library"
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Bhagyalatha Colony, Vanasthalipuram, Hyderabad, Telangana 500070, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bhashyam High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Plot No. 4, Near Panama Godowns, Vanasthalipuram, Hyderabad, Telangana 500070, India",Mr.RamaKrishna Director,"Athletics, Carroms, Chess, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Bachpan Play School,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot No. 226, Road No. 10, Vanasthali Hill Colony, Vanasthalipuram, Hyderabad, Telangana 500070, India",,"Cycling, Yoga","Transport, Medical Facility, Library"
Shemrock Happy Nest,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"Plot No:C57 ,Gurudwara Road, Sachivalaya Colony, Vanasthalipuram, Hyderabad, Telangana 500070, India",,,"Transport, Medical Facility, Library"
Ravindra Bharathi School,1994,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Near Rythu Bazaar, Andhra Kesari Nagar, Vanasthalipuram, Hyderabad, Telangana 500070",,"Cricket, Football, Kho-Kho, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Dilsukhnagar Public School,1985,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"H.No. 5-6-525, Sri Krishna Devaraya Nagar, BN Reddy Colony, Vanasthalipuram, Hyderabad, Telangana 500070",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Honeybees,Day Schools,N/A,Pre-Nursery - Class 3,State Board,Co-Education,tel:919513238818,20000 / Annual,"8HCF+V8C, Vanasthalipuram Rd, opp. SBI bank, Phase 2, Vaidehi Nagar, Hyderabad, Telangana 500070, India",,,
SACRED HEART HIGH SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,21000 / Annual,"8HF4+WRQ, Nagarjuna Sagar Rd, Phase 4, Hasthinapuram South, Hastinapuram, Vanasthalipuram, Hyderabad, Telangana 500070, India",,,
Naagarjuna High School - Vanasthalipuram Branch,1991,"Play Schools, Special Education",N/A,Nursery - 10,"State Board, ICSE, Montessori",tel:919513238818,,"Plot No. 13/A, Methodist Rd, Srinivasapuram Colony, Vanasthalipuram, Hyderabad-500070, Telangana-INDIA.",,,
Ravindra Bharathi School,1994,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Near Rythu Bazaar, Andhra Kesari Nagar, Vanasthalipuram, Hyderabad, Telangana 500070",,"Cricket, Football, Kho-Kho, Table-tennis, Tennis, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Dilsukhnagar Public School,1985,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"H.No. 5-6-525, Sri Krishna Devaraya Nagar, BN Reddy Colony, Vanasthalipuram, Hyderabad, Telangana 500070",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Honeybees,Day Schools,N/A,Pre-Nursery - Class 3,State Board,Co-Education,tel:919513238818,20000 / Annual,"8HCF+V8C, Vanasthalipuram Rd, opp. SBI bank, Phase 2, Vaidehi Nagar, Hyderabad, Telangana 500070, India",,,
SACRED HEART HIGH SCHOOL,Day Schools,500,Nursery - Class 10,State Board,Co-Education,tel:919513238818,21000 / Annual,"8HF4+WRQ, Nagarjuna Sagar Rd, Phase 4, Hasthinapuram South, Hastinapuram, Vanasthalipuram, Hyderabad, Telangana 500070, India",,,
Naagarjuna High School - Vanasthalipuram Branch,1991,"Play Schools, Special Education",N/A,Nursery - 10,"State Board, ICSE, Montessori",tel:919513238818,,"Plot No. 13/A, Methodist Rd, Srinivasapuram Colony, Vanasthalipuram, Hyderabad-500070, Telangana-INDIA.",,,
CHAITANYA INTERNATIONAL SCHOOL,Day Schools,2600,Nursery - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"8G7J+4H6, Sri Sai Balaji Town Ship, Almasguda, Hyderabad, Telangana 500058, India",,,Transport
Arya Kanya Vidyala High School,1990,"Public Schools, Other Collections",1500,LKG - 10,State Board,tel:919513238818,500,"Door No 4-3-127/1, Kanda Swamy Lane, Hanuman Tekdi, Hyderabad - 500001, Behind Pragathi College",Ms. Anusha Principal / B.ed. Phd.,Basketball,Library
Shree Hanuman Vyayama Shala Public School,1984,Day Schools,N/A,LKG - Class 10,CBSE,tel:919513238818,12750 / Annual,"4-3-50/1, KS Ln, H.V.S Society, Ramkoti, Inder Bagh, Koti, Hyderabad, Telangana 500095, India",,,
ABHYUDAYA HIGH SCHOOL,1980,Day Schools,390,Nursery - Class 10,State Board,tel:919513238818,21000 / Annual,"a, 1-1-524/B/1, Krupa Rao St, Musheerabad, Gandhi Nagar, Kavadiguda, Hyderabad, Telangana 500080, India",,,Transport
St.Dominics Savio High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,8400 / Annual,"21-7-484/3, Shakkarkota, Charminar, Charminar, Ghansi Bazaar, Hyderabad, Telangana 500002, India",,,
Madina Public School,1982,Public Schools,N/A,LKG - 10,"CBSE, State Board",tel:919513238818,,"Street Number 18, AP State Housing Board, Himayatnagar, Hyderabad, Telangana 500029, India",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Tree House Kids Play Grou,2016,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,35000-40000,"3 -6-190/A/1, Urdu Galli, Opp. Laxmi Nursing Home, Himayathnagar, Hyderguda, Hyderabad, Telangana 500029",,Cycling,"Transport, Medical Facility"
St Paul's High School,1955,Other Collections,N/A,LKG - LKG,State Board,tel:919513238818,Fee range is from Rs. 10000 to Rs. 50000,"3-6-166, Hyderguda, AP State Housing Board, Basheer Bagh, Hyderabad, Telangana 500029",,"Badminton, Chess, Karate, Tennis","Computers Facility, Library"
Oxford Grammar School,1982,Public Schools,N/A,LKG - 10,"CBSE, State Board",tel:919513238818,,"Chandram 490, St. #11, Himayatnagar, Hyderabad, Telangana 500029",,"Cricket, Cycling","Transport, Laboratory, Library"
Madina Public School,1982,Public Schools,N/A,LKG - 10,"CBSE, State Board",tel:919513238818,,"Street Number 18, AP State Housing Board, Himayatnagar, Hyderabad, Telangana 500029, India",,"Athletics, Basketball, Carroms, Chess, Cricket, Football, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
Tree House Kids Play Grou,2016,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,35000-40000,"3 -6-190/A/1, Urdu Galli, Opp. Laxmi Nursing Home, Himayathnagar, Hyderguda, Hyderabad, Telangana 500029",,Cycling,"Transport, Medical Facility"
Slate The School,2016,Public Schools,440,LKG - 10,"CBSE, ICSE, State Board",tel:919513238818,,"3-6-341, Himayath Nagar Rd, Advocates Colony, Himayatnagar, Hyderabad, Telangana 500029, India",,"Basketball, Carroms, Chess, Cricket, Football, Table-tennis, Tennis","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
EuroKids,N/A,Play Schools,N/A,LKG - 1,Other Boards,tel:919513238818,,"3-6-451, Hardikar Bagh, Himayatnagar, Hyderabad, Telangana 500029",,"Cycling, Yoga","Transport, Medical Facility, Library"
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"H.No 3-6-546/A & B, Street no 8, Himayatnagar, Hyderabad, Telangana 500029, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Kangaroo Kids Preschool,N/A,Play Schools,N/A,LKG - UKG,Other Boards,tel:919513238818,,"House No: 3 - 6-462/A, Challa Chambers, Beside Laxmi Hyundai Show Room, Domalguda, Himayatnagar, Hyderabad, Telangana 500029, India",,Cycling,"Transport, Medical Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"3-6-660, Street Number 9, Himayatnagar, Hyderabad, Telangana 500029, India",,"Badminton, Carroms, Chess, Cricket, Kabaddi, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
dwaraka high school,N/A,Public Schools,,LKG - 10,State Board,tel:919513238818,,"1-2-412/11/A, Gagan Mahal, Domalguda, Himayatnagar, Hyderabad, Telangana 500029",,"Athletics, Badminton, Basketball, Carroms, Chess, Cricket, Hockey, Kabaddi, Kho-Kho, Table-tennis, Tennis, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Lord vens High school,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,10000 / Annual,"9F8C+VX3, Gulzar Houz, Rikab Gunj, Ghansi Bazaar, Hyderabad, Telangana 500002, India",,,
SR DIGI SCHOOL,2011,Day Schools,550,Nursery - Class 10,State Board,tel:919513238818,27000 / Annual,"House No. 4-9-119/1, Street No. 1, HMT Nagar, MBD Complex, HMT Nagar, Nacharam, Hyderabad, Telangana 500076, India",,,Transport
I Play I Learn School,N/A,Play Schools,40,LKG - UKG,Other Boards,tel:919513238818,32000-34000,"21-6-426, Ghansi Bazaar, Hyderabad, Telangana 500066, India",,Cycling,"Transport, Medical Facility, Library"
Oxford High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,14400 / Annual,"3-5-780/18/1A, Old MLA Quarters, King Koti, Hyderguda, Telangana 500001, India",,,
Radiant School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,9500 / Annual,"1-6-174/15, Musheerabad, Bharathnagar, Hyderabad, Telangana 500020, India",,,
SLATE THE SCHOOL,2001,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,65000 / Annual,"House No. 4-1-1241/1, Sai Sadan Building Taj Mahal Hotel Lane, opposite to Kanchanganga Complex, King Koti, Hyderabad, Hyderguda, Telangana 500001, India",,,Transport
Metodist high school,1921,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,35000 / Annual,"4-1-1001, King Koti Rd, Sultan Bazar, Abids, Hyderabad, Hyderguda, Telangana 500001, India",,,
SADHU VASWANI HIGH SCHOOL,Day Schools,300,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"4-1-1236, King Koti, Hyderabad, Hyderguda, Telangana 500001, India",,,Transport
St. Georges Grammar School,1834,Day Schools,N/A,Nursery - Class 12,ICSE,tel:919513238818,31200 / Annual,"King Koti Road, 9FRG+WH2, King Koti, Abids, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500029, India",,,Transport
HOLY ANGELS SCHOOL,Day Schools,105,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"Vst colony nacharam, CGGR+4XM, IICT Colony, Uppal, Secunderabad, Telangana 500076, India",,,
St. Phillips High School,1994,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,24000 / Annual,"1247, 5-9-1235, Raja Reddy Marg, Shergate, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001, India",,,
All Saints High School,1855,Day Schools,N/A,KG - Class 10,State Board,tel:919513238818,42000 / Annual,"ALL SAINTS' HIGH SCHOOL, 5-9-304, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001, India",,,
GYAN BHARTHI HIGH SCHOOL,1989,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,16000 / Annual,"1-7-23/9, Jai Santoshima Nagar Colony, Street No 8, Veera Raja Reddy Marg, Hubsiguda, Hubsiguda, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500007, India",,,
N.S. Grammar High school,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,16000 / Annual,"CH88+J94, Chilka Nagar Main Rd, West Balaji Hill Colony, Hema Nagar, Boduppal, Hyderabad, Telangana 500039, India",,,Transport
Indra Vidya Niketan High School,1992,Day Schools,N/A,Nursery - Class 10,State Board,tel:919513238818,10000 / Annual,"8FXF+9H4, Lal Darwaza Rd, Murad Nagar, Lal Darwaza, Hyderabad, Telangana 500065, India",,,
LITTLE BUDS HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,13000 / Annual,"8HGF+583, Gautham Nagar, Vanasthalipuram, Hyderabad, Telangana 500070, India",,,Transport
RAVINDRA BHARATHI SCHOOL,Day Schools,600,Nursery - Class 10,State Board,Co-Education,tel:919513238818,20000 / Annual,"Near Rythu Bazaar, Andhra Kesari Nagar, Vanasthalipuram, Hyderabad, Telangana 500070, India",,,Transport
Rosary Convent High School,1904,Day Schools,N/A,Class 1 - Class 10,State Board,tel:919513238818,41999 / Annual,"9FWG+3Q9, Gun Foundry Street Number 3, Gun Foundry, Abids, Hyderabad, Telangana 500001, India",,,
Vasavi Public School,1983,Day Schools,N/A,Nursery - Class 10,CBSE,tel:919513238818,46080 / Annual,"3-6-215, Himayat Nagar Street Number 15, AP State Housing Board, Himayatnagar, Hyderabad, Telangana 500029, India",,,
Madina Public School,1982,Day Schools,1200,Nursery - Class 10,CBSE,tel:919513238818,30000 / Annual,"Samrajya Laxmi Towers, Street Number 18, AP State Housing Board, Himayatnagar, Hyderabad, Telangana 500029, India",,,Transport
Oxford High School,1985,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Chudi Bazaar, Begum Bazaar, Kundan Das Estate, Chudi Bazaar, Hyderabad, Telangana 500012, India","Mrs. U. Prashanti Shekhar Principal / M.A Phil., M.A Lit., B.Ed.","Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"14-6-425/427, Opposite Maheshwari Bhavan, Begum Bazar, Hyderabad, Telangana 500012, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Brilliant Grammar High School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"15-7-131/2, Bhagavan Gunj Beside Mahesh Bank, Fish Market, Begum Bazaar, Hyderabad, Telangana 500012, India",Mr. K. Narayana Reddy Chairman,"Badminton, Basketball, Chess, Cricket, Football, Kabaddi, Kho-Kho, Taekwondo, Throwball, Volleyball","Transport, Medical Facility, Laboratory, Smart Classrooms, Computers Facility, Library"
St Helens School,1902,Other,N/A,Pre School - 12,CBSE,tel:919513238818,,"Rosary Convent Building, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001",,,Transport
Pragathi High School,1978,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,45000,"11-1-338, Mylargadda, Data Colony, Mylargadda, Padmarao Nagar, Secunderabad, Telangana 500061, India",,"Basketball, Cricket, Tennis, Volleyball","Transport, Medical Facility, Computers Facility"
BLUE BIRDS HIGH SCHOOL,Day Schools,N/A,Class 1 - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"CG94+398, Gangaputra colony, Musheerabad, Gangaputra Nagar, Hyderabad, Telangana 500020, India",,,
Walkertown Academy,2020,Public Schools,N/A,LKG - 8,CBSE,tel:919513238818,,"Sri Sai Baba Temple Rd, M.I.G.H colony, MIGH Colony, Walker Town, Bhoiguda, Secunderabad, Telangana 500025",,,Transport
BLUE BIRDS HIGH SCHOOL,Day Schools,N/A,Class 1 - Class 10,State Board,Co-Education,tel:919513238818,25000 / Annual,"CG94+398, Gangaputra colony, Musheerabad, Gangaputra Nagar, Hyderabad, Telangana 500020, India",,,
St Josephs Girls High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,18000 / Annual,"5-9-747, Gun Foundry Street Number 2, Gun Foundry, Basheer Bagh, Hyderabad, Telangana 500001, India",,,
Gowtham Model School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"11-1-4, 48 & 49, Main Road, Beside Andhra Bank, Seethaphalmandi, Padmarao Nagar, Secunderabad, Telangana 500061, India",,"Athletics, Carroms, Chess, Cricket, Karate, Volleyball","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Sri Chaitanya School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"House No:12-12-158, Ravindra Nagar, , Seethaphalmandi, Hyderabad, Telangana 500061, India",,"Carroms, Chess, Throwball, Volleyball, Yoga","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
Narayana Concept School,N/A,Public Schools,N/A,LKG - 10,State Board,tel:919513238818,,"Khilwat, Hyderabad, Telangana 500002, India",,"Carroms, Chess","Transport, Laboratory, Smart Classrooms, Computers Facility, Library"
JASRATH MISSION HIGH SCHOOL,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,13000 / Annual,"9F3C+V84, Shah Ali Banda New Rd, Near Volga Cafe, Zohra Colony, Shalibanda, Hyderabad, Telangana 500009, India",,,
Hyderabad Mission High School,Day Schools,N/A,Nursery - Class 10,State Board,Co-Education,tel:919513238818,15000 / Annual,"20-5-516 Shakkar Gunj, Syed Ali Chabutra, Gazibanda, Shalibanda, Hyderabad, Telangana 500065, India",,,
